timestamp,device_id,event_type,user,src_ip,vpn_gateway,auth_method,session_duration_sec,bytes_transferred,status,failure_reason
2026-03-09 03:09:46,FGT-01,AUTH_SUCCESS,mlopez,29.34.5.163,vpn-gw-01,certificate,28519,3107023,success,
2026-03-09 04:39:03,FGT-02,AUTH_SUCCESS,svc-account,39.254.16.148,vpn-gw-02,MFA,4467,1780812,success,
2026-03-09 00:16:53,FGT-01,AUTH_FAIL,fmartinez,62.112.51.174,vpn-gw-02,MFA,0,0,fail,blocked_ip
2026-03-09 11:09:35,FGT-01,SESSION_START,fmartinez,105.47.160.202,vpn-gw-02,password,11394,3380515,success,
2026-03-09 09:18:38,FGT-01,AUTH_FAIL,agarcia,36.118.10.245,vpn-gw-02,password,0,0,fail,timeout
2026-03-09 01:44:53,FGT-02,SESSION_START,fmartinez,55.1.26.56,vpn-gw-01,MFA,7045,1457711,success,
2026-03-09 13:00:52,FGT-02,AUTH_FAIL,agarcia,158.41.103.152,vpn-gw-01,certificate,0,0,fail,blocked_ip
2026-03-09 21:48:13,FGT-01,SESSION_START,jsmith,40.83.138.95,vpn-gw-02,password,9518,2639808,success,
2026-03-09 17:33:27,FGT-03,SESSION_START,fmartinez,172.197.170.219,vpn-gw-02,password,11577,2737134,success,
2026-03-09 03:25:04,FGT-03,SESSION_END,fmartinez,95.203.184.50,vpn-gw-02,MFA,16201,4890259,success,
2026-03-09 11:28:06,FGT-03,SESSION_START,admin,122.11.24.71,vpn-gw-01,MFA,1286,293630,success,
2026-03-09 10:16:29,FGT-03,SESSION_END,jsmith,77.246.183.47,vpn-gw-01,MFA,21732,4360634,success,
2026-03-09 20:29:54,FGT-03,SESSION_START,admin,2.92.113.65,vpn-gw-02,MFA,12694,2562296,success,
2026-03-09 02:31:58,FGT-03,SESSION_START,agarcia,40.79.88.202,vpn-gw-02,MFA,10838,938434,success,
2026-03-09 14:07:09,FGT-03,SESSION_END,fmartinez,18.67.136.42,vpn-gw-01,MFA,23296,4156200,success,
2026-03-09 09:24:55,FGT-01,AUTH_FAIL,svc-account,210.107.234.236,vpn-gw-02,MFA,0,0,fail,wrong_password
2026-03-09 12:21:28,FGT-02,SESSION_END,svc-account,70.200.112.31,vpn-gw-02,certificate,11905,110940,success,
