timestamp,account_id,interface_id,src_ip,dst_ip,src_port,dst_port,protocol,packets,bytes,action,log_status
2026-03-01 16:48:09,123456789012,eni-abc123,207.116.122.194,10.113.39.71,43001,22,6,7876,6311283,ACCEPT,OK
2026-03-01 02:01:18,123456789012,eni-def456,125.58.66.189,46.212.215.173,16017,443,17,9920,836625,ACCEPT,OK
2026-03-01 16:21:00,123456789012,eni-ghi789,169.231.178.34,10.0.10.19,35559,6379,1,6949,4156013,REJECT,OK
2026-03-01 08:59:42,123456789012,eni-abc123,10.141.115.224,5.36.127.160,15253,5432,1,4414,2813609,ACCEPT,OK
2026-03-01 01:54:31,123456789012,eni-ghi789,10.73.102.230,10.135.148.32,46551,443,1,6987,6107913,REJECT,OK
2026-03-01 12:43:13,123456789012,eni-def456,10.62.49.242,10.220.50.116,18505,443,6,9366,287891,REJECT,OK
2026-03-01 01:13:50,123456789012,eni-abc123,28.120.144.26,50.247.174.13,48600,80,1,8408,7340756,REJECT,OK
2026-03-01 20:57:17,123456789012,eni-ghi789,10.155.186.91,10.240.44.18,23485,6379,6,3978,5971449,REJECT,OK
2026-03-01 05:56:53,123456789012,eni-def456,16.16.76.191,29.84.117.9,29705,22,1,2162,3684311,ACCEPT,OK
2026-03-01 01:16:18,123456789012,eni-abc123,10.193.158.89,10.38.107.168,48680,6379,1,4100,5175674,ACCEPT,OK
2026-03-01 00:55:37,123456789012,eni-ghi789,201.201.239.216,10.26.136.203,30023,3306,6,7760,5212606,REJECT,OK
2026-03-01 11:15:21,123456789012,eni-def456,48.98.221.21,10.159.2.137,4298,6379,6,1669,898948,REJECT,OK
2026-03-01 00:16:17,123456789012,eni-ghi789,10.69.71.242,127.121.160.215,23048,3306,17,9882,5286732,ACCEPT,OK
2026-03-01 20:34:19,123456789012,eni-ghi789,10.223.59.19,29.99.225.173,5576,443,6,3414,6951979,ACCEPT,OK
2026-03-01 08:47:56,123456789012,eni-ghi789,10.72.185.89,10.51.73.163,40475,80,1,3657,4912077,REJECT,OK
2026-03-01 09:07:16,123456789012,eni-abc123,10.236.176.66,56.74.90.242,19691,443,17,4971,5500971,REJECT,OK
2026-03-01 07:33:29,123456789012,eni-abc123,10.124.169.153,81.77.194.76,18826,22,17,1995,434491,REJECT,OK
2026-03-01 09:07:02,123456789012,eni-ghi789,10.160.125.83,79.82.249.91,15998,22,1,194,4012618,ACCEPT,OK
2026-03-01 09:15:17,123456789012,eni-abc123,47.210.224.133,72.246.14.86,31054,3306,17,5500,8920878,ACCEPT,OK
2026-03-01 09:07:16,123456789012,eni-def456,5.68.94.139,10.8.204.29,31821,80,17,3160,1631180,ACCEPT,OK
2026-03-01 17:55:30,123456789012,eni-ghi789,10.205.17.146,10.50.235.188,63454,6379,6,9369,9297522,ACCEPT,OK
2026-03-01 00:18:56,123456789012,eni-ghi789,101.103.123.244,123.1.236.170,49954,6379,17,3881,5080716,ACCEPT,OK
2026-03-01 07:45:35,123456789012,eni-abc123,10.8.44.238,10.29.176.139,59201,22,6,6749,4065101,ACCEPT,OK
2026-03-01 14:38:17,123456789012,eni-abc123,84.253.149.197,10.135.131.1,12614,443,1,7751,8512497,ACCEPT,OK
2026-03-01 04:15:44,123456789012,eni-abc123,10.58.60.78,73.44.2.133,60779,3306,1,1278,3611338,ACCEPT,OK
2026-03-01 05:33:49,123456789012,eni-ghi789,10.125.163.58,10.119.195.179,20876,80,1,2551,8062520,ACCEPT,OK
2026-03-01 07:46:59,123456789012,eni-def456,10.41.6.133,181.113.37.31,2413,443,1,3133,9018349,ACCEPT,OK
2026-03-01 09:23:21,123456789012,eni-def456,10.114.145.143,10.213.46.235,33871,22,1,5028,1104649,ACCEPT,OK
2026-03-01 11:37:43,123456789012,eni-abc123,10.233.177.67,200.232.69.89,36576,6379,1,1950,4880028,ACCEPT,OK
2026-03-01 15:16:24,123456789012,eni-ghi789,10.172.67.23,10.244.112.188,43060,80,1,8580,7101264,REJECT,OK
2026-03-01 09:41:52,123456789012,eni-ghi789,10.60.102.159,10.29.75.245,33710,6379,1,4748,3629144,ACCEPT,OK
2026-03-01 12:52:07,123456789012,eni-def456,10.252.113.241,63.41.65.65,41317,443,1,9065,781273,ACCEPT,OK
2026-03-01 01:53:02,123456789012,eni-def456,14.207.197.102,163.116.147.221,22033,3306,1,7688,42312,ACCEPT,OK
2026-03-01 19:12:42,123456789012,eni-def456,167.46.84.233,10.134.221.18,57314,443,1,6331,94971,ACCEPT,OK
2026-03-01 18:46:45,123456789012,eni-abc123,10.177.6.7,10.205.158.214,34570,22,1,6056,7260422,REJECT,OK
2026-03-01 01:24:08,123456789012,eni-ghi789,151.45.234.73,6.144.10.114,56461,6379,1,9869,9438042,REJECT,OK
2026-03-01 05:31:50,123456789012,eni-abc123,53.44.210.21,10.8.75.82,7634,443,17,7036,6964299,ACCEPT,OK
2026-03-01 21:09:51,123456789012,eni-def456,10.9.222.80,10.170.129.32,56033,5432,6,7750,1095291,ACCEPT,OK
2026-03-01 12:12:48,123456789012,eni-abc123,10.229.119.234,10.131.186.36,13922,80,17,5675,7855877,REJECT,OK
2026-03-01 09:52:57,123456789012,eni-ghi789,18.55.37.144,10.50.184.28,5822,443,17,1083,3642904,ACCEPT,OK
2026-03-01 08:19:50,123456789012,eni-def456,10.133.131.131,10.160.10.77,33757,443,17,1408,2131681,ACCEPT,OK
2026-03-01 01:46:56,123456789012,eni-abc123,10.77.219.35,10.141.78.251,44348,80,17,6405,5640240,ACCEPT,OK
2026-03-01 06:36:33,123456789012,eni-def456,184.18.52.155,2.225.57.141,23313,22,6,1549,2307740,ACCEPT,OK
2026-03-01 00:07:07,123456789012,eni-ghi789,10.208.46.191,37.42.30.236,12172,22,1,8982,2660296,ACCEPT,OK
2026-03-01 03:57:47,123456789012,eni-abc123,10.198.96.15,99.24.176.144,37143,5432,17,5797,4019360,ACCEPT,OK
2026-03-01 04:54:14,123456789012,eni-abc123,10.72.122.199,10.254.136.4,12191,443,1,4633,3357503,REJECT,OK
2026-03-01 12:35:11,123456789012,eni-ghi789,38.189.5.118,171.160.186.159,47721,22,17,3008,714343,ACCEPT,OK
2026-03-01 13:24:31,123456789012,eni-abc123,10.174.8.173,83.166.40.58,30300,80,17,5131,4244271,REJECT,OK
2026-03-01 20:54:39,123456789012,eni-def456,10.182.158.134,193.46.146.207,2906,443,1,4920,6645283,ACCEPT,OK
2026-03-01 05:56:22,123456789012,eni-def456,10.208.113.234,203.74.163.65,32383,5432,17,6957,7334752,REJECT,OK
2026-03-01 07:16:25,123456789012,eni-abc123,10.226.204.137,132.13.150.194,18551,6379,1,8495,1322793,REJECT,OK
2026-03-01 20:05:07,123456789012,eni-abc123,193.251.163.86,10.61.144.181,22645,443,1,8176,8801649,REJECT,OK
2026-03-01 02:17:44,123456789012,eni-ghi789,10.162.216.241,10.86.198.82,58305,22,1,637,9680941,ACCEPT,OK
2026-03-01 05:12:57,123456789012,eni-def456,10.242.112.119,199.106.248.230,48558,80,17,5610,1973799,ACCEPT,OK
2026-03-01 12:37:57,123456789012,eni-abc123,10.13.52.101,10.144.221.123,9330,22,6,6492,6970140,REJECT,OK
2026-03-01 09:04:12,123456789012,eni-ghi789,10.233.245.232,128.182.34.146,19803,22,17,5901,2309167,ACCEPT,OK
2026-03-01 19:48:45,123456789012,eni-abc123,11.172.120.69,88.93.162.147,30735,6379,1,8951,5135760,ACCEPT,OK
2026-03-01 21:32:20,123456789012,eni-abc123,10.204.122.216,10.11.239.14,40086,3306,6,8455,4888162,ACCEPT,OK
2026-03-01 20:23:26,123456789012,eni-ghi789,10.220.92.160,10.159.8.229,15165,22,6,3114,2033509,REJECT,OK
2026-03-01 20:56:36,123456789012,eni-ghi789,10.12.140.90,10.46.105.23,15641,3306,6,7702,4745904,ACCEPT,OK
2026-03-01 04:57:38,123456789012,eni-ghi789,43.207.152.154,38.180.146.87,49819,22,17,8267,9757432,ACCEPT,OK
2026-03-01 19:04:03,123456789012,eni-def456,10.188.238.37,10.183.8.195,49736,3306,6,4466,5087927,ACCEPT,OK
2026-03-01 14:32:48,123456789012,eni-ghi789,10.200.81.38,179.223.155.248,21978,3306,17,9631,6134202,REJECT,OK
2026-03-01 03:09:03,123456789012,eni-def456,10.219.28.140,10.38.218.70,4686,5432,6,9811,2591211,ACCEPT,OK
2026-03-01 13:58:00,123456789012,eni-ghi789,10.47.195.77,101.133.109.132,19576,443,6,4697,8466219,ACCEPT,OK
2026-03-01 14:29:28,123456789012,eni-ghi789,204.231.51.200,87.213.191.242,24403,6379,17,3779,2381725,ACCEPT,OK
2026-03-01 14:47:41,123456789012,eni-abc123,10.26.247.247,10.154.67.8,61800,80,1,1777,2920154,ACCEPT,OK
2026-03-01 14:07:09,123456789012,eni-abc123,10.71.89.253,106.120.212.129,12856,22,6,224,5341653,ACCEPT,OK
2026-03-01 14:53:39,123456789012,eni-def456,3.92.17.146,17.142.134.136,19698,3306,17,8830,1140503,ACCEPT,OK
2026-03-01 01:11:58,123456789012,eni-ghi789,82.49.249.125,88.110.40.52,27726,80,1,3024,8119185,ACCEPT,OK
2026-03-01 21:28:19,123456789012,eni-abc123,10.235.38.47,10.189.25.212,10925,3306,6,1430,1485066,ACCEPT,OK
2026-03-01 14:36:36,123456789012,eni-ghi789,62.188.254.15,138.95.204.72,40303,80,6,4888,5950337,ACCEPT,OK
2026-03-01 10:34:39,123456789012,eni-def456,39.230.211.19,10.137.193.218,22835,443,1,7805,9067911,ACCEPT,OK
2026-03-01 22:05:25,123456789012,eni-ghi789,10.128.203.196,10.200.187.5,5043,80,17,9663,2532081,ACCEPT,OK
2026-03-01 15:58:10,123456789012,eni-abc123,217.252.151.168,203.222.101.7,55569,443,1,1053,2856217,ACCEPT,OK
2026-03-01 04:13:47,123456789012,eni-abc123,10.164.155.184,171.74.62.7,3173,80,6,7273,823326,ACCEPT,OK
2026-03-01 06:30:14,123456789012,eni-abc123,10.85.36.137,10.199.135.32,47479,6379,6,8472,8940286,REJECT,OK
2026-03-01 05:58:12,123456789012,eni-def456,223.187.123.90,173.252.208.93,42477,5432,1,543,1420473,ACCEPT,OK
2026-03-01 04:55:21,123456789012,eni-def456,10.40.19.214,157.82.18.100,7381,443,1,472,7018052,ACCEPT,OK
2026-03-01 19:21:16,123456789012,eni-ghi789,75.164.113.40,10.142.215.23,40474,443,1,622,6701808,REJECT,OK
2026-03-01 16:51:45,123456789012,eni-abc123,99.177.150.41,10.27.45.43,20717,5432,17,7388,2243537,ACCEPT,OK
2026-03-01 22:17:55,123456789012,eni-ghi789,10.36.38.67,10.203.195.71,13811,5432,6,2376,9786693,ACCEPT,OK
2026-03-01 11:55:32,123456789012,eni-ghi789,10.99.104.133,10.73.229.204,21095,22,1,5641,9200931,REJECT,OK
2026-03-01 15:22:33,123456789012,eni-ghi789,53.70.40.210,204.83.105.64,52199,443,6,675,3888675,REJECT,OK
2026-03-01 12:05:17,123456789012,eni-ghi789,29.231.21.139,10.203.226.26,43570,6379,1,3354,386333,REJECT,OK
2026-03-01 02:24:19,123456789012,eni-abc123,10.190.167.156,10.112.182.76,13887,22,6,1918,3390461,ACCEPT,OK
