timestamp,device_id,action,src_ip,dst_ip,src_port,dst_port,protocol,bytes_sent,bytes_received,duration_sec,severity,policy_name,country_src,country_dst
2026-03-15 01:33:24,FGT-01,ALLOW,203.0.113.88,10.16.59.134,30073,22,TCP,107762,659274,2219,low,dmz-policy,PA,GB
2026-03-15 11:03:48,FGT-02,DENY,203.0.113.88,10.28.162.75,14048,443,UDP,108421,119274,531,critical,internet-access,US,KP
2026-03-15 17:00:52,FGT-01,ALLOW,10.10.5.100,10.250.231.217,49691,443,UDP,272824,621877,521,medium,internal-only,DE,IN
2026-03-15 09:54:38,FGT-03,DROP,185.220.101.45,10.101.136.194,20057,53,ICMP,186441,113889,663,medium,internal-only,MX,GB
2026-03-15 06:39:07,FGT-02,ALLOW,10.0.1.20,10.152.182.103,14514,80,ICMP,169228,416707,1479,low,vpn-split,KP,GB
2026-03-15 10:05:05,FGT-02,ALLOW,77.88.55.60,10.13.114.226,11772,443,TCP,12272,605294,87,low,vpn-split,PA,BR
2026-03-15 19:03:19,FGT-03,ALLOW,21.64.144.5,10.127.212.15,5748,445,UDP,141826,632381,2056,medium,internet-access,PA,PA
2026-03-15 19:10:56,FGT-03,DROP,45.33.32.156,10.148.14.145,21480,8080,ICMP,209535,118253,3483,low,dmz-policy,IN,GB
2026-03-15 10:36:19,FGT-03,ALLOW,31.184.238.128,10.235.207.42,57626,22,TCP,364581,368711,3017,low,vpn-split,MX,BR
2026-03-15 11:39:01,FGT-01,DROP,198.51.100.23,133.59.2.63,55456,80,ICMP,109287,683537,105,medium,vpn-split,BR,CN
2026-03-15 20:19:19,FGT-03,DROP,31.184.238.128,10.11.30.17,13408,3389,TCP,72178,481615,349,medium,internal-only,PA,KP
2026-03-15 08:33:04,FGT-03,ALLOW,146.124.107.225,10.111.56.241,45735,8080,ICMP,92625,328007,1966,high,dmz-policy,IN,US
2026-03-15 12:55:22,FGT-01,ALLOW,77.88.55.60,144.140.73.50,16711,443,ICMP,124214,570033,2150,low,vpn-split,KP,CN
2026-03-15 11:56:22,FGT-01,ALLOW,91.108.4.12,10.177.133.24,6605,8080,ICMP,107763,969210,2874,low,dmz-policy,BR,MX
2026-03-15 08:38:11,FGT-03,DENY,203.0.113.88,10.170.194.57,35266,8080,TCP,168326,521469,676,high,internal-only,DE,US
2026-03-15 13:46:53,FGT-02,ALLOW,10.0.2.15,10.128.70.60,24493,3389,UDP,181237,460853,1253,medium,dmz-policy,KP,CN
2026-03-15 14:36:23,FGT-01,ALLOW,10.10.5.100,10.241.82.30,16804,8080,ICMP,50344,84753,1880,high,vpn-split,BR,BR
2026-03-15 07:28:00,FGT-03,ALLOW,10.0.2.15,10.180.207.171,18651,443,TCP,307045,995079,1757,critical,dmz-policy,KP,BR
2026-03-15 08:30:21,FGT-01,DENY,81.24.72.156,53.32.164.93,50562,3389,ICMP,235606,414895,3217,medium,dmz-policy,DE,IN
2026-03-15 11:41:12,FGT-02,ALLOW,192.168.1.50,67.177.170.201,11090,445,ICMP,228651,707985,1109,medium,dmz-policy,IN,IN
2026-03-15 00:45:23,FGT-02,ALLOW,198.51.100.23,10.109.157.181,36325,445,TCP,295833,762685,913,low,internal-only,RU,GB
