timestamp,device_id,event_type,user,src_ip,vpn_gateway,auth_method,session_duration_sec,bytes_transferred,status,failure_reason
2026-02-22 19:13:42,FGT-01,AUTH_FAIL,mlopez,15.56.191.85,vpn-gw-02,MFA,0,0,fail,blocked_ip
2026-02-22 17:07:11,FGT-01,SESSION_END,mlopez,198.38.101.153,vpn-gw-02,password,25786,4833019,success,
2026-02-22 21:35:07,FGT-03,AUTH_SUCCESS,fmartinez,167.45.77.118,vpn-gw-01,certificate,10178,1944954,success,
2026-02-22 17:34:51,FGT-01,SESSION_END,admin,175.243.51.196,vpn-gw-02,password,10253,482298,success,
2026-02-22 23:52:56,FGT-02,AUTH_FAIL,admin,143.142.212.58,vpn-gw-01,password,0,0,fail,timeout
2026-02-22 16:35:37,FGT-03,AUTH_SUCCESS,admin,171.254.17.231,vpn-gw-01,MFA,19816,3435081,success,
2026-02-22 11:31:07,FGT-02,SESSION_START,mlopez,109.158.141.153,vpn-gw-01,MFA,3904,4331176,success,
2026-02-22 22:11:03,FGT-03,AUTH_SUCCESS,agarcia,221.244.242.113,vpn-gw-01,MFA,28230,4387898,success,
2026-02-22 22:12:38,FGT-02,AUTH_FAIL,agarcia,175.179.83.96,vpn-gw-02,password,0,0,fail,blocked_ip
2026-02-22 14:45:37,FGT-01,AUTH_SUCCESS,admin,52.93.182.4,vpn-gw-02,MFA,8532,1831345,success,
2026-02-22 05:38:49,FGT-03,SESSION_END,jsmith,15.237.175.180,vpn-gw-01,password,26037,415488,success,
2026-02-22 11:39:19,FGT-02,AUTH_SUCCESS,admin,219.159.70.179,vpn-gw-02,MFA,24044,1608066,success,
2026-02-22 05:48:47,FGT-02,AUTH_FAIL,admin,178.16.78.142,vpn-gw-02,MFA,0,0,fail,timeout
2026-02-22 11:44:37,FGT-01,AUTH_SUCCESS,jsmith,119.93.163.225,vpn-gw-02,MFA,6758,3411441,success,
2026-02-22 18:01:37,FGT-02,AUTH_SUCCESS,agarcia,154.172.0.176,vpn-gw-02,password,5699,2034885,success,
2026-02-22 07:03:35,FGT-03,AUTH_SUCCESS,fmartinez,66.169.238.58,vpn-gw-01,MFA,1814,3198100,success,
2026-02-22 20:35:57,FGT-01,AUTH_SUCCESS,agarcia,202.98.222.179,vpn-gw-01,MFA,2823,700432,success,
2026-02-22 01:15:40,FGT-03,AUTH_SUCCESS,jsmith,145.39.93.80,vpn-gw-02,MFA,18358,4780480,success,
2026-02-22 18:51:17,FGT-03,SESSION_START,jsmith,68.6.14.123,vpn-gw-02,MFA,19372,3948164,success,
2026-02-22 04:50:38,FGT-01,SESSION_END,fmartinez,159.214.20.132,vpn-gw-01,MFA,19072,54773,success,
2026-02-22 00:37:56,FGT-01,AUTH_FAIL,fmartinez,138.104.65.154,vpn-gw-02,MFA,0,0,fail,expired_cert
2026-02-22 06:59:14,FGT-01,AUTH_SUCCESS,jsmith,186.246.177.215,vpn-gw-01,MFA,4521,3160643,success,
2026-02-22 13:31:38,FGT-02,SESSION_END,mlopez,157.111.219.185,vpn-gw-01,MFA,7710,2476639,success,
2026-02-22 10:19:44,FGT-03,AUTH_FAIL,admin,98.227.43.110,vpn-gw-01,MFA,0,0,fail,expired_cert
2026-02-22 09:19:07,FGT-01,SESSION_START,admin,22.172.199.211,vpn-gw-01,password,23668,3402648,success,
2026-02-22 16:45:56,FGT-01,SESSION_END,admin,99.108.106.197,vpn-gw-01,password,21176,1770634,success,
2026-02-22 22:00:47,FGT-02,AUTH_FAIL,fmartinez,220.115.125.113,vpn-gw-02,certificate,0,0,fail,blocked_ip
2026-02-22 12:52:47,FGT-03,AUTH_FAIL,agarcia,201.93.158.26,vpn-gw-02,MFA,0,0,fail,blocked_ip
2026-02-22 05:43:11,FGT-02,AUTH_FAIL,agarcia,71.85.182.21,vpn-gw-01,certificate,0,0,fail,expired_cert
2026-02-22 19:39:45,FGT-03,AUTH_FAIL,mlopez,192.233.253.170,vpn-gw-02,password,0,0,fail,wrong_password
2026-02-22 11:01:21,FGT-03,AUTH_SUCCESS,fmartinez,132.244.137.154,vpn-gw-01,MFA,10471,2395267,success,
2026-02-22 18:24:19,FGT-03,AUTH_FAIL,agarcia,73.193.93.1,vpn-gw-02,MFA,0,0,fail,blocked_ip
2026-02-22 18:03:41,FGT-02,AUTH_SUCCESS,agarcia,5.14.99.32,vpn-gw-01,certificate,23641,4082062,success,
2026-02-22 01:33:44,FGT-03,AUTH_SUCCESS,admin,190.200.237.81,vpn-gw-02,MFA,5237,3293257,success,
2026-02-22 08:15:56,FGT-02,AUTH_SUCCESS,svc-account,62.249.165.243,vpn-gw-01,certificate,6527,2925167,success,
2026-02-22 21:46:17,FGT-01,SESSION_END,fmartinez,153.139.61.230,vpn-gw-02,password,25777,1296771,success,
2026-02-22 03:44:46,FGT-02,AUTH_SUCCESS,svc-account,17.99.199.228,vpn-gw-02,certificate,17896,2268059,success,
2026-02-22 17:11:38,FGT-02,SESSION_START,admin,109.88.198.1,vpn-gw-02,certificate,23230,1943603,success,
2026-02-22 09:45:05,FGT-02,AUTH_SUCCESS,svc-account,139.38.26.147,vpn-gw-02,password,19430,4154757,success,
2026-02-22 19:44:33,FGT-01,AUTH_FAIL,jsmith,112.125.77.135,vpn-gw-02,certificate,0,0,fail,timeout
2026-02-22 09:16:29,FGT-03,AUTH_SUCCESS,svc-account,128.58.101.53,vpn-gw-01,MFA,11894,3879680,success,
2026-02-22 02:04:07,FGT-01,SESSION_START,mlopez,44.105.39.12,vpn-gw-01,password,3998,4918871,success,
2026-02-22 16:36:59,FGT-03,AUTH_SUCCESS,jsmith,100.229.71.112,vpn-gw-01,MFA,18275,4494351,success,
2026-02-22 03:55:55,FGT-02,AUTH_FAIL,jsmith,149.60.116.92,vpn-gw-01,MFA,0,0,fail,expired_cert
2026-02-22 05:30:49,FGT-01,AUTH_FAIL,fmartinez,127.159.163.133,vpn-gw-02,password,0,0,fail,wrong_password
2026-02-22 15:15:23,FGT-01,AUTH_SUCCESS,jsmith,3.36.61.189,vpn-gw-02,password,13831,675629,success,
2026-02-22 17:59:36,FGT-01,AUTH_SUCCESS,mlopez,39.64.39.200,vpn-gw-01,password,22062,4093696,success,
2026-02-22 13:10:40,FGT-01,SESSION_END,agarcia,57.106.235.110,vpn-gw-02,MFA,27382,3909999,success,
2026-02-22 08:57:09,FGT-03,SESSION_START,jsmith,124.244.113.18,vpn-gw-02,password,3519,4978325,success,
2026-02-22 03:47:54,FGT-02,SESSION_END,admin,213.30.243.130,vpn-gw-02,certificate,24992,2599131,success,
2026-02-22 17:47:37,FGT-02,AUTH_SUCCESS,mlopez,50.201.163.6,vpn-gw-01,certificate,8486,3766138,success,
2026-02-22 14:59:06,FGT-02,AUTH_SUCCESS,admin,74.149.215.61,vpn-gw-01,MFA,18192,3478112,success,
2026-02-22 09:05:14,FGT-02,SESSION_START,svc-account,80.225.100.210,vpn-gw-02,certificate,27767,1698645,success,
2026-02-22 12:30:35,FGT-02,SESSION_START,fmartinez,184.101.51.211,vpn-gw-02,MFA,24364,3232988,success,
2026-02-22 23:51:45,FGT-03,AUTH_SUCCESS,agarcia,126.13.176.125,vpn-gw-02,password,23245,3676020,success,
2026-02-22 07:46:49,FGT-02,AUTH_SUCCESS,fmartinez,161.175.90.149,vpn-gw-01,MFA,19205,1191884,success,
2026-02-22 22:48:32,FGT-03,AUTH_SUCCESS,fmartinez,74.37.33.16,vpn-gw-02,MFA,13181,1655167,success,
2026-02-22 21:01:31,FGT-01,SESSION_END,svc-account,97.229.177.73,vpn-gw-01,password,18593,3983592,success,
2026-02-22 03:39:21,FGT-03,AUTH_SUCCESS,fmartinez,12.76.191.64,vpn-gw-02,MFA,6324,4431489,success,
2026-02-22 12:59:05,FGT-01,SESSION_START,svc-account,161.125.225.31,vpn-gw-01,MFA,13625,265833,success,
2026-02-22 18:42:15,FGT-02,AUTH_SUCCESS,mlopez,46.159.200.177,vpn-gw-02,password,24963,2266003,success,
2026-02-22 10:12:47,FGT-01,AUTH_SUCCESS,fmartinez,22.226.217.34,vpn-gw-01,MFA,19558,4504540,success,
2026-02-22 09:42:12,FGT-01,AUTH_SUCCESS,fmartinez,218.115.161.135,vpn-gw-02,MFA,2963,2630205,success,
2026-02-22 22:38:58,FGT-01,SESSION_START,agarcia,165.105.96.46,vpn-gw-01,certificate,20003,4899367,success,
2026-02-22 11:25:22,FGT-03,AUTH_SUCCESS,mlopez,28.64.128.118,vpn-gw-01,password,8758,1614066,success,
2026-02-22 14:56:50,FGT-02,AUTH_SUCCESS,admin,148.103.99.23,vpn-gw-01,password,2886,539996,success,
2026-02-22 10:05:14,FGT-01,AUTH_SUCCESS,svc-account,148.54.21.225,vpn-gw-01,certificate,4022,2647687,success,
2026-02-22 09:58:40,FGT-01,SESSION_START,mlopez,83.51.162.62,vpn-gw-01,MFA,16800,4417856,success,
2026-02-22 08:49:43,FGT-01,AUTH_FAIL,admin,113.60.60.236,vpn-gw-01,certificate,0,0,fail,blocked_ip
2026-02-22 11:28:05,FGT-02,SESSION_END,agarcia,35.57.177.191,vpn-gw-02,certificate,27806,1870064,success,
2026-02-22 15:45:25,FGT-03,AUTH_SUCCESS,jsmith,106.209.98.253,vpn-gw-02,certificate,22871,2817443,success,
2026-02-22 18:49:24,FGT-01,SESSION_START,svc-account,128.19.232.68,vpn-gw-01,MFA,23848,2291685,success,
2026-02-22 11:33:04,FGT-01,SESSION_END,mlopez,78.106.225.65,vpn-gw-01,password,5814,4685507,success,
2026-02-22 01:21:03,FGT-03,SESSION_START,agarcia,143.3.35.232,vpn-gw-01,certificate,1933,1396298,success,
2026-02-22 00:18:40,FGT-01,SESSION_START,fmartinez,77.19.19.127,vpn-gw-01,MFA,12778,2130218,success,
2026-02-22 23:57:09,FGT-01,SESSION_START,mlopez,185.218.113.57,vpn-gw-02,certificate,12260,2513674,success,
2026-02-22 22:46:41,FGT-02,AUTH_FAIL,svc-account,210.85.161.88,vpn-gw-01,certificate,0,0,fail,timeout
2026-02-22 06:49:58,FGT-02,AUTH_SUCCESS,agarcia,77.240.127.180,vpn-gw-02,password,13327,3595802,success,
2026-02-22 01:29:11,FGT-03,SESSION_START,mlopez,136.45.60.205,vpn-gw-02,password,21145,4953801,success,
2026-02-22 23:48:16,FGT-02,AUTH_SUCCESS,fmartinez,101.44.230.187,vpn-gw-02,password,24157,4932535,success,
2026-02-22 20:30:21,FGT-03,AUTH_SUCCESS,admin,82.144.180.204,vpn-gw-01,password,27250,4821124,success,
2026-02-22 04:04:52,FGT-03,SESSION_START,admin,121.34.225.120,vpn-gw-01,certificate,18934,1179431,success,
2026-02-22 17:07:29,FGT-01,SESSION_START,admin,143.151.97.3,vpn-gw-01,password,26539,3378861,success,
2026-02-22 15:38:54,FGT-02,AUTH_SUCCESS,agarcia,2.21.24.133,vpn-gw-01,password,18247,2787759,success,
2026-02-22 01:21:03,FGT-03,AUTH_FAIL,svc-account,140.48.61.68,vpn-gw-02,certificate,0,0,fail,timeout
2026-02-22 02:42:59,FGT-01,SESSION_START,svc-account,155.44.39.231,vpn-gw-02,password,2140,341210,success,
2026-02-22 08:09:35,FGT-03,AUTH_FAIL,mlopez,53.95.93.6,vpn-gw-01,password,0,0,fail,timeout
2026-02-22 01:59:39,FGT-03,AUTH_SUCCESS,admin,124.121.3.32,vpn-gw-01,password,8534,3268208,success,
2026-02-22 11:17:02,FGT-02,SESSION_START,mlopez,221.35.122.212,vpn-gw-02,MFA,28264,229805,success,
2026-02-22 19:42:36,FGT-03,SESSION_END,fmartinez,197.117.94.187,vpn-gw-02,certificate,20012,2753082,success,
2026-02-22 11:55:27,FGT-03,SESSION_START,mlopez,183.61.254.163,vpn-gw-01,MFA,27923,748288,success,
2026-02-22 02:53:08,FGT-01,SESSION_END,admin,108.104.41.144,vpn-gw-01,MFA,23166,3480947,success,
2026-02-22 01:46:27,FGT-02,AUTH_SUCCESS,svc-account,96.244.13.180,vpn-gw-02,MFA,8204,252185,success,
2026-02-22 07:04:35,FGT-03,AUTH_SUCCESS,admin,2.192.200.198,vpn-gw-02,certificate,8476,1301230,success,
2026-02-22 18:52:08,FGT-02,SESSION_START,jsmith,193.148.248.241,vpn-gw-02,certificate,14398,2739448,success,
2026-02-22 20:51:43,FGT-02,SESSION_END,agarcia,173.203.77.116,vpn-gw-01,MFA,2381,4140493,success,
2026-02-22 16:27:02,FGT-02,SESSION_START,fmartinez,148.130.198.61,vpn-gw-02,certificate,20905,1992982,success,
2026-02-22 14:32:07,FGT-03,AUTH_FAIL,fmartinez,80.229.255.57,vpn-gw-02,MFA,0,0,fail,blocked_ip
2026-02-22 22:05:00,FGT-03,AUTH_SUCCESS,fmartinez,77.172.24.122,vpn-gw-02,password,8816,1852351,success,
