timestamp,device_id,action,src_ip,dst_ip,src_port,dst_port,protocol,bytes_sent,bytes_received,duration_sec,severity,policy_name,country_src,country_dst
2026-03-07 21:54:56,FGT-03,ALLOW,112.107.21.216,157.90.212.237,3381,8080,UDP,196962,834687,1585,low,dmz-policy,US,CN
2026-03-07 02:32:43,FGT-03,DENY,198.51.100.23,10.122.182.149,10332,443,UDP,211865,280739,2639,low,internal-only,PA,BR
2026-03-07 13:27:38,FGT-01,DROP,45.33.32.156,10.146.50.192,17823,445,TCP,354630,6934,2757,medium,vpn-split,CN,KP
2026-03-07 21:34:05,FGT-03,ALLOW,10.10.5.200,10.73.200.202,52506,3389,ICMP,35684,423870,769,high,internet-access,KP,PA
2026-03-07 11:47:22,FGT-02,ALLOW,185.156.73.54,60.130.58.6,19755,445,UDP,8655,682046,80,high,dmz-policy,CN,US
2026-03-07 12:08:10,FGT-01,DENY,198.51.100.23,105.40.0.97,2185,22,ICMP,312183,704474,2411,critical,dmz-policy,PA,KP
2026-03-07 03:10:40,FGT-01,ALLOW,10.10.5.200,10.195.181.94,11394,22,UDP,194387,842055,56,high,internal-only,MX,GB
2026-03-07 18:00:55,FGT-01,ALLOW,146.124.107.225,218.20.219.127,60119,3389,UDP,173608,965247,1889,medium,vpn-split,PA,US
2026-03-07 09:32:17,FGT-03,ALLOW,112.107.21.216,33.61.140.206,27297,80,ICMP,203233,408688,401,low,dmz-policy,BR,RU
2026-03-07 13:15:14,FGT-03,ALLOW,192.168.1.75,160.182.246.145,50925,22,ICMP,435741,143523,234,high,dmz-policy,CN,BR
2026-03-07 11:02:05,FGT-01,DENY,203.0.113.88,10.117.131.236,48504,53,TCP,226111,65516,2838,low,dmz-policy,RU,IN
2026-03-07 12:22:27,FGT-02,DENY,198.51.100.23,100.84.127.235,35943,53,ICMP,392815,869581,213,low,vpn-split,DE,PA
2026-03-07 14:32:31,FGT-01,ALLOW,31.184.238.128,87.153.232.134,61249,443,ICMP,464015,279031,637,low,internet-access,DE,RU
2026-03-07 01:24:13,FGT-01,ALLOW,91.108.4.12,10.119.64.29,40503,53,UDP,381675,446202,1084,high,dmz-policy,BR,US
2026-03-07 07:45:49,FGT-03,ALLOW,203.0.113.88,10.54.102.47,5460,445,TCP,13345,462000,244,low,internet-access,MX,KP
2026-03-07 19:52:48,FGT-03,DENY,185.220.101.45,185.248.64.102,42689,53,UDP,475116,698531,2145,low,vpn-split,MX,US
2026-03-07 14:49:43,FGT-01,ALLOW,81.24.72.156,10.209.109.112,36072,80,ICMP,367426,958784,920,low,vpn-split,IN,IN
2026-03-07 15:57:07,FGT-03,DENY,81.24.72.156,189.146.112.178,30895,53,ICMP,236822,678473,2814,low,vpn-split,CN,US
2026-03-07 21:33:57,FGT-03,DROP,198.51.100.23,10.2.87.28,14712,3389,UDP,437994,549155,1581,medium,dmz-policy,KP,US
2026-03-07 20:37:49,FGT-01,ALLOW,31.184.238.128,10.40.130.106,41727,22,UDP,445492,373822,1210,medium,dmz-policy,GB,GB
2026-03-07 07:43:38,FGT-02,RESET,146.124.107.225,10.241.63.244,49238,22,ICMP,325059,658408,3381,low,vpn-split,BR,MX
2026-03-07 00:10:18,FGT-01,ALLOW,198.51.100.23,10.181.238.231,27713,53,UDP,277509,133581,2429,high,internet-access,CN,US
2026-03-07 14:24:08,FGT-03,RESET,198.51.100.23,10.241.106.251,47477,3389,ICMP,285325,772295,3354,medium,internet-access,GB,DE
2026-03-07 05:05:20,FGT-03,DENY,198.51.100.23,10.239.236.69,50824,8080,UDP,180387,261757,2016,high,dmz-policy,IN,PA
2026-03-07 08:56:28,FGT-03,DROP,62.210.180.229,10.45.185.12,5126,8080,UDP,169671,890319,2717,medium,vpn-split,US,CN
2026-03-07 22:09:19,FGT-01,RESET,203.0.113.88,10.212.131.91,22604,53,ICMP,378283,932,1487,low,vpn-split,RU,US
2026-03-07 08:46:50,FGT-01,ALLOW,77.88.55.60,10.119.93.233,35340,8080,ICMP,322015,511044,1961,medium,internet-access,MX,RU
2026-03-07 18:39:53,FGT-01,DENY,198.51.100.23,52.39.222.201,58352,53,ICMP,225418,100960,1778,critical,internal-only,DE,PA
2026-03-07 19:26:19,FGT-02,DENY,146.124.107.225,64.177.155.99,10753,3389,ICMP,468923,991060,3293,low,vpn-split,RU,RU
2026-03-07 18:16:17,FGT-02,DENY,146.124.107.225,10.29.133.128,5965,80,ICMP,271134,300722,3564,low,dmz-policy,PA,GB
2026-03-07 08:40:44,FGT-02,DROP,192.168.1.50,164.183.123.230,2186,3389,TCP,344036,646565,1050,low,internet-access,GB,KP
2026-03-07 19:23:15,FGT-03,ALLOW,77.88.55.60,89.181.74.145,23223,53,UDP,194121,2492,1399,medium,internet-access,GB,GB
2026-03-07 03:52:07,FGT-02,ALLOW,10.10.5.100,10.31.186.41,8792,445,ICMP,45766,284511,2577,medium,dmz-policy,US,CN
2026-03-07 01:12:35,FGT-03,DROP,21.64.144.5,10.211.64.112,59025,8080,UDP,354855,247687,2821,low,internal-only,DE,CN
2026-03-07 00:19:10,FGT-01,ALLOW,31.184.238.128,172.249.105.154,6633,8080,UDP,470620,726552,3431,high,internet-access,IN,CN
