timestamp,account_id,interface_id,src_ip,dst_ip,src_port,dst_port,protocol,packets,bytes,action,log_status
2026-03-13 09:06:42,123456789012,eni-def456,10.46.2.230,10.131.188.84,18931,6379,6,3858,9642399,ACCEPT,OK
2026-03-13 23:58:04,123456789012,eni-def456,133.93.186.125,208.240.32.249,56850,6379,17,5450,8164787,ACCEPT,OK
2026-03-13 19:28:28,123456789012,eni-abc123,10.95.222.62,94.85.117.43,18280,80,1,7476,2098226,ACCEPT,OK
2026-03-13 04:11:06,123456789012,eni-ghi789,10.70.214.182,92.168.207.59,26800,6379,1,2858,722096,ACCEPT,OK
2026-03-13 18:47:10,123456789012,eni-def456,10.101.169.225,194.98.125.207,46836,6379,17,3140,2036461,ACCEPT,OK
2026-03-13 08:50:32,123456789012,eni-abc123,64.28.145.177,41.22.75.42,54035,5432,17,8714,6681017,ACCEPT,OK
2026-03-13 21:55:15,123456789012,eni-abc123,194.202.101.85,10.175.41.248,4628,5432,6,5341,6307025,ACCEPT,OK
2026-03-13 05:10:51,123456789012,eni-def456,4.55.220.139,10.52.86.105,20683,6379,17,5262,2286773,REJECT,OK
2026-03-13 05:41:52,123456789012,eni-ghi789,10.187.169.167,10.12.154.80,45137,6379,6,5022,5044407,ACCEPT,OK
2026-03-13 10:28:59,123456789012,eni-def456,53.1.130.79,10.16.111.115,45806,5432,17,3140,5366675,ACCEPT,OK
2026-03-13 06:10:34,123456789012,eni-ghi789,186.83.121.87,10.90.117.223,48072,5432,6,848,7304849,ACCEPT,OK
2026-03-13 19:45:21,123456789012,eni-ghi789,61.110.209.133,187.92.146.218,52046,80,17,9507,1994446,ACCEPT,OK
2026-03-13 18:05:01,123456789012,eni-def456,10.207.216.227,56.14.73.167,55455,80,6,6640,7627174,REJECT,OK
2026-03-13 19:22:40,123456789012,eni-abc123,55.138.192.60,10.215.166.251,11646,3306,1,7903,494705,ACCEPT,OK
2026-03-13 10:42:43,123456789012,eni-ghi789,68.213.187.180,223.127.241.82,55771,80,17,7973,4690628,ACCEPT,OK
2026-03-13 18:47:06,123456789012,eni-def456,10.48.28.105,10.79.104.59,29328,22,6,243,4135096,ACCEPT,OK
2026-03-13 22:51:02,123456789012,eni-ghi789,10.73.243.155,10.15.24.174,3781,22,1,6286,8834712,REJECT,OK
2026-03-13 20:41:16,123456789012,eni-def456,31.7.73.43,10.7.176.50,64622,443,6,28,5749339,ACCEPT,OK
2026-03-13 04:43:54,123456789012,eni-ghi789,205.11.253.90,78.245.85.144,12764,443,1,1689,8781707,ACCEPT,OK
2026-03-13 18:39:38,123456789012,eni-def456,10.34.75.192,10.111.238.223,14715,3306,6,3515,2742567,REJECT,OK
2026-03-13 17:24:52,123456789012,eni-def456,74.14.113.68,10.147.11.7,47909,6379,1,5275,1845447,ACCEPT,OK
2026-03-13 19:31:29,123456789012,eni-abc123,10.106.116.140,195.94.197.55,18710,3306,6,950,131120,ACCEPT,OK
2026-03-13 23:10:02,123456789012,eni-abc123,10.96.226.68,48.62.99.164,37745,443,6,6583,1537518,ACCEPT,OK
2026-03-13 20:50:19,123456789012,eni-def456,121.140.222.104,10.199.239.71,32351,22,1,5893,8788755,REJECT,OK
2026-03-13 11:43:48,123456789012,eni-ghi789,137.69.241.9,99.140.221.16,55541,22,1,2328,5718216,REJECT,OK
2026-03-13 10:12:35,123456789012,eni-def456,10.44.143.171,10.3.29.195,57655,443,6,728,5570521,ACCEPT,OK
2026-03-13 02:18:23,123456789012,eni-def456,10.86.186.169,89.86.243.195,4735,3306,6,9378,5131204,REJECT,OK
2026-03-13 08:01:57,123456789012,eni-def456,10.13.37.45,10.74.235.18,62076,6379,1,8711,5414050,ACCEPT,OK
2026-03-13 14:31:40,123456789012,eni-ghi789,120.61.52.137,49.185.22.104,61751,6379,1,3009,4008295,REJECT,OK
2026-03-13 21:07:46,123456789012,eni-ghi789,10.95.60.120,171.235.41.179,48332,6379,1,2160,7631303,ACCEPT,OK
2026-03-13 01:18:10,123456789012,eni-abc123,10.129.71.101,183.35.86.201,53037,80,6,3182,4274865,REJECT,OK
2026-03-13 18:17:42,123456789012,eni-def456,13.14.211.253,78.28.18.249,11503,5432,6,1324,1242931,ACCEPT,OK
2026-03-13 17:04:04,123456789012,eni-def456,10.218.45.192,10.25.152.122,40739,22,6,9764,9102408,ACCEPT,OK
2026-03-13 20:16:43,123456789012,eni-abc123,10.224.209.155,10.124.83.109,52008,5432,1,2682,1842749,ACCEPT,OK
2026-03-13 10:25:31,123456789012,eni-ghi789,186.94.141.129,10.181.155.156,8637,3306,6,2690,6652636,ACCEPT,OK
2026-03-13 17:41:15,123456789012,eni-abc123,159.194.223.146,10.142.219.208,39830,443,1,1171,5771035,ACCEPT,OK
2026-03-13 22:54:41,123456789012,eni-ghi789,10.110.240.160,10.91.91.62,5513,80,1,9863,2736986,REJECT,OK
2026-03-13 06:23:49,123456789012,eni-ghi789,10.65.89.161,175.208.101.79,25153,22,1,4666,4501606,REJECT,OK
2026-03-13 02:25:34,123456789012,eni-abc123,10.246.142.97,10.31.21.95,32955,3306,6,4788,5831631,ACCEPT,OK
2026-03-13 12:52:16,123456789012,eni-ghi789,10.118.29.36,108.84.167.63,18281,80,1,1207,3247854,ACCEPT,OK
2026-03-13 06:00:18,123456789012,eni-abc123,10.91.87.155,84.117.169.35,17209,3306,17,9562,614073,ACCEPT,OK
2026-03-13 11:30:57,123456789012,eni-def456,10.219.8.58,10.170.58.199,35943,22,1,6251,8566267,ACCEPT,OK
2026-03-13 07:25:02,123456789012,eni-ghi789,184.223.56.148,10.233.116.126,60792,6379,6,9303,8232657,ACCEPT,OK
