timestamp,account_id,interface_id,src_ip,dst_ip,src_port,dst_port,protocol,packets,bytes,action,log_status
2026-03-20 07:26:42,123456789012,eni-abc123,156.110.231.16,10.22.249.82,28331,22,1,8891,8494139,REJECT,OK
2026-03-20 04:59:18,123456789012,eni-ghi789,10.85.121.9,92.111.53.205,55427,6379,6,7576,7517178,ACCEPT,OK
2026-03-20 07:21:47,123456789012,eni-def456,10.83.178.25,10.192.96.169,50882,5432,1,2172,6943002,ACCEPT,OK
2026-03-20 21:45:58,123456789012,eni-ghi789,10.41.25.113,77.96.216.92,33024,443,17,8121,1714758,ACCEPT,OK
2026-03-20 17:34:57,123456789012,eni-abc123,70.212.114.172,10.181.62.7,56591,3306,1,4326,595818,ACCEPT,OK
2026-03-20 22:04:57,123456789012,eni-abc123,10.95.15.152,10.17.239.160,63980,80,6,4845,7074797,REJECT,OK
2026-03-20 13:02:05,123456789012,eni-abc123,212.84.78.188,10.42.79.136,40737,3306,6,2058,9153492,REJECT,OK
2026-03-20 13:58:55,123456789012,eni-def456,10.199.62.149,30.10.149.60,12333,6379,1,2455,1893283,REJECT,OK
2026-03-20 18:36:47,123456789012,eni-abc123,180.243.244.13,10.173.224.78,11344,80,17,330,2736174,ACCEPT,OK
2026-03-20 23:32:33,123456789012,eni-def456,206.92.127.218,113.72.153.147,22873,80,1,6337,5549745,ACCEPT,OK
2026-03-20 10:28:52,123456789012,eni-abc123,10.149.11.170,10.153.136.103,13420,5432,6,333,6583708,ACCEPT,OK
2026-03-20 10:14:24,123456789012,eni-abc123,10.232.80.216,34.75.72.67,60187,80,17,9580,5366945,ACCEPT,OK
2026-03-20 15:35:34,123456789012,eni-def456,10.162.84.54,94.253.107.75,8150,443,6,7951,9109109,ACCEPT,OK
2026-03-20 05:30:23,123456789012,eni-abc123,10.126.241.242,10.156.28.29,28607,22,17,150,5890362,REJECT,OK
2026-03-20 15:48:56,123456789012,eni-def456,10.168.173.61,10.165.73.64,35115,6379,17,1925,2594050,ACCEPT,OK
2026-03-20 16:04:54,123456789012,eni-ghi789,10.39.23.201,10.210.138.235,63503,5432,1,2539,8257874,ACCEPT,OK
2026-03-20 21:10:26,123456789012,eni-abc123,10.231.10.225,112.11.86.92,2717,6379,17,5044,4260074,ACCEPT,OK
2026-03-20 11:23:52,123456789012,eni-def456,208.242.189.248,10.7.59.125,17519,5432,17,6644,5039072,ACCEPT,OK
2026-03-20 20:14:32,123456789012,eni-abc123,108.67.115.203,207.115.61.150,46337,443,1,9419,9712451,REJECT,OK
2026-03-20 19:12:22,123456789012,eni-ghi789,10.121.39.198,10.84.230.71,3136,80,6,9687,6554403,ACCEPT,OK
