timestamp,device_id,event_type,user,src_ip,vpn_gateway,auth_method,session_duration_sec,bytes_transferred,status,failure_reason
2026-02-23 07:32:48,FGT-01,AUTH_FAIL,jsmith,168.49.245.19,vpn-gw-02,MFA,0,0,fail,expired_cert
2026-02-23 10:07:30,FGT-03,SESSION_END,fmartinez,213.141.72.189,vpn-gw-01,MFA,23270,4567151,success,
2026-02-23 11:58:19,FGT-02,AUTH_FAIL,jsmith,16.32.250.205,vpn-gw-02,password,0,0,fail,expired_cert
2026-02-23 04:10:50,FGT-02,AUTH_SUCCESS,mlopez,65.243.53.112,vpn-gw-02,certificate,19197,4073628,success,
2026-02-23 08:20:28,FGT-03,SESSION_START,agarcia,9.103.125.66,vpn-gw-01,password,25456,3398941,success,
2026-02-23 19:29:03,FGT-03,SESSION_START,mlopez,23.26.247.63,vpn-gw-01,certificate,9835,706919,success,
2026-02-23 17:44:12,FGT-01,AUTH_SUCCESS,svc-account,60.221.246.82,vpn-gw-01,MFA,1054,3565961,success,
2026-02-23 19:42:55,FGT-03,SESSION_START,fmartinez,109.49.240.220,vpn-gw-01,certificate,23675,4326518,success,
2026-02-23 11:55:49,FGT-01,SESSION_END,mlopez,61.114.207.139,vpn-gw-01,MFA,4963,2143250,success,
2026-02-23 00:02:05,FGT-03,AUTH_SUCCESS,svc-account,177.157.238.215,vpn-gw-01,password,11286,3358173,success,
2026-02-23 07:00:27,FGT-01,AUTH_FAIL,fmartinez,157.56.242.44,vpn-gw-02,password,0,0,fail,blocked_ip
2026-02-23 07:52:35,FGT-03,AUTH_SUCCESS,mlopez,196.26.94.149,vpn-gw-01,password,7771,4693169,success,
2026-02-23 19:03:16,FGT-02,AUTH_SUCCESS,admin,121.238.40.32,vpn-gw-01,password,3517,3111502,success,
2026-02-23 09:33:21,FGT-01,AUTH_SUCCESS,agarcia,210.67.39.112,vpn-gw-01,certificate,18405,4309339,success,
2026-02-23 11:12:33,FGT-01,AUTH_SUCCESS,jsmith,29.214.165.24,vpn-gw-02,password,23590,4928187,success,
2026-02-23 12:09:26,FGT-01,SESSION_START,fmartinez,183.130.153.164,vpn-gw-01,certificate,20283,2178459,success,
2026-02-23 18:40:43,FGT-03,SESSION_START,agarcia,39.182.186.254,vpn-gw-02,certificate,8292,4308608,success,
2026-02-23 17:10:56,FGT-02,AUTH_SUCCESS,admin,184.235.13.54,vpn-gw-02,certificate,21299,3407177,success,
