timestamp,device_id,action,src_ip,dst_ip,src_port,dst_port,protocol,bytes_sent,bytes_received,duration_sec,severity,policy_name,country_src,country_dst
2026-02-26 15:52:45,FGT-03,RESET,185.156.73.54,10.200.47.155,12199,22,UDP,62499,737550,1497,high,internal-only,IN,PA
2026-02-26 10:17:38,FGT-01,DENY,185.220.101.45,154.166.209.169,12469,443,ICMP,212303,716856,2553,low,internal-only,CN,IN
2026-02-26 20:16:10,FGT-01,ALLOW,194.165.16.11,10.4.130.232,23542,443,UDP,97907,240196,1998,low,dmz-policy,GB,PA
2026-02-26 20:41:12,FGT-01,ALLOW,146.124.107.225,31.14.240.221,31663,3389,UDP,427748,246895,3299,medium,dmz-policy,RU,KP
2026-02-26 16:38:37,FGT-01,DENY,185.220.101.45,10.26.180.106,20793,3389,ICMP,497770,370166,439,medium,internet-access,GB,US
2026-02-26 09:19:36,FGT-02,RESET,146.124.107.225,10.222.239.237,10571,445,TCP,261868,497113,3483,medium,vpn-split,US,KP
2026-02-26 23:41:49,FGT-01,ALLOW,77.88.55.60,10.254.168.147,37213,443,ICMP,410844,597463,2383,low,internal-only,MX,RU
2026-02-26 12:29:30,FGT-01,DENY,45.33.32.156,211.82.27.105,30790,22,TCP,205104,574587,724,low,dmz-policy,DE,PA
2026-02-26 21:56:56,FGT-02,DENY,203.0.113.88,10.104.150.91,31866,3389,TCP,499246,819030,3514,low,internet-access,DE,PA
2026-02-26 21:03:15,FGT-03,DENY,146.124.107.225,10.3.224.41,51752,3389,ICMP,86608,848416,2285,medium,dmz-policy,DE,CN
2026-02-26 13:31:49,FGT-01,DENY,45.33.32.156,10.157.105.220,52069,53,TCP,414908,444162,2860,low,vpn-split,CN,CN
2026-02-26 08:12:50,FGT-01,RESET,203.0.113.88,91.92.231.221,46802,3389,ICMP,407260,338605,2727,high,internal-only,US,DE
2026-02-26 08:49:20,FGT-01,DROP,198.51.100.23,21.210.140.98,21496,53,TCP,415788,144890,521,medium,vpn-split,US,GB
2026-02-26 16:36:40,FGT-01,DROP,185.156.73.54,10.27.109.136,53483,80,UDP,187115,881380,87,medium,internet-access,CN,DE
2026-02-26 06:56:47,FGT-02,ALLOW,10.10.5.100,96.69.179.124,36070,3389,TCP,337738,951017,2865,medium,dmz-policy,PA,PA
2026-02-26 07:09:27,FGT-01,DENY,203.0.113.88,10.193.45.185,54849,3389,ICMP,224492,855055,1657,high,dmz-policy,KP,KP
2026-02-26 14:14:41,FGT-01,ALLOW,77.88.55.60,214.218.64.74,62823,3389,UDP,248917,375307,3145,low,internet-access,RU,US
2026-02-26 14:35:57,FGT-03,ALLOW,10.10.5.200,10.237.1.35,57986,445,ICMP,202726,818492,2450,high,internal-only,PA,MX
2026-02-26 19:20:20,FGT-01,ALLOW,203.0.113.88,10.126.31.147,10907,53,ICMP,485725,601937,134,medium,internal-only,BR,IN
2026-02-26 05:44:38,FGT-01,DENY,203.0.113.88,10.183.138.196,28330,443,UDP,29861,451803,2729,low,internet-access,IN,DE
2026-02-26 15:44:20,FGT-02,ALLOW,198.51.100.23,10.33.236.233,60936,445,TCP,275103,204763,2182,low,dmz-policy,RU,RU
2026-02-26 05:11:49,FGT-01,DENY,198.51.100.23,10.240.223.87,18771,3389,ICMP,68328,358043,330,low,internet-access,MX,MX
2026-02-26 13:40:22,FGT-01,ALLOW,10.10.5.200,10.151.4.92,56615,3389,TCP,481019,115067,3198,medium,dmz-policy,IN,DE
2026-02-26 13:41:17,FGT-02,ALLOW,10.10.5.200,11.28.105.103,46321,22,TCP,325571,658616,2778,low,vpn-split,IN,US
2026-02-26 14:52:12,FGT-03,ALLOW,62.210.180.229,10.61.21.170,19154,443,TCP,222303,311071,2104,low,internal-only,RU,MX
2026-02-26 05:12:28,FGT-03,DENY,45.33.32.156,10.70.227.110,63417,3389,TCP,496083,677116,2047,high,internet-access,DE,CN
2026-02-26 22:03:49,FGT-03,DENY,91.108.4.12,10.7.235.219,34878,445,UDP,189009,773440,1706,medium,dmz-policy,GB,PA
2026-02-26 04:14:03,FGT-03,ALLOW,10.10.5.200,62.109.101.138,57703,80,TCP,54423,755323,2435,low,internal-only,IN,DE
2026-02-26 00:42:24,FGT-03,ALLOW,21.64.144.5,72.61.62.176,43848,3389,ICMP,21865,144417,3127,low,internal-only,MX,KP
2026-02-26 03:37:17,FGT-03,ALLOW,77.88.55.60,161.228.89.221,35002,445,TCP,199750,867626,3421,low,internet-access,KP,GB
2026-02-26 05:52:55,FGT-02,DROP,185.156.73.54,187.141.62.108,22751,443,TCP,479610,357908,368,low,internet-access,US,DE
2026-02-26 08:33:51,FGT-02,DROP,21.64.144.5,10.130.59.73,23710,445,TCP,80595,202442,1377,low,internal-only,IN,CN
2026-02-26 02:21:06,FGT-03,ALLOW,192.168.1.75,10.221.217.57,10869,53,UDP,76795,676807,390,low,internet-access,IN,PA
2026-02-26 01:04:41,FGT-02,DENY,91.108.4.12,10.44.139.227,44568,443,TCP,373572,165996,3324,medium,vpn-split,US,IN
2026-02-26 17:58:08,FGT-01,DENY,185.220.101.45,10.33.138.125,24194,22,ICMP,184856,370535,3401,low,internet-access,BR,DE
2026-02-26 14:11:45,FGT-03,ALLOW,62.210.180.229,10.60.226.94,12160,3389,TCP,51123,233949,735,low,internet-access,IN,KP
2026-02-26 19:59:55,FGT-03,ALLOW,192.168.1.75,36.233.29.227,11547,445,UDP,35605,141491,293,low,vpn-split,KP,IN
2026-02-26 11:52:03,FGT-02,DENY,91.108.4.12,10.26.29.44,57383,8080,UDP,384787,593122,1016,low,vpn-split,PA,BR
2026-02-26 10:42:20,FGT-01,ALLOW,10.0.2.15,10.246.183.137,36270,8080,TCP,83507,450749,3138,medium,internal-only,MX,CN
2026-02-26 12:37:47,FGT-02,ALLOW,10.0.1.20,21.57.165.226,64388,8080,TCP,398437,391022,1488,medium,dmz-policy,GB,US
