timestamp,device_id,event_type,user,src_ip,vpn_gateway,auth_method,session_duration_sec,bytes_transferred,status,failure_reason
2026-02-28 22:50:27,FGT-01,AUTH_FAIL,agarcia,170.15.26.32,vpn-gw-02,password,0,0,fail,wrong_password
2026-02-28 13:50:08,FGT-01,SESSION_START,mlopez,142.196.110.49,vpn-gw-02,password,17913,2422725,success,
2026-02-28 09:41:50,FGT-01,AUTH_SUCCESS,admin,160.170.111.79,vpn-gw-02,certificate,9498,2056477,success,
2026-02-28 11:06:47,FGT-03,AUTH_SUCCESS,admin,54.66.167.234,vpn-gw-02,MFA,14390,4028545,success,
2026-02-28 13:23:22,FGT-03,SESSION_START,mlopez,54.85.227.98,vpn-gw-02,password,15804,1933424,success,
2026-02-28 14:20:02,FGT-03,AUTH_FAIL,svc-account,151.216.47.34,vpn-gw-02,certificate,0,0,fail,blocked_ip
2026-02-28 01:22:09,FGT-03,SESSION_START,agarcia,102.66.168.104,vpn-gw-02,MFA,10430,4325537,success,
2026-02-28 00:35:29,FGT-02,SESSION_START,mlopez,44.56.67.195,vpn-gw-01,MFA,5191,3047062,success,
2026-02-28 12:22:40,FGT-02,SESSION_END,jsmith,74.118.103.179,vpn-gw-02,password,24469,2096792,success,
2026-02-28 20:16:28,FGT-03,SESSION_END,fmartinez,99.191.85.54,vpn-gw-01,certificate,14072,3370506,success,
2026-02-28 02:22:46,FGT-01,AUTH_FAIL,fmartinez,38.190.55.149,vpn-gw-01,password,0,0,fail,timeout
2026-02-28 03:10:33,FGT-01,AUTH_SUCCESS,mlopez,46.103.148.30,vpn-gw-02,password,12269,861614,success,
2026-02-28 19:37:16,FGT-01,AUTH_SUCCESS,mlopez,49.66.66.116,vpn-gw-01,certificate,8780,2310114,success,
2026-02-28 23:42:37,FGT-02,AUTH_SUCCESS,svc-account,115.165.250.129,vpn-gw-01,password,17563,3536904,success,
2026-02-28 19:19:09,FGT-03,SESSION_END,jsmith,99.49.212.213,vpn-gw-01,password,13901,2034661,success,
2026-02-28 18:21:07,FGT-01,AUTH_FAIL,jsmith,87.117.22.25,vpn-gw-02,password,0,0,fail,blocked_ip
