timestamp,account_id,interface_id,src_ip,dst_ip,src_port,dst_port,protocol,packets,bytes,action,log_status
2026-03-10 04:26:39,123456789012,eni-abc123,10.130.255.3,10.152.180.181,62457,3306,17,6410,6568223,ACCEPT,OK
2026-03-10 22:59:23,123456789012,eni-def456,10.53.186.52,10.150.48.122,3927,443,17,6391,5613327,REJECT,OK
2026-03-10 08:24:20,123456789012,eni-ghi789,10.234.168.19,10.129.108.214,10181,6379,1,1539,9158835,REJECT,OK
2026-03-10 21:51:39,123456789012,eni-def456,10.212.235.171,10.232.215.207,5916,3306,6,2235,240197,ACCEPT,OK
2026-03-10 22:59:48,123456789012,eni-abc123,63.140.132.135,10.115.122.189,21791,3306,17,8608,4175111,REJECT,OK
2026-03-10 13:36:56,123456789012,eni-ghi789,213.107.55.217,80.59.172.189,36487,443,6,2380,8111606,REJECT,OK
2026-03-10 16:23:06,123456789012,eni-def456,10.221.193.67,188.98.255.222,57616,22,1,9110,1972856,ACCEPT,OK
2026-03-10 14:57:37,123456789012,eni-def456,33.243.140.153,131.228.132.97,23996,80,6,2250,4470914,ACCEPT,OK
2026-03-10 12:45:32,123456789012,eni-abc123,8.180.130.3,60.176.35.235,43338,80,1,8933,9495362,ACCEPT,OK
2026-03-10 06:31:53,123456789012,eni-def456,37.169.176.69,10.208.79.195,35256,6379,1,7044,5376949,ACCEPT,OK
2026-03-10 09:41:15,123456789012,eni-ghi789,115.143.102.81,10.20.185.28,60739,80,17,3892,8883347,ACCEPT,OK
2026-03-10 22:21:21,123456789012,eni-def456,34.96.222.246,10.236.101.153,9430,3306,6,67,2039914,REJECT,OK
2026-03-10 02:10:20,123456789012,eni-abc123,149.207.245.158,127.235.192.67,64524,80,17,3696,690841,ACCEPT,OK
2026-03-10 22:24:22,123456789012,eni-def456,10.1.1.243,41.206.164.55,55176,6379,6,9173,4280009,ACCEPT,OK
2026-03-10 13:19:00,123456789012,eni-def456,10.156.11.226,10.118.4.216,5520,5432,17,9512,7252194,ACCEPT,OK
2026-03-10 00:52:22,123456789012,eni-def456,123.133.175.138,10.17.27.124,62467,6379,17,8597,7562495,ACCEPT,OK
2026-03-10 00:34:30,123456789012,eni-abc123,86.202.38.67,10.231.163.82,64981,443,6,117,3244266,REJECT,OK
2026-03-10 23:53:47,123456789012,eni-ghi789,123.176.144.233,10.218.103.245,40665,3306,1,7002,7565584,REJECT,OK
2026-03-10 12:50:35,123456789012,eni-def456,10.202.19.36,10.153.216.114,26142,80,1,3065,2364295,ACCEPT,OK
2026-03-10 18:50:43,123456789012,eni-def456,10.188.108.132,10.245.114.75,44238,3306,17,7609,5726112,REJECT,OK
