timestamp,device_id,action,src_ip,dst_ip,src_port,dst_port,protocol,bytes_sent,bytes_received,duration_sec,severity,policy_name,country_src,country_dst
2026-02-27 12:32:04,FGT-01,ALLOW,194.165.16.11,111.207.64.107,12410,445,ICMP,404410,671719,2311,medium,dmz-policy,CN,DE
2026-02-27 02:05:40,FGT-01,ALLOW,10.10.5.200,10.205.245.87,21490,22,UDP,362965,85689,941,low,internal-only,DE,MX
2026-02-27 03:25:10,FGT-03,ALLOW,10.0.2.30,10.179.43.102,16305,445,ICMP,131921,32344,2740,high,dmz-policy,GB,BR
2026-02-27 22:14:18,FGT-03,ALLOW,192.168.1.75,10.121.212.103,19663,445,TCP,239535,539989,2816,critical,internet-access,PA,PA
2026-02-27 03:57:13,FGT-03,ALLOW,10.10.5.200,10.162.5.187,23800,443,TCP,11137,751842,1309,medium,internet-access,US,RU
2026-02-27 09:16:38,FGT-01,DENY,146.124.107.225,10.139.94.13,16764,8080,TCP,342682,591660,1424,high,internal-only,RU,MX
2026-02-27 17:08:47,FGT-01,DENY,203.0.113.88,10.41.222.160,8675,80,ICMP,346327,407437,1800,medium,internet-access,IN,US
2026-02-27 04:41:55,FGT-03,ALLOW,194.165.16.11,135.43.100.155,43800,80,UDP,381451,757169,2463,low,internal-only,BR,RU
2026-02-27 16:47:05,FGT-03,ALLOW,109.201.133.195,10.115.67.120,18183,3389,TCP,457853,257259,3441,critical,vpn-split,DE,GB
2026-02-27 23:22:50,FGT-03,ALLOW,185.220.101.45,10.167.68.16,3010,3389,UDP,179310,470695,2815,high,internal-only,US,DE
2026-02-27 12:13:40,FGT-02,DENY,91.108.4.12,10.81.59.111,38560,443,ICMP,280950,210050,2089,critical,internet-access,MX,CN
2026-02-27 06:50:19,FGT-02,DENY,62.210.180.229,10.148.120.178,56343,53,ICMP,166880,731015,1390,low,dmz-policy,BR,IN
2026-02-27 21:30:22,FGT-01,DENY,185.156.73.54,96.221.195.193,34957,8080,TCP,283789,936250,882,low,dmz-policy,CN,PA
2026-02-27 00:16:12,FGT-02,ALLOW,112.107.21.216,120.156.34.225,11203,80,TCP,280231,330167,1776,low,vpn-split,BR,BR
2026-02-27 21:44:46,FGT-01,ALLOW,112.107.21.216,10.181.198.135,34776,445,ICMP,379637,478581,1480,low,dmz-policy,MX,RU
2026-02-27 10:46:09,FGT-02,DENY,198.51.100.23,201.24.168.176,33663,53,TCP,226436,805398,2766,medium,internal-only,MX,PA
2026-02-27 07:42:03,FGT-01,ALLOW,10.10.5.100,10.123.209.162,60051,8080,TCP,187472,924453,3132,low,internal-only,DE,KP
2026-02-27 18:37:18,FGT-01,ALLOW,146.124.107.225,9.241.89.135,6324,443,ICMP,475371,997259,1887,low,internet-access,US,MX
2026-02-27 15:30:45,FGT-03,ALLOW,10.10.5.200,7.156.66.223,9615,53,UDP,480927,545071,3378,critical,internal-only,IN,CN
2026-02-27 05:05:10,FGT-02,ALLOW,185.156.73.54,10.54.69.110,46486,445,TCP,455407,359351,2042,low,internal-only,DE,US
2026-02-27 14:37:24,FGT-02,ALLOW,77.88.55.60,10.94.209.245,63663,445,ICMP,296447,283225,2029,low,internet-access,CN,GB
2026-02-27 19:38:22,FGT-03,DENY,203.0.113.88,211.204.54.137,1245,80,TCP,256834,444610,87,medium,internet-access,BR,IN
2026-02-27 01:33:36,FGT-02,DENY,198.51.100.23,10.164.198.101,54372,3389,TCP,288748,708306,91,low,internet-access,MX,GB
2026-02-27 14:12:37,FGT-03,DENY,10.0.1.20,212.0.47.252,16020,443,TCP,441066,945981,3349,low,dmz-policy,IN,DE
2026-02-27 22:38:53,FGT-02,DENY,198.51.100.23,10.43.153.145,24372,80,ICMP,238638,627025,2151,medium,dmz-policy,GB,RU
2026-02-27 17:00:10,FGT-01,ALLOW,10.0.2.15,10.186.125.27,2969,443,ICMP,261015,376910,589,low,vpn-split,RU,RU
2026-02-27 05:47:45,FGT-01,ALLOW,62.210.180.229,10.102.51.249,37915,22,TCP,233237,848441,2425,medium,internal-only,MX,KP
2026-02-27 20:47:25,FGT-01,DENY,198.51.100.23,10.135.211.57,58072,3389,TCP,276382,777570,2203,low,vpn-split,GB,CN
2026-02-27 12:08:32,FGT-03,DENY,91.108.4.12,10.92.225.115,41347,80,UDP,47757,349415,2604,high,internet-access,MX,IN
2026-02-27 09:36:09,FGT-02,DENY,192.168.1.75,10.154.203.172,60297,445,UDP,92526,441446,2889,low,internet-access,DE,BR
2026-02-27 17:58:10,FGT-03,RESET,192.168.1.50,10.116.175.107,49283,8080,UDP,246125,685371,2831,medium,dmz-policy,DE,PA
2026-02-27 01:50:41,FGT-03,ALLOW,194.165.16.11,10.251.96.124,21170,53,ICMP,295569,303216,1139,low,internet-access,US,RU
2026-02-27 08:47:05,FGT-01,ALLOW,194.165.16.11,10.32.192.88,28141,3389,ICMP,359840,285772,429,medium,internet-access,CN,DE
2026-02-27 09:28:01,FGT-03,ALLOW,109.201.133.195,10.87.6.144,2305,3389,UDP,123763,673785,175,low,internet-access,IN,MX
2026-02-27 16:04:16,FGT-03,DENY,194.165.16.11,10.12.22.204,44429,3389,UDP,154385,530850,2589,low,vpn-split,PA,RU
2026-02-27 15:26:40,FGT-02,RESET,89.248.167.131,10.7.20.211,55680,445,UDP,175812,900761,1013,high,internal-only,KP,US
2026-02-27 23:15:09,FGT-03,ALLOW,10.0.2.30,10.24.32.170,32180,22,UDP,20984,356902,1669,medium,dmz-policy,KP,IN
2026-02-27 21:47:28,FGT-02,ALLOW,109.201.133.195,10.233.12.21,45191,3389,ICMP,53456,93375,1769,high,internet-access,PA,US
2026-02-27 22:18:31,FGT-01,DENY,185.220.101.45,149.71.234.21,16577,443,UDP,98533,932078,2542,medium,internet-access,BR,GB
2026-02-27 01:18:37,FGT-01,ALLOW,10.10.5.200,10.241.168.26,53358,443,TCP,244778,713969,2863,medium,internal-only,DE,PA
2026-02-27 20:15:01,FGT-01,ALLOW,10.10.5.200,10.89.52.184,40729,80,TCP,422037,606198,1427,low,internal-only,BR,GB
2026-02-27 17:01:26,FGT-02,ALLOW,77.88.55.60,10.17.121.197,52772,445,ICMP,151929,112153,1431,low,internet-access,BR,PA
2026-02-27 19:34:33,FGT-02,ALLOW,146.124.107.225,182.135.130.20,39301,53,UDP,270856,688799,1444,high,internet-access,GB,US
2026-02-27 04:20:50,FGT-01,DENY,198.51.100.23,89.49.241.9,33351,3389,ICMP,124267,140514,2601,low,internal-only,RU,CN
2026-02-27 15:58:16,FGT-03,DENY,203.0.113.88,10.138.206.243,17472,53,UDP,305714,298259,2228,medium,dmz-policy,BR,BR
2026-02-27 02:29:58,FGT-03,ALLOW,203.0.113.88,10.26.91.126,16106,8080,ICMP,102687,151729,2170,low,internal-only,MX,CN
2026-02-27 03:48:56,FGT-03,ALLOW,109.201.133.195,10.191.131.105,29198,80,UDP,216843,800914,3403,medium,vpn-split,PA,IN
2026-02-27 23:17:45,FGT-02,ALLOW,198.51.100.23,10.153.65.238,4067,80,TCP,26723,100526,3478,low,vpn-split,US,CN
2026-02-27 21:37:36,FGT-01,DENY,45.33.32.156,10.22.248.103,59138,80,ICMP,241871,698284,2826,high,internet-access,MX,MX
2026-02-27 14:10:42,FGT-01,ALLOW,192.168.1.75,10.174.134.164,45172,3389,ICMP,451991,90411,705,medium,internet-access,CN,KP
2026-02-27 16:17:35,FGT-02,DENY,45.33.32.156,10.188.204.39,34056,445,TCP,296687,942082,2388,medium,internal-only,RU,US
2026-02-27 23:49:46,FGT-03,ALLOW,185.156.73.54,10.184.102.119,22791,22,TCP,332374,219396,504,medium,vpn-split,CN,GB
2026-02-27 06:35:51,FGT-03,DENY,203.0.113.88,189.219.207.42,10531,8080,UDP,480384,556993,1004,medium,internet-access,GB,RU
2026-02-27 00:57:02,FGT-01,DENY,203.0.113.88,10.137.59.80,2493,22,TCP,387261,801362,1964,medium,dmz-policy,DE,PA
2026-02-27 23:14:02,FGT-02,ALLOW,77.88.55.60,10.141.240.59,25394,3389,ICMP,339454,630439,2262,low,internet-access,PA,GB
2026-02-27 21:29:13,FGT-01,ALLOW,112.107.21.216,10.3.135.191,20756,8080,TCP,148809,50554,905,high,internet-access,PA,BR
2026-02-27 06:49:26,FGT-02,ALLOW,62.210.180.229,216.191.182.76,2385,22,ICMP,421590,70628,1774,high,dmz-policy,US,IN
2026-02-27 09:17:52,FGT-03,DROP,62.210.180.229,10.253.118.53,24466,3389,ICMP,169018,82811,431,low,vpn-split,PA,PA
2026-02-27 20:08:56,FGT-01,ALLOW,192.168.1.50,103.134.7.213,54323,80,UDP,222676,605061,1967,high,vpn-split,CN,KP
2026-02-27 22:58:27,FGT-03,DENY,192.168.1.75,10.107.195.172,41339,8080,TCP,175316,160353,263,low,vpn-split,IN,CN
2026-02-27 19:24:49,FGT-02,DENY,45.33.32.156,10.3.87.241,47955,80,UDP,120744,234131,1188,low,internet-access,MX,BR
2026-02-27 05:03:31,FGT-03,DENY,91.108.4.12,10.215.169.91,5399,53,ICMP,75340,976,1387,low,dmz-policy,DE,GB
2026-02-27 18:24:24,FGT-03,ALLOW,45.33.32.156,202.27.240.108,39919,443,TCP,295663,952816,3060,medium,vpn-split,US,KP
2026-02-27 13:00:01,FGT-03,DENY,45.33.32.156,26.167.108.171,56476,80,UDP,399028,339621,926,medium,internal-only,MX,PA
2026-02-27 23:56:26,FGT-02,DENY,91.108.4.12,10.92.211.78,6926,445,ICMP,328348,35761,927,low,internet-access,GB,US
2026-02-27 01:59:31,FGT-02,DENY,91.108.4.12,115.250.102.245,14976,80,ICMP,429349,643068,1301,medium,vpn-split,KP,DE
2026-02-27 03:19:04,FGT-01,DENY,198.51.100.23,209.93.100.117,19867,80,UDP,295698,463859,2758,low,vpn-split,MX,GB
2026-02-27 16:19:53,FGT-03,DENY,10.0.2.15,139.251.71.59,61669,80,ICMP,459066,834091,3138,low,internal-only,KP,CN
2026-02-27 23:06:41,FGT-01,ALLOW,185.220.101.45,10.148.82.66,9430,80,UDP,495439,589579,2319,low,vpn-split,KP,US
2026-02-27 21:12:47,FGT-01,ALLOW,62.210.180.229,53.73.3.122,53083,8080,ICMP,163750,179526,179,low,vpn-split,RU,RU
2026-02-27 18:11:34,FGT-01,DENY,10.0.2.30,10.62.245.171,30169,3389,ICMP,334711,345887,1704,low,dmz-policy,KP,KP
2026-02-27 02:37:07,FGT-01,ALLOW,91.108.4.12,10.14.104.107,53643,8080,UDP,174356,830746,1736,low,internet-access,BR,GB
2026-02-27 18:28:28,FGT-03,DROP,203.0.113.88,10.109.155.13,37989,8080,ICMP,381580,445473,2981,high,dmz-policy,PA,BR
2026-02-27 00:52:20,FGT-03,DENY,185.220.101.45,10.231.98.186,62722,22,TCP,387590,976807,1286,medium,vpn-split,MX,DE
2026-02-27 05:45:03,FGT-02,ALLOW,77.88.55.60,10.43.203.164,16418,443,ICMP,43275,127918,1984,low,vpn-split,PA,GB
2026-02-27 22:21:48,FGT-01,ALLOW,146.124.107.225,166.121.241.238,53735,53,TCP,498624,250498,2623,low,internet-access,GB,KP
2026-02-27 17:39:17,FGT-03,ALLOW,10.0.1.10,123.94.184.238,1718,8080,UDP,239331,301312,2872,high,dmz-policy,DE,BR
