timestamp,account_id,interface_id,src_ip,dst_ip,src_port,dst_port,protocol,packets,bytes,action,log_status
2026-03-05 13:02:19,123456789012,eni-abc123,10.114.198.193,213.70.70.184,29276,80,6,9811,9964559,REJECT,OK
2026-03-05 17:48:28,123456789012,eni-def456,10.30.96.105,10.31.64.47,64507,80,1,7677,4328123,ACCEPT,OK
2026-03-05 01:54:05,123456789012,eni-def456,10.3.248.237,83.233.129.218,46430,3306,17,1150,7326830,ACCEPT,OK
2026-03-05 21:00:15,123456789012,eni-abc123,10.109.172.144,96.34.250.108,13599,3306,6,8678,3730292,ACCEPT,OK
2026-03-05 22:39:28,123456789012,eni-abc123,206.110.125.39,10.220.216.142,56272,22,6,5193,2132405,REJECT,OK
2026-03-05 23:32:50,123456789012,eni-abc123,10.68.251.192,211.121.31.20,42008,6379,6,4057,7375122,ACCEPT,OK
2026-03-05 05:42:45,123456789012,eni-abc123,13.102.142.250,124.63.11.18,56178,6379,17,5365,2967725,REJECT,OK
2026-03-05 08:05:42,123456789012,eni-abc123,55.50.134.249,213.158.146.174,25957,443,17,3645,3378584,ACCEPT,OK
2026-03-05 02:24:20,123456789012,eni-ghi789,10.170.37.8,87.114.56.128,13851,22,17,6520,327674,REJECT,OK
2026-03-05 01:29:13,123456789012,eni-abc123,10.95.61.217,10.217.65.38,8241,3306,17,470,6087292,ACCEPT,OK
2026-03-05 01:20:06,123456789012,eni-ghi789,10.149.252.230,10.98.141.252,60071,80,1,1030,2467265,ACCEPT,OK
2026-03-05 17:11:22,123456789012,eni-ghi789,10.115.19.86,10.93.105.176,65318,5432,1,4683,9332510,ACCEPT,OK
2026-03-05 13:50:22,123456789012,eni-ghi789,10.54.50.87,10.14.123.98,51428,22,6,383,7866270,REJECT,OK
2026-03-05 19:38:07,123456789012,eni-ghi789,25.162.94.20,10.204.210.35,55185,3306,1,7508,6957660,REJECT,OK
2026-03-05 06:52:58,123456789012,eni-def456,10.57.188.224,190.49.8.218,19489,5432,6,9626,6492019,ACCEPT,OK
2026-03-05 12:44:16,123456789012,eni-ghi789,70.135.10.129,10.93.41.33,51351,5432,6,5653,1106357,ACCEPT,OK
2026-03-05 17:41:51,123456789012,eni-def456,10.7.19.17,63.89.7.149,40642,443,1,6925,7412233,ACCEPT,OK
2026-03-05 02:07:13,123456789012,eni-def456,184.81.160.166,10.99.172.23,49325,22,17,6751,4141812,ACCEPT,OK
2026-03-05 19:47:07,123456789012,eni-ghi789,96.125.75.127,219.154.84.99,8704,5432,6,7728,8400473,ACCEPT,OK
2026-03-05 09:00:28,123456789012,eni-def456,182.208.247.72,10.227.124.147,29567,5432,6,7614,1196125,ACCEPT,OK
2026-03-05 04:43:52,123456789012,eni-abc123,197.99.200.237,10.240.249.104,47228,5432,6,3857,1042042,REJECT,OK
2026-03-05 01:35:30,123456789012,eni-def456,10.71.91.7,43.179.163.198,48893,5432,17,7944,1148500,ACCEPT,OK
2026-03-05 09:23:28,123456789012,eni-ghi789,10.84.83.188,45.156.105.119,5382,22,1,2160,9996646,REJECT,OK
2026-03-05 00:41:42,123456789012,eni-abc123,10.158.240.79,10.176.189.188,22586,443,17,7188,3809481,ACCEPT,OK
2026-03-05 01:44:37,123456789012,eni-abc123,216.201.239.2,10.130.216.105,21569,22,1,9219,1178330,ACCEPT,OK
2026-03-05 09:04:08,123456789012,eni-def456,21.60.179.42,195.65.246.237,41130,3306,1,6548,9763074,ACCEPT,OK
2026-03-05 05:13:22,123456789012,eni-def456,67.111.129.161,16.68.26.9,15290,3306,17,6475,3571819,REJECT,OK
2026-03-05 11:25:38,123456789012,eni-abc123,93.61.130.200,10.215.150.248,41811,3306,1,1886,8946129,ACCEPT,OK
2026-03-05 15:04:26,123456789012,eni-def456,10.100.103.89,199.109.161.46,49283,443,6,4755,8766214,ACCEPT,OK
2026-03-05 22:39:00,123456789012,eni-abc123,10.186.87.223,10.233.16.235,44252,3306,17,2631,1006871,REJECT,OK
2026-03-05 11:19:21,123456789012,eni-ghi789,10.181.142.30,91.215.105.35,62643,80,17,1385,758891,ACCEPT,OK
2026-03-05 21:00:52,123456789012,eni-abc123,10.35.157.7,10.221.230.176,26487,5432,1,4360,9312338,ACCEPT,OK
2026-03-05 23:52:38,123456789012,eni-ghi789,219.105.197.2,218.77.87.13,29445,22,6,1408,3600557,ACCEPT,OK
2026-03-05 07:57:22,123456789012,eni-ghi789,10.194.114.20,10.243.135.182,15996,22,17,2454,9583104,ACCEPT,OK
2026-03-05 00:38:06,123456789012,eni-def456,26.35.96.164,10.198.61.165,54952,3306,1,8199,6070932,ACCEPT,OK
2026-03-05 06:40:09,123456789012,eni-def456,10.4.118.29,10.147.203.13,11057,443,6,8920,7265055,ACCEPT,OK
2026-03-05 22:18:38,123456789012,eni-abc123,59.209.185.143,10.84.252.162,35330,5432,17,5995,2337730,ACCEPT,OK
2026-03-05 20:57:01,123456789012,eni-def456,10.142.188.19,10.178.189.244,2321,80,1,6514,8616665,ACCEPT,OK
2026-03-05 09:07:10,123456789012,eni-abc123,10.110.221.83,179.192.253.79,41864,22,17,1136,451797,REJECT,OK
2026-03-05 03:02:42,123456789012,eni-abc123,10.187.91.52,9.22.130.146,27704,443,17,8885,5688050,REJECT,OK
2026-03-05 15:45:06,123456789012,eni-def456,10.50.11.22,150.108.54.191,58157,3306,1,1323,8467980,REJECT,OK
2026-03-05 13:39:48,123456789012,eni-def456,10.103.215.27,10.185.139.124,41875,3306,17,3659,8703136,ACCEPT,OK
2026-03-05 13:56:41,123456789012,eni-abc123,10.230.54.18,183.236.149.129,57397,22,1,8320,6171366,ACCEPT,OK
2026-03-05 23:26:53,123456789012,eni-abc123,219.126.29.195,10.159.70.83,9995,80,6,8062,713435,REJECT,OK
2026-03-05 01:59:14,123456789012,eni-def456,93.33.226.163,196.55.96.217,34555,3306,6,2201,6912440,ACCEPT,OK
2026-03-05 16:23:17,123456789012,eni-def456,10.29.86.45,10.167.146.186,5468,3306,6,2328,5300198,ACCEPT,OK
2026-03-05 00:42:45,123456789012,eni-abc123,10.47.240.87,123.110.62.3,4568,22,17,5464,5239578,REJECT,OK
2026-03-05 20:04:44,123456789012,eni-def456,10.234.232.128,198.16.92.221,6505,22,17,9097,8974504,REJECT,OK
2026-03-05 23:55:47,123456789012,eni-ghi789,10.140.16.213,153.163.157.198,43268,6379,1,5801,9111604,ACCEPT,OK
2026-03-05 13:54:45,123456789012,eni-ghi789,10.115.138.160,10.13.102.66,33758,6379,6,9692,3921631,ACCEPT,OK
2026-03-05 06:31:04,123456789012,eni-def456,67.255.246.139,182.14.200.106,7714,443,6,5808,6568152,REJECT,OK
2026-03-05 18:02:32,123456789012,eni-abc123,10.201.135.194,10.175.86.142,1495,6379,17,4467,8729949,ACCEPT,OK
2026-03-05 13:06:49,123456789012,eni-abc123,69.211.5.225,10.164.89.36,38585,443,6,7827,3766484,REJECT,OK
2026-03-05 06:57:45,123456789012,eni-ghi789,91.18.12.21,10.241.119.34,20677,443,6,2490,8066873,ACCEPT,OK
2026-03-05 13:30:19,123456789012,eni-def456,57.195.25.115,10.187.134.225,12273,3306,1,9135,5874406,ACCEPT,OK
2026-03-05 14:21:00,123456789012,eni-def456,74.65.135.64,10.21.191.226,39018,3306,1,4088,5456668,ACCEPT,OK
2026-03-05 02:26:56,123456789012,eni-def456,10.176.172.80,10.61.170.140,63731,80,1,3351,284508,ACCEPT,OK
2026-03-05 03:23:48,123456789012,eni-abc123,203.63.157.160,10.132.236.170,59253,6379,1,224,2445973,ACCEPT,OK
2026-03-05 21:39:55,123456789012,eni-ghi789,10.5.139.252,10.103.16.3,27487,443,17,4398,2616405,ACCEPT,OK
2026-03-05 08:09:04,123456789012,eni-def456,10.119.193.122,10.222.47.119,28187,443,6,297,4053603,ACCEPT,OK
2026-03-05 12:07:46,123456789012,eni-abc123,10.154.115.7,10.0.64.100,58614,80,1,4414,4503934,ACCEPT,OK
2026-03-05 04:28:14,123456789012,eni-ghi789,73.62.7.48,10.143.194.254,10650,443,6,5908,9494170,REJECT,OK
2026-03-05 15:48:00,123456789012,eni-abc123,131.217.51.100,102.218.247.179,10033,443,17,7176,5502647,REJECT,OK
2026-03-05 23:27:14,123456789012,eni-ghi789,105.86.87.89,10.223.82.208,52398,443,1,25,9111066,ACCEPT,OK
2026-03-05 22:21:12,123456789012,eni-def456,10.201.13.145,10.59.134.75,10727,5432,17,2442,5575679,ACCEPT,OK
2026-03-05 15:38:37,123456789012,eni-ghi789,10.71.53.14,10.168.71.228,45917,22,6,8439,3008974,ACCEPT,OK
2026-03-05 10:25:29,123456789012,eni-ghi789,66.47.207.53,10.51.204.156,49809,22,6,4586,3803467,ACCEPT,OK
2026-03-05 17:13:08,123456789012,eni-ghi789,10.239.80.142,197.26.81.137,54965,22,1,6430,4900837,ACCEPT,OK
2026-03-05 22:12:50,123456789012,eni-abc123,190.152.168.142,135.235.85.122,24980,443,6,6829,9681627,REJECT,OK
2026-03-05 00:20:22,123456789012,eni-abc123,10.113.2.61,54.72.221.43,36848,5432,1,8305,6235888,ACCEPT,OK
2026-03-05 22:49:49,123456789012,eni-def456,139.193.249.157,31.41.137.128,29257,443,17,103,1709409,ACCEPT,OK
2026-03-05 19:50:33,123456789012,eni-ghi789,10.29.37.157,145.17.29.112,51430,5432,17,3912,606076,ACCEPT,OK
2026-03-05 06:01:14,123456789012,eni-def456,10.196.105.79,10.227.206.196,40964,6379,17,3365,3717486,ACCEPT,OK
2026-03-05 01:05:18,123456789012,eni-abc123,74.121.163.111,10.218.174.106,65320,80,1,6738,4623104,ACCEPT,OK
2026-03-05 22:23:53,123456789012,eni-ghi789,96.245.225.235,10.29.19.187,54683,443,6,5874,6323562,ACCEPT,OK
2026-03-05 15:02:40,123456789012,eni-ghi789,10.92.153.154,76.240.135.194,41429,80,6,32,8688033,ACCEPT,OK
2026-03-05 03:59:26,123456789012,eni-def456,10.195.15.156,79.151.212.243,15226,443,1,4102,2655833,ACCEPT,OK
2026-03-05 03:45:44,123456789012,eni-abc123,10.100.7.92,10.159.67.205,5664,443,6,1304,3856027,ACCEPT,OK
2026-03-05 09:02:53,123456789012,eni-ghi789,10.219.243.228,10.13.87.142,44951,22,6,332,3029375,ACCEPT,OK
2026-03-05 22:00:21,123456789012,eni-abc123,10.88.55.220,134.200.238.24,8996,6379,17,4495,5897133,ACCEPT,OK
2026-03-05 09:19:57,123456789012,eni-abc123,10.143.122.180,177.199.230.146,58740,6379,1,760,508093,ACCEPT,OK
2026-03-05 17:39:17,123456789012,eni-def456,10.140.37.31,10.244.179.153,39473,6379,17,5705,3068648,ACCEPT,OK
2026-03-05 21:14:03,123456789012,eni-abc123,10.231.143.206,75.58.132.154,31467,443,6,6467,1263121,ACCEPT,OK
2026-03-05 04:16:38,123456789012,eni-ghi789,29.108.19.106,97.150.112.134,43485,22,17,3784,1614455,ACCEPT,OK
2026-03-05 23:03:51,123456789012,eni-def456,10.169.71.122,10.232.115.250,2133,3306,6,4537,1739855,ACCEPT,OK
2026-03-05 00:18:52,123456789012,eni-def456,24.170.111.172,181.2.26.84,45674,80,6,1032,7704732,ACCEPT,OK
2026-03-05 03:49:47,123456789012,eni-def456,10.176.133.195,10.214.85.224,37540,6379,6,472,6223363,ACCEPT,OK
2026-03-05 05:54:04,123456789012,eni-abc123,10.228.38.116,162.145.12.176,12783,22,17,4446,1248715,ACCEPT,OK
2026-03-05 08:37:20,123456789012,eni-def456,108.88.77.224,9.202.75.155,18117,443,6,6642,8659602,REJECT,OK
2026-03-05 14:27:50,123456789012,eni-ghi789,10.129.43.226,161.43.88.51,15520,5432,17,1224,8631508,ACCEPT,OK
2026-03-05 11:58:34,123456789012,eni-def456,184.122.79.55,10.207.254.68,44644,5432,6,3407,5676329,ACCEPT,OK
2026-03-05 03:49:56,123456789012,eni-def456,12.226.132.80,10.145.31.68,47080,5432,6,4900,8529224,ACCEPT,OK
2026-03-05 19:08:27,123456789012,eni-def456,26.87.155.84,83.113.110.121,24036,5432,1,6276,7817553,ACCEPT,OK
2026-03-05 06:52:18,123456789012,eni-abc123,108.254.39.234,113.31.234.250,12039,3306,17,9284,2730112,ACCEPT,OK
2026-03-05 02:21:30,123456789012,eni-def456,157.59.33.180,219.63.165.59,20348,6379,6,3879,9185071,ACCEPT,OK
2026-03-05 21:34:25,123456789012,eni-abc123,42.75.147.114,193.119.208.107,15828,6379,1,4534,9269879,ACCEPT,OK
2026-03-05 04:13:01,123456789012,eni-abc123,12.96.202.98,10.245.243.178,36067,22,17,7180,5450333,ACCEPT,OK
2026-03-05 22:08:40,123456789012,eni-def456,10.148.23.62,10.29.209.171,16520,22,17,6384,3683920,ACCEPT,OK
2026-03-05 07:38:40,123456789012,eni-abc123,10.116.68.205,33.22.18.238,18488,5432,6,6982,7998885,ACCEPT,OK
2026-03-05 19:48:53,123456789012,eni-abc123,96.118.105.127,34.89.53.29,49959,6379,6,6634,8540947,ACCEPT,OK
2026-03-05 09:59:11,123456789012,eni-abc123,10.151.131.222,10.255.182.70,20523,3306,17,688,9774270,ACCEPT,OK
2026-03-05 12:50:11,123456789012,eni-ghi789,10.61.69.64,10.229.126.146,48077,5432,1,6368,783781,ACCEPT,OK
2026-03-05 21:14:54,123456789012,eni-abc123,10.178.215.230,10.175.175.57,7776,6379,17,6774,1886825,ACCEPT,OK
2026-03-05 17:19:14,123456789012,eni-ghi789,10.14.171.235,10.195.184.124,7412,3306,1,8166,5741504,ACCEPT,OK
2026-03-05 14:03:20,123456789012,eni-abc123,124.34.75.18,101.54.188.92,54922,5432,6,5211,3452352,ACCEPT,OK
2026-03-05 08:09:29,123456789012,eni-def456,10.28.172.234,10.13.172.143,59910,5432,1,365,4463897,REJECT,OK
2026-03-05 17:16:01,123456789012,eni-def456,10.166.84.53,10.171.122.217,55056,6379,1,9667,5912001,ACCEPT,OK
2026-03-05 10:58:15,123456789012,eni-abc123,10.9.162.163,195.120.220.102,50947,5432,17,8275,4612457,ACCEPT,OK
2026-03-05 07:07:12,123456789012,eni-ghi789,10.37.8.35,10.39.88.74,59003,5432,1,7210,3365985,ACCEPT,OK
2026-03-05 14:18:49,123456789012,eni-abc123,10.80.158.122,10.150.240.172,17476,22,17,9390,6378549,ACCEPT,OK
2026-03-05 10:14:59,123456789012,eni-abc123,123.36.26.177,10.168.148.32,29709,5432,1,3596,6545179,REJECT,OK
2026-03-05 09:18:09,123456789012,eni-def456,10.111.60.200,10.45.88.174,56952,443,17,7096,1401812,REJECT,OK
2026-03-05 01:43:13,123456789012,eni-abc123,10.69.12.25,10.193.254.240,63030,5432,6,7800,9874617,ACCEPT,OK
2026-03-05 18:42:55,123456789012,eni-ghi789,10.5.221.10,10.240.134.181,55042,3306,1,9740,8426515,ACCEPT,OK
2026-03-05 08:35:33,123456789012,eni-def456,10.67.13.126,198.204.111.69,36434,80,6,9968,8432655,REJECT,OK
2026-03-05 08:40:13,123456789012,eni-ghi789,48.16.141.182,14.216.157.41,61649,3306,1,4438,6484522,ACCEPT,OK
2026-03-05 08:04:05,123456789012,eni-ghi789,104.166.73.198,10.113.5.236,9627,3306,17,2851,7512405,REJECT,OK
2026-03-05 00:01:07,123456789012,eni-abc123,10.11.80.180,10.185.221.147,20235,443,1,4076,1573238,ACCEPT,OK
2026-03-05 16:16:53,123456789012,eni-ghi789,10.17.108.76,10.244.190.32,44628,80,6,5722,35964,ACCEPT,OK
2026-03-05 02:27:02,123456789012,eni-abc123,10.65.91.34,10.154.79.248,28931,5432,1,8625,1934922,ACCEPT,OK
2026-03-05 13:11:25,123456789012,eni-ghi789,10.21.93.172,68.104.34.89,41128,5432,1,8197,1632716,ACCEPT,OK
2026-03-05 16:25:24,123456789012,eni-def456,26.146.135.217,10.100.33.4,10375,80,1,3103,9707846,ACCEPT,OK
2026-03-05 07:56:36,123456789012,eni-abc123,31.14.46.206,188.192.147.98,51080,22,6,3792,80118,ACCEPT,OK
2026-03-05 12:03:02,123456789012,eni-ghi789,138.33.36.121,68.11.174.157,64986,80,17,7213,8371698,ACCEPT,OK
2026-03-05 13:52:40,123456789012,eni-ghi789,1.171.56.87,10.177.218.92,47238,443,6,2383,9559712,ACCEPT,OK
2026-03-05 01:55:42,123456789012,eni-ghi789,10.57.70.154,45.76.177.227,50032,443,6,1831,7149415,ACCEPT,OK
2026-03-05 11:44:30,123456789012,eni-def456,10.30.237.101,10.7.147.192,61434,6379,1,7791,6680042,ACCEPT,OK
2026-03-05 20:05:14,123456789012,eni-ghi789,10.210.67.126,120.184.250.198,58383,22,17,2136,5056813,REJECT,OK
2026-03-05 23:47:56,123456789012,eni-def456,10.60.172.81,10.255.29.47,2848,6379,17,4884,8976950,ACCEPT,OK
2026-03-05 19:46:03,123456789012,eni-abc123,103.106.151.222,10.96.94.188,47798,443,6,4833,4724840,ACCEPT,OK
2026-03-05 01:42:27,123456789012,eni-abc123,10.72.123.192,220.28.199.175,46937,80,6,1002,3434127,ACCEPT,OK
2026-03-05 01:09:45,123456789012,eni-def456,10.103.112.187,103.213.144.12,7875,443,6,9247,6580279,ACCEPT,OK
2026-03-05 09:48:16,123456789012,eni-abc123,10.78.11.164,10.10.118.166,56619,3306,1,8338,4037264,ACCEPT,OK
2026-03-05 20:56:47,123456789012,eni-abc123,10.21.244.160,154.56.55.41,56200,22,17,97,4647416,ACCEPT,OK
2026-03-05 00:28:27,123456789012,eni-def456,10.138.197.216,10.132.9.100,55530,5432,1,1912,6408616,ACCEPT,OK
2026-03-05 23:09:23,123456789012,eni-def456,10.129.236.205,10.115.38.177,17823,443,1,8633,6786402,ACCEPT,OK
2026-03-05 18:12:24,123456789012,eni-abc123,43.194.226.20,10.73.247.63,16115,6379,17,2226,8726379,ACCEPT,OK
2026-03-05 06:09:30,123456789012,eni-abc123,113.22.225.68,10.57.119.51,24495,5432,6,5676,3262442,ACCEPT,OK
2026-03-05 09:19:13,123456789012,eni-def456,10.199.0.172,198.210.207.36,65095,6379,1,517,3948840,ACCEPT,OK
2026-03-05 21:42:48,123456789012,eni-def456,41.224.172.251,10.146.165.65,62711,3306,1,8341,7599458,ACCEPT,OK
2026-03-05 05:54:57,123456789012,eni-ghi789,10.57.49.208,10.228.152.195,55937,22,17,891,7197877,REJECT,OK
2026-03-05 21:13:46,123456789012,eni-def456,10.102.89.58,10.25.132.134,2996,443,6,2365,5397672,REJECT,OK
2026-03-05 07:48:20,123456789012,eni-def456,10.216.212.13,10.50.116.213,52626,80,17,9910,5143123,REJECT,OK
2026-03-05 19:03:34,123456789012,eni-def456,10.150.86.102,10.174.29.118,19835,6379,17,3397,5014711,REJECT,OK
2026-03-05 23:21:33,123456789012,eni-ghi789,192.35.19.196,219.37.65.239,52643,80,6,7022,2671935,ACCEPT,OK
2026-03-05 07:45:23,123456789012,eni-ghi789,211.53.197.53,10.249.45.198,11555,5432,1,5536,9359643,REJECT,OK
2026-03-05 09:40:49,123456789012,eni-abc123,10.233.2.206,77.173.184.80,12054,443,17,7734,2920595,REJECT,OK
2026-03-05 02:13:38,123456789012,eni-abc123,10.240.230.210,10.205.41.180,29176,443,17,7679,2065514,ACCEPT,OK
2026-03-05 13:15:02,123456789012,eni-abc123,19.226.92.11,10.161.225.244,24400,6379,6,8375,5318996,ACCEPT,OK
2026-03-05 09:14:26,123456789012,eni-def456,10.142.110.188,84.35.67.241,22905,80,17,2938,843918,ACCEPT,OK
2026-03-05 01:54:55,123456789012,eni-ghi789,10.88.231.221,10.163.137.205,43304,5432,1,5572,9770925,ACCEPT,OK
