timestamp,account_id,interface_id,src_ip,dst_ip,src_port,dst_port,protocol,packets,bytes,action,log_status
2026-02-24 17:59:11,123456789012,eni-def456,10.222.62.5,145.45.59.244,2217,6379,6,5415,3649837,REJECT,OK
2026-02-24 06:42:45,123456789012,eni-def456,60.124.231.42,10.18.251.93,57372,22,1,9855,7242483,ACCEPT,OK
2026-02-24 20:33:45,123456789012,eni-ghi789,10.162.37.192,54.23.107.51,1427,6379,1,3729,3199955,ACCEPT,OK
2026-02-24 04:13:49,123456789012,eni-abc123,38.85.230.140,10.117.155.87,9329,6379,6,4393,4112656,ACCEPT,OK
2026-02-24 16:41:12,123456789012,eni-abc123,10.250.65.159,10.151.46.56,41929,5432,17,2092,6281109,ACCEPT,OK
2026-02-24 09:55:53,123456789012,eni-abc123,223.183.34.223,10.188.192.141,34938,22,17,872,451691,ACCEPT,OK
2026-02-24 15:31:12,123456789012,eni-def456,10.82.169.190,10.48.237.86,54366,3306,6,2589,4590164,REJECT,OK
2026-02-24 23:14:21,123456789012,eni-def456,10.246.29.153,10.174.133.115,32411,80,6,7804,7570612,ACCEPT,OK
2026-02-24 17:04:43,123456789012,eni-def456,10.151.104.138,10.189.195.45,31379,6379,6,4279,2219423,ACCEPT,OK
2026-02-24 16:42:45,123456789012,eni-ghi789,10.172.2.245,10.100.113.47,1148,80,17,6072,7026221,ACCEPT,OK
2026-02-24 22:32:43,123456789012,eni-abc123,10.20.65.228,10.119.18.160,58057,6379,17,5445,7452093,REJECT,OK
2026-02-24 21:49:18,123456789012,eni-abc123,10.176.116.77,3.116.125.9,13992,6379,1,7559,4504539,ACCEPT,OK
2026-02-24 14:20:02,123456789012,eni-ghi789,102.215.10.40,69.78.226.81,8326,3306,6,9183,4267673,ACCEPT,OK
2026-02-24 11:45:55,123456789012,eni-def456,10.248.204.237,10.121.13.217,7658,443,6,6338,1087116,ACCEPT,OK
2026-02-24 01:32:17,123456789012,eni-def456,10.188.89.233,10.74.87.133,64762,6379,1,4669,912142,ACCEPT,OK
2026-02-24 16:44:30,123456789012,eni-ghi789,10.72.121.187,85.242.70.191,40360,443,17,8000,3599251,ACCEPT,OK
2026-02-24 12:31:06,123456789012,eni-def456,172.103.146.175,116.92.7.100,16074,443,1,8276,4124383,ACCEPT,OK
2026-02-24 07:44:49,123456789012,eni-def456,10.249.173.173,10.215.215.21,47006,5432,17,9832,6534978,ACCEPT,OK
2026-02-24 14:41:15,123456789012,eni-abc123,10.58.67.17,10.105.234.14,32876,443,6,6680,1479930,ACCEPT,OK
2026-02-24 07:04:47,123456789012,eni-abc123,10.69.242.55,10.121.158.114,24065,22,17,975,1909709,REJECT,OK
2026-02-24 02:22:59,123456789012,eni-abc123,10.180.73.4,10.126.15.177,47814,5432,17,2446,1376645,ACCEPT,OK
2026-02-24 02:46:57,123456789012,eni-ghi789,10.144.71.114,11.28.251.138,38458,443,1,243,9212149,REJECT,OK
2026-02-24 23:02:17,123456789012,eni-ghi789,10.80.50.129,10.160.48.130,36102,5432,6,9510,1624291,REJECT,OK
2026-02-24 16:43:59,123456789012,eni-ghi789,10.119.52.96,10.244.5.232,46778,80,1,6722,463978,ACCEPT,OK
2026-02-24 14:53:13,123456789012,eni-abc123,10.86.187.136,45.160.69.172,50800,5432,17,7687,7476887,ACCEPT,OK
2026-02-24 19:39:34,123456789012,eni-def456,10.87.175.50,135.137.34.202,48200,5432,17,9581,9423586,REJECT,OK
2026-02-24 18:15:31,123456789012,eni-def456,12.248.228.118,10.0.219.12,61898,443,1,6878,9256147,REJECT,OK
