timestamp,device_id,action,src_ip,dst_ip,src_port,dst_port,protocol,bytes_sent,bytes_received,duration_sec,severity,policy_name,country_src,country_dst
2026-02-23 09:37:20,FGT-03,DENY,21.64.144.5,159.179.145.227,37704,22,ICMP,236049,678171,1774,medium,vpn-split,BR,BR
2026-02-23 04:54:14,FGT-03,DENY,198.51.100.23,42.8.119.47,30552,53,TCP,351085,541185,568,high,dmz-policy,RU,US
2026-02-23 01:01:22,FGT-03,DROP,185.220.101.45,10.243.42.155,48663,80,UDP,34856,629570,1565,medium,internal-only,US,IN
2026-02-23 06:36:52,FGT-01,DENY,203.0.113.88,176.19.6.231,32415,445,ICMP,143420,903283,723,high,dmz-policy,MX,US
2026-02-23 15:26:57,FGT-02,ALLOW,112.107.21.216,59.30.71.80,20757,22,TCP,34187,206411,91,medium,internal-only,BR,GB
2026-02-23 08:26:48,FGT-02,ALLOW,62.210.180.229,10.179.81.113,27870,8080,TCP,107184,295937,2650,medium,internal-only,CN,DE
2026-02-23 15:09:20,FGT-01,DROP,91.108.4.12,10.92.120.89,19832,80,ICMP,182093,955203,3067,low,internet-access,US,US
2026-02-23 16:06:48,FGT-02,ALLOW,198.51.100.23,86.253.243.95,5123,53,ICMP,18571,480663,1428,low,internal-only,KP,DE
2026-02-23 18:55:20,FGT-02,DENY,203.0.113.88,10.173.177.98,26254,22,TCP,89051,756528,186,low,dmz-policy,RU,CN
2026-02-23 13:15:44,FGT-01,ALLOW,109.201.133.195,10.2.148.149,18160,445,ICMP,252263,698611,2411,medium,internet-access,DE,BR
2026-02-23 07:12:48,FGT-03,RESET,203.0.113.88,10.53.96.99,38486,3389,UDP,41753,612090,1239,low,dmz-policy,DE,IN
2026-02-23 01:44:39,FGT-01,ALLOW,62.210.180.229,10.96.87.198,28342,8080,ICMP,280592,344510,3420,low,dmz-policy,MX,MX
2026-02-23 13:42:50,FGT-02,DENY,146.124.107.225,10.123.28.129,44517,445,TCP,464634,786045,1643,low,vpn-split,IN,US
2026-02-23 03:00:38,FGT-01,DENY,198.51.100.23,14.155.116.2,59262,80,UDP,419114,868711,2528,low,internet-access,RU,DE
2026-02-23 18:58:41,FGT-02,DENY,203.0.113.88,10.175.167.152,28053,53,UDP,174638,162544,3060,high,dmz-policy,KP,PA
2026-02-23 16:06:11,FGT-01,DENY,203.0.113.88,81.101.67.192,35462,53,ICMP,40025,793814,3489,low,internet-access,CN,KP
2026-02-23 08:47:49,FGT-01,ALLOW,185.156.73.54,10.66.137.110,34167,22,TCP,406763,133955,1844,low,vpn-split,RU,GB
