timestamp,account_id,interface_id,src_ip,dst_ip,src_port,dst_port,protocol,packets,bytes,action,log_status
2026-03-14 18:00:10,123456789012,eni-abc123,2.56.5.195,168.81.4.73,20089,3306,17,1625,3948866,ACCEPT,OK
2026-03-14 18:58:17,123456789012,eni-ghi789,198.175.27.185,10.81.90.235,49815,22,17,241,1839841,ACCEPT,OK
2026-03-14 01:36:33,123456789012,eni-abc123,96.121.214.153,10.229.233.144,56005,3306,6,4239,9713989,ACCEPT,OK
2026-03-14 19:03:15,123456789012,eni-def456,119.147.52.92,10.152.152.187,9405,3306,1,7421,7543833,ACCEPT,OK
2026-03-14 04:45:02,123456789012,eni-ghi789,10.44.244.175,10.184.38.23,4820,5432,17,8689,7622265,REJECT,OK
2026-03-14 09:04:25,123456789012,eni-abc123,22.30.220.12,2.46.46.130,1987,443,1,458,5356244,ACCEPT,OK
2026-03-14 06:30:05,123456789012,eni-ghi789,10.20.115.43,10.126.204.29,36754,22,1,5181,8030659,ACCEPT,OK
2026-03-14 13:51:39,123456789012,eni-abc123,76.13.119.48,10.50.216.50,19975,5432,17,3456,9288500,ACCEPT,OK
2026-03-14 23:56:08,123456789012,eni-ghi789,10.92.178.149,127.173.81.203,44919,3306,6,6779,5199,ACCEPT,OK
2026-03-14 05:17:33,123456789012,eni-def456,127.105.181.251,84.183.113.111,33703,80,6,9883,3144763,ACCEPT,OK
2026-03-14 18:25:25,123456789012,eni-def456,10.158.70.41,24.115.58.169,42933,5432,6,8578,2904826,ACCEPT,OK
2026-03-14 21:33:00,123456789012,eni-abc123,35.219.66.166,10.112.18.149,5282,3306,1,8885,571746,ACCEPT,OK
2026-03-14 16:44:43,123456789012,eni-abc123,32.180.145.55,11.85.195.71,10237,5432,17,1894,3855235,REJECT,OK
2026-03-14 10:01:16,123456789012,eni-def456,10.132.191.176,104.84.246.75,28439,22,1,4871,5113351,ACCEPT,OK
2026-03-14 18:35:22,123456789012,eni-ghi789,10.66.52.216,10.158.238.112,46705,5432,6,3146,8473085,ACCEPT,OK
2026-03-14 20:10:04,123456789012,eni-ghi789,10.222.21.193,10.109.208.250,43664,22,1,2006,4719418,ACCEPT,OK
2026-03-14 19:50:05,123456789012,eni-abc123,10.216.106.37,10.188.157.143,46637,22,1,3849,8813760,ACCEPT,OK
2026-03-14 03:56:45,123456789012,eni-def456,97.226.161.28,93.246.24.96,16340,3306,17,2249,9673217,ACCEPT,OK
2026-03-14 09:15:05,123456789012,eni-abc123,199.62.2.202,129.120.233.234,44142,443,1,6531,5623554,ACCEPT,OK
2026-03-14 07:41:05,123456789012,eni-def456,10.39.27.80,10.155.232.63,17952,443,1,638,5454276,REJECT,OK
2026-03-14 14:26:33,123456789012,eni-abc123,38.25.172.5,149.243.204.184,1680,80,6,5485,9742174,ACCEPT,OK
2026-03-14 16:17:02,123456789012,eni-abc123,10.247.83.53,10.94.50.218,30866,443,1,4502,7787272,REJECT,OK
2026-03-14 02:37:40,123456789012,eni-abc123,85.118.101.225,185.89.110.205,46692,443,1,5634,9050156,ACCEPT,OK
2026-03-14 08:13:40,123456789012,eni-abc123,46.239.35.191,143.127.91.88,3589,80,1,6178,1616015,ACCEPT,OK
2026-03-14 19:35:37,123456789012,eni-def456,179.6.27.220,10.226.240.203,25057,3306,6,5115,6846637,ACCEPT,OK
2026-03-14 05:40:30,123456789012,eni-def456,10.64.130.191,10.254.38.136,37657,80,17,7180,2558064,REJECT,OK
2026-03-14 05:43:41,123456789012,eni-def456,10.170.131.27,165.95.175.87,51636,5432,1,9095,8722469,ACCEPT,OK
2026-03-14 04:44:46,123456789012,eni-abc123,47.217.67.214,10.104.23.152,61903,6379,17,355,2912569,ACCEPT,OK
2026-03-14 21:18:35,123456789012,eni-def456,101.242.94.215,10.62.235.20,58234,80,17,4263,6175035,ACCEPT,OK
2026-03-14 13:09:30,123456789012,eni-abc123,116.119.52.125,10.189.212.144,26848,6379,6,2368,2710226,ACCEPT,OK
2026-03-14 23:36:11,123456789012,eni-ghi789,90.42.145.156,10.80.197.4,50699,80,1,1259,8923821,ACCEPT,OK
2026-03-14 09:46:44,123456789012,eni-abc123,25.179.198.250,10.83.205.223,55284,443,6,6921,9106687,ACCEPT,OK
2026-03-14 12:11:04,123456789012,eni-abc123,10.185.128.95,159.52.49.155,28425,5432,6,9199,9079816,ACCEPT,OK
2026-03-14 06:13:41,123456789012,eni-abc123,10.174.18.209,10.236.100.52,15463,5432,1,7187,4141640,ACCEPT,OK
2026-03-14 00:35:39,123456789012,eni-def456,10.226.244.217,65.22.99.80,4751,443,6,239,1207816,ACCEPT,OK
2026-03-14 05:45:08,123456789012,eni-def456,10.213.28.254,10.190.16.207,30155,5432,6,1559,8508565,ACCEPT,OK
2026-03-14 23:09:08,123456789012,eni-def456,10.118.16.29,56.208.223.194,26584,80,6,5044,4233566,ACCEPT,OK
2026-03-14 09:37:30,123456789012,eni-def456,10.165.62.16,10.224.30.202,50569,3306,6,4413,7214572,REJECT,OK
2026-03-14 22:14:07,123456789012,eni-def456,161.151.74.40,10.76.104.83,41561,22,1,5351,314377,ACCEPT,OK
2026-03-14 16:04:26,123456789012,eni-ghi789,10.77.167.167,141.212.105.14,5164,80,1,2633,2524680,ACCEPT,OK
2026-03-14 21:03:27,123456789012,eni-ghi789,10.177.135.179,129.47.131.121,15565,80,6,8855,3867662,ACCEPT,OK
2026-03-14 22:34:36,123456789012,eni-def456,10.242.93.33,10.156.44.221,62728,80,17,4567,6926681,REJECT,OK
2026-03-14 09:26:48,123456789012,eni-def456,103.116.62.231,10.61.185.170,28957,3306,1,4503,546850,ACCEPT,OK
2026-03-14 07:19:10,123456789012,eni-def456,10.123.115.253,10.27.189.8,20934,5432,17,1141,4151466,REJECT,OK
2026-03-14 21:12:45,123456789012,eni-ghi789,10.205.230.79,10.41.130.11,39314,22,1,8324,6650541,ACCEPT,OK
2026-03-14 16:14:19,123456789012,eni-ghi789,10.159.74.207,10.210.153.5,40438,5432,1,415,3147956,ACCEPT,OK
2026-03-14 18:06:59,123456789012,eni-abc123,222.180.155.68,10.149.240.72,6999,22,1,422,9225768,REJECT,OK
2026-03-14 11:11:26,123456789012,eni-ghi789,10.235.204.190,10.95.23.89,39852,6379,6,608,4817565,ACCEPT,OK
2026-03-14 20:14:12,123456789012,eni-abc123,10.123.210.123,10.131.211.28,58529,80,6,1031,6589665,ACCEPT,OK
2026-03-14 19:41:58,123456789012,eni-def456,10.233.8.67,10.176.50.52,44882,5432,17,5108,5793058,ACCEPT,OK
2026-03-14 00:13:00,123456789012,eni-def456,152.235.95.223,10.105.216.249,9497,22,6,8467,8137589,ACCEPT,OK
2026-03-14 06:07:21,123456789012,eni-abc123,78.212.207.223,125.75.40.104,49463,3306,17,3996,6625315,REJECT,OK
2026-03-14 11:03:04,123456789012,eni-def456,10.99.47.153,132.236.39.116,29504,3306,6,2769,9664714,ACCEPT,OK
2026-03-14 13:12:58,123456789012,eni-def456,10.164.27.222,10.76.169.222,55043,3306,6,3554,9326482,ACCEPT,OK
2026-03-14 05:41:34,123456789012,eni-ghi789,10.240.116.244,10.221.13.194,23812,22,6,4708,669181,ACCEPT,OK
2026-03-14 16:37:26,123456789012,eni-ghi789,221.133.240.213,10.222.67.254,8067,80,6,785,176650,ACCEPT,OK
2026-03-14 07:07:45,123456789012,eni-def456,10.138.199.157,10.112.33.188,49428,6379,17,1000,7073208,ACCEPT,OK
2026-03-14 09:28:51,123456789012,eni-abc123,78.25.176.27,10.82.64.208,34932,80,6,3941,9798170,REJECT,OK
2026-03-14 01:20:34,123456789012,eni-ghi789,10.114.243.48,10.128.57.110,7810,6379,6,6914,2547333,ACCEPT,OK
2026-03-14 09:01:42,123456789012,eni-def456,10.37.208.43,10.97.154.66,60436,22,6,4330,9416757,ACCEPT,OK
2026-03-14 12:33:28,123456789012,eni-def456,10.228.69.94,10.62.238.246,45648,6379,1,2936,8473022,ACCEPT,OK
2026-03-14 21:03:03,123456789012,eni-ghi789,10.218.200.215,10.201.118.211,57280,80,6,4197,2112290,ACCEPT,OK
2026-03-14 15:26:26,123456789012,eni-abc123,194.191.92.38,10.232.66.201,55107,80,17,9983,289731,ACCEPT,OK
2026-03-14 15:51:20,123456789012,eni-def456,10.238.157.170,133.171.88.133,24593,443,1,569,4138664,ACCEPT,OK
2026-03-14 17:50:30,123456789012,eni-def456,18.99.195.64,66.164.12.140,45345,3306,17,7281,1967753,ACCEPT,OK
2026-03-14 23:51:22,123456789012,eni-abc123,52.123.127.24,10.116.180.45,6850,6379,1,7654,8201586,ACCEPT,OK
2026-03-14 20:54:32,123456789012,eni-def456,169.181.192.240,10.129.107.139,13898,80,17,1837,9339878,REJECT,OK
2026-03-14 18:45:14,123456789012,eni-ghi789,10.79.138.103,10.92.37.46,36132,6379,6,9988,6529890,ACCEPT,OK
2026-03-14 22:42:36,123456789012,eni-abc123,9.167.91.241,10.191.91.212,17152,3306,17,6163,8376308,REJECT,OK
2026-03-14 04:50:14,123456789012,eni-abc123,101.251.93.190,10.43.165.188,55999,443,17,896,2926895,ACCEPT,OK
2026-03-14 15:08:39,123456789012,eni-abc123,10.117.30.202,72.28.110.108,60921,443,6,8820,8040441,ACCEPT,OK
2026-03-14 11:26:33,123456789012,eni-abc123,10.134.233.56,89.195.237.77,23767,22,17,9073,630909,REJECT,OK
2026-03-14 23:50:09,123456789012,eni-ghi789,82.173.225.123,122.149.194.65,42072,22,6,5140,5488032,ACCEPT,OK
2026-03-14 13:29:12,123456789012,eni-abc123,46.73.41.38,50.40.222.163,12205,6379,1,6374,7001665,ACCEPT,OK
2026-03-14 12:35:10,123456789012,eni-def456,10.14.226.44,211.203.180.189,42866,5432,1,490,9644266,ACCEPT,OK
2026-03-14 07:56:28,123456789012,eni-def456,126.119.35.97,10.83.15.190,29259,3306,1,5064,9804709,REJECT,OK
2026-03-14 03:05:15,123456789012,eni-ghi789,183.181.120.180,10.171.145.133,9875,22,17,5495,425306,ACCEPT,OK
2026-03-14 19:02:23,123456789012,eni-ghi789,10.26.56.97,10.118.148.242,3839,80,17,8210,3178395,ACCEPT,OK
