timestamp,account_id,interface_id,src_ip,dst_ip,src_port,dst_port,protocol,packets,bytes,action,log_status
2026-03-04 20:45:10,123456789012,eni-abc123,10.107.45.168,10.232.231.27,9818,3306,17,1013,8590281,ACCEPT,OK
2026-03-04 11:28:48,123456789012,eni-def456,10.155.14.139,10.17.157.148,15837,22,6,7496,1738615,ACCEPT,OK
2026-03-04 09:14:04,123456789012,eni-abc123,10.45.96.99,223.180.93.181,19773,3306,1,9808,3488995,ACCEPT,OK
2026-03-04 04:04:49,123456789012,eni-abc123,10.5.90.245,66.54.255.181,22764,22,17,965,1584608,REJECT,OK
2026-03-04 05:51:35,123456789012,eni-ghi789,174.249.171.199,10.107.11.131,9363,3306,17,7606,2220118,ACCEPT,OK
2026-03-04 13:48:48,123456789012,eni-def456,98.21.122.125,10.86.94.43,53609,80,17,8726,3869591,ACCEPT,OK
2026-03-04 09:35:00,123456789012,eni-ghi789,65.238.228.219,73.225.112.176,27202,6379,6,4084,2916655,ACCEPT,OK
2026-03-04 20:23:49,123456789012,eni-ghi789,163.14.254.93,10.63.205.171,13390,80,1,5783,1766974,REJECT,OK
2026-03-04 21:50:41,123456789012,eni-def456,63.13.15.170,10.12.210.180,58557,443,1,2917,6550263,REJECT,OK
2026-03-04 00:27:20,123456789012,eni-abc123,36.38.115.125,193.222.228.249,1339,80,17,9248,6566166,REJECT,OK
2026-03-04 04:52:16,123456789012,eni-abc123,10.102.214.70,10.47.234.174,21687,22,6,7107,9117969,REJECT,OK
2026-03-04 00:37:00,123456789012,eni-abc123,10.244.23.175,33.100.82.156,14715,5432,1,1846,6314051,ACCEPT,OK
2026-03-04 12:06:07,123456789012,eni-ghi789,10.67.209.68,10.230.254.34,52468,5432,17,6652,8835168,REJECT,OK
2026-03-04 21:55:00,123456789012,eni-ghi789,178.227.179.236,10.76.202.34,2117,6379,6,3547,745034,ACCEPT,OK
2026-03-04 12:46:13,123456789012,eni-ghi789,10.35.34.182,162.192.245.237,31501,5432,17,3552,5208385,ACCEPT,OK
2026-03-04 17:28:36,123456789012,eni-abc123,10.135.197.28,10.153.178.8,42006,3306,1,5796,4853730,ACCEPT,OK
2026-03-04 02:03:08,123456789012,eni-ghi789,157.197.253.20,190.235.219.68,38258,443,6,654,2065149,REJECT,OK
2026-03-04 10:56:41,123456789012,eni-def456,10.100.52.199,10.234.129.47,53427,3306,17,417,8078068,ACCEPT,OK
2026-03-04 02:48:19,123456789012,eni-abc123,10.20.184.54,10.101.249.26,36019,6379,1,7546,4230577,ACCEPT,OK
2026-03-04 10:16:21,123456789012,eni-abc123,10.247.35.92,10.106.187.84,2150,6379,6,9010,9828402,ACCEPT,OK
2026-03-04 06:00:04,123456789012,eni-abc123,10.0.247.162,10.207.150.241,44103,3306,17,6347,3359421,ACCEPT,OK
2026-03-04 06:45:07,123456789012,eni-def456,64.35.161.112,10.194.251.188,58503,80,1,6612,6821496,ACCEPT,OK
2026-03-04 19:06:03,123456789012,eni-ghi789,30.77.139.198,10.197.184.27,55130,443,6,5039,705859,ACCEPT,OK
2026-03-04 19:46:29,123456789012,eni-ghi789,10.248.137.87,10.88.32.140,54839,3306,6,2908,7240538,ACCEPT,OK
2026-03-04 12:30:03,123456789012,eni-def456,10.252.178.41,190.151.163.199,29265,80,17,8042,6244149,ACCEPT,OK
2026-03-04 16:07:03,123456789012,eni-ghi789,10.144.60.139,10.255.132.129,53124,5432,17,4673,9882189,ACCEPT,OK
2026-03-04 07:05:52,123456789012,eni-ghi789,21.187.5.132,156.250.108.30,63610,5432,17,3914,4168738,ACCEPT,OK
2026-03-04 23:00:54,123456789012,eni-abc123,86.215.84.203,10.251.32.107,45248,443,6,1972,1858430,ACCEPT,OK
2026-03-04 03:23:33,123456789012,eni-def456,10.138.87.194,10.181.133.214,53017,22,17,1086,2278935,REJECT,OK
2026-03-04 02:37:00,123456789012,eni-def456,142.252.100.219,10.194.83.39,39900,443,6,1436,5698194,ACCEPT,OK
2026-03-04 00:33:53,123456789012,eni-def456,10.194.177.11,10.39.39.234,29943,80,6,3938,2771755,ACCEPT,OK
2026-03-04 10:28:04,123456789012,eni-abc123,10.95.120.142,10.123.229.89,61570,6379,6,8018,8495120,ACCEPT,OK
2026-03-04 15:22:06,123456789012,eni-ghi789,10.11.183.49,10.5.237.131,24951,443,1,4142,8823623,ACCEPT,OK
2026-03-04 21:59:12,123456789012,eni-ghi789,164.236.18.17,101.0.153.95,55079,80,6,305,4707840,REJECT,OK
2026-03-04 09:43:34,123456789012,eni-abc123,42.131.33.208,10.152.242.195,57935,3306,17,962,7521482,ACCEPT,OK
2026-03-04 03:40:57,123456789012,eni-ghi789,10.75.221.112,125.215.205.223,6562,3306,6,6871,8853753,ACCEPT,OK
2026-03-04 17:31:00,123456789012,eni-abc123,10.94.162.166,10.167.103.173,64207,80,17,6271,3319018,ACCEPT,OK
2026-03-04 05:23:09,123456789012,eni-ghi789,10.136.25.252,33.4.67.234,1256,443,17,682,6759568,ACCEPT,OK
2026-03-04 04:12:17,123456789012,eni-def456,10.224.13.214,15.10.63.81,32393,3306,1,8139,3475177,ACCEPT,OK
2026-03-04 21:26:17,123456789012,eni-def456,10.205.229.200,10.23.103.115,20280,5432,6,745,6563797,REJECT,OK
2026-03-04 17:01:01,123456789012,eni-ghi789,50.237.176.38,95.194.10.240,43928,6379,6,2981,4760170,ACCEPT,OK
2026-03-04 10:12:03,123456789012,eni-def456,10.184.42.252,10.54.4.94,21934,5432,1,2361,4040454,ACCEPT,OK
2026-03-04 17:17:47,123456789012,eni-abc123,201.251.171.179,33.234.109.186,63525,3306,6,4822,6757296,ACCEPT,OK
2026-03-04 14:29:37,123456789012,eni-ghi789,10.144.17.22,10.8.79.104,40770,5432,6,4423,5956584,ACCEPT,OK
2026-03-04 12:37:14,123456789012,eni-def456,10.24.184.238,11.88.40.139,52688,3306,17,7613,70957,ACCEPT,OK
2026-03-04 12:38:40,123456789012,eni-abc123,10.36.114.23,10.100.14.227,33947,22,6,1132,6998893,ACCEPT,OK
2026-03-04 02:39:38,123456789012,eni-def456,10.64.60.218,112.125.29.103,56611,22,6,8698,9913301,ACCEPT,OK
2026-03-04 08:18:14,123456789012,eni-ghi789,134.238.219.12,138.206.10.75,32855,3306,6,7655,9122874,ACCEPT,OK
2026-03-04 01:55:57,123456789012,eni-abc123,34.76.234.70,10.39.142.2,36297,80,6,10,8881293,ACCEPT,OK
2026-03-04 20:24:37,123456789012,eni-def456,10.98.18.171,47.168.190.209,57459,22,6,8486,3929312,REJECT,OK
2026-03-04 06:51:05,123456789012,eni-def456,118.254.229.166,10.129.4.218,36754,22,1,3272,8109115,ACCEPT,OK
2026-03-04 20:51:45,123456789012,eni-def456,10.251.117.206,10.44.249.118,47943,6379,6,3252,8343264,ACCEPT,OK
2026-03-04 03:58:44,123456789012,eni-ghi789,205.145.165.152,10.52.41.195,65003,5432,6,7977,8692265,REJECT,OK
2026-03-04 11:08:27,123456789012,eni-abc123,10.97.107.189,10.115.123.202,32603,6379,6,4449,6216317,ACCEPT,OK
2026-03-04 11:08:41,123456789012,eni-abc123,153.100.69.198,10.111.157.241,5209,3306,17,7898,7524142,ACCEPT,OK
2026-03-04 22:11:40,123456789012,eni-def456,10.155.198.96,10.43.150.200,42692,5432,17,6985,3839684,ACCEPT,OK
2026-03-04 05:18:48,123456789012,eni-def456,10.96.75.134,10.252.132.112,60378,3306,17,7776,1804687,REJECT,OK
2026-03-04 09:41:22,123456789012,eni-abc123,167.148.177.232,10.69.106.61,11989,5432,17,7958,533190,ACCEPT,OK
2026-03-04 16:24:55,123456789012,eni-abc123,10.240.229.108,10.56.120.46,24980,22,1,3521,920670,ACCEPT,OK
2026-03-04 23:32:48,123456789012,eni-def456,10.157.228.252,10.100.124.118,58597,443,17,2848,7431850,ACCEPT,OK
2026-03-04 08:01:50,123456789012,eni-def456,10.46.162.11,149.210.43.110,10908,80,6,8573,1934776,ACCEPT,OK
2026-03-04 02:41:07,123456789012,eni-def456,202.58.29.202,10.99.60.201,54620,22,6,6947,6393514,ACCEPT,OK
2026-03-04 07:44:12,123456789012,eni-ghi789,60.231.78.60,162.131.53.254,38537,5432,1,4756,4893839,ACCEPT,OK
2026-03-04 05:51:17,123456789012,eni-abc123,170.188.106.26,10.210.89.207,49644,80,17,3374,3542790,REJECT,OK
2026-03-04 20:04:48,123456789012,eni-ghi789,10.197.180.235,10.123.198.158,15263,6379,1,6915,8916198,REJECT,OK
2026-03-04 21:11:18,123456789012,eni-abc123,109.66.197.15,36.77.146.137,60858,6379,17,4924,3412276,ACCEPT,OK
2026-03-04 12:48:07,123456789012,eni-def456,216.57.185.114,10.67.223.221,48601,22,1,3383,6754781,REJECT,OK
2026-03-04 02:41:24,123456789012,eni-def456,110.141.22.12,22.147.92.90,18011,3306,6,9366,9559255,ACCEPT,OK
2026-03-04 18:11:22,123456789012,eni-abc123,10.75.210.138,10.78.188.195,15722,3306,1,7989,4742784,ACCEPT,OK
2026-03-04 23:51:06,123456789012,eni-ghi789,10.201.123.159,10.186.160.207,18117,6379,1,9112,6841423,REJECT,OK
2026-03-04 20:56:21,123456789012,eni-def456,16.31.149.212,10.12.72.87,21822,443,1,2296,999405,REJECT,OK
2026-03-04 20:35:18,123456789012,eni-ghi789,72.154.71.186,17.186.206.89,10347,80,17,2705,3115305,REJECT,OK
2026-03-04 00:50:13,123456789012,eni-def456,10.255.224.178,10.126.128.156,50110,22,1,8101,7596200,REJECT,OK
2026-03-04 00:31:30,123456789012,eni-ghi789,10.233.97.72,223.115.221.67,42944,80,1,432,3842526,ACCEPT,OK
2026-03-04 19:45:04,123456789012,eni-ghi789,10.193.83.248,10.159.157.197,60657,443,1,2996,2478999,REJECT,OK
2026-03-04 07:00:19,123456789012,eni-def456,10.71.200.140,34.54.141.196,13878,5432,17,8487,4783020,ACCEPT,OK
2026-03-04 08:15:29,123456789012,eni-def456,10.145.254.22,10.200.197.138,21212,443,1,1742,7526839,ACCEPT,OK
2026-03-04 14:19:09,123456789012,eni-abc123,10.57.83.231,104.231.196.67,64756,443,6,6325,8793540,REJECT,OK
2026-03-04 10:22:18,123456789012,eni-abc123,10.68.164.8,85.43.38.174,10360,6379,17,2750,5797742,REJECT,OK
2026-03-04 10:56:50,123456789012,eni-ghi789,72.55.20.9,57.105.169.169,48462,22,17,5607,5044820,ACCEPT,OK
2026-03-04 07:58:49,123456789012,eni-abc123,10.9.126.8,10.140.121.161,8130,6379,17,1938,4845027,ACCEPT,OK
2026-03-04 18:31:49,123456789012,eni-ghi789,107.48.32.146,10.252.180.105,63651,5432,17,7381,3779473,ACCEPT,OK
2026-03-04 05:02:33,123456789012,eni-abc123,104.92.77.212,183.243.26.15,63524,3306,6,1782,8078680,ACCEPT,OK
2026-03-04 23:13:43,123456789012,eni-ghi789,10.156.152.211,10.234.141.163,48448,80,6,1779,3189427,ACCEPT,OK
2026-03-04 13:41:43,123456789012,eni-ghi789,166.123.54.211,181.230.79.230,9785,443,17,2872,7489031,ACCEPT,OK
2026-03-04 13:58:37,123456789012,eni-abc123,146.99.204.18,10.176.84.133,43388,80,6,310,8559459,ACCEPT,OK
2026-03-04 01:30:28,123456789012,eni-ghi789,10.93.161.17,34.86.190.176,36699,80,6,3578,6571241,REJECT,OK
2026-03-04 16:06:32,123456789012,eni-def456,10.241.254.74,10.164.213.75,31645,6379,6,6526,570636,ACCEPT,OK
2026-03-04 14:20:50,123456789012,eni-abc123,10.190.45.61,10.158.33.216,31638,443,1,3704,3563697,REJECT,OK
2026-03-04 06:30:25,123456789012,eni-abc123,10.52.217.74,223.36.113.254,5155,6379,6,3431,3912419,REJECT,OK
2026-03-04 00:16:01,123456789012,eni-ghi789,10.169.210.237,165.37.9.188,46261,22,6,7744,6646333,ACCEPT,OK
2026-03-04 00:05:51,123456789012,eni-abc123,10.226.63.153,10.33.58.184,55417,443,1,7900,1861745,REJECT,OK
2026-03-04 23:18:12,123456789012,eni-abc123,10.96.33.8,199.236.44.118,45032,5432,1,6549,7406808,ACCEPT,OK
