timestamp,device_id,event_type,user,src_ip,vpn_gateway,auth_method,session_duration_sec,bytes_transferred,status,failure_reason
2026-03-17 11:56:30,FGT-03,AUTH_SUCCESS,agarcia,25.34.208.105,vpn-gw-01,certificate,19649,4594012,success,
2026-03-17 15:02:00,FGT-01,AUTH_SUCCESS,jsmith,27.26.102.166,vpn-gw-01,certificate,13889,372828,success,
2026-03-17 06:30:14,FGT-03,SESSION_START,agarcia,62.109.125.175,vpn-gw-01,password,23566,4481603,success,
2026-03-17 02:34:20,FGT-01,SESSION_END,agarcia,108.98.239.216,vpn-gw-02,password,28270,1237262,success,
2026-03-17 06:47:33,FGT-02,AUTH_FAIL,agarcia,206.229.104.81,vpn-gw-01,MFA,0,0,fail,timeout
2026-03-17 06:46:02,FGT-03,AUTH_SUCCESS,agarcia,57.111.50.20,vpn-gw-01,password,1178,774789,success,
2026-03-17 06:17:17,FGT-03,AUTH_SUCCESS,svc-account,206.158.143.213,vpn-gw-02,password,19044,4119147,success,
2026-03-17 04:15:54,FGT-02,SESSION_START,mlopez,140.170.239.86,vpn-gw-02,MFA,19468,303597,success,
2026-03-17 21:19:11,FGT-03,SESSION_START,fmartinez,7.92.51.192,vpn-gw-01,MFA,3412,2469261,success,
2026-03-17 21:14:10,FGT-03,AUTH_FAIL,agarcia,52.175.159.252,vpn-gw-02,certificate,0,0,fail,expired_cert
2026-03-17 07:30:25,FGT-01,AUTH_FAIL,svc-account,138.221.17.105,vpn-gw-01,MFA,0,0,fail,expired_cert
2026-03-17 21:52:36,FGT-03,AUTH_FAIL,admin,100.54.120.249,vpn-gw-01,certificate,0,0,fail,timeout
2026-03-17 15:51:55,FGT-03,SESSION_END,agarcia,18.25.40.247,vpn-gw-02,MFA,633,4964251,success,
2026-03-17 03:54:39,FGT-01,AUTH_SUCCESS,admin,148.141.216.12,vpn-gw-02,password,3286,1184943,success,
2026-03-17 17:39:27,FGT-02,AUTH_SUCCESS,agarcia,143.238.47.158,vpn-gw-02,password,1259,17857,success,
2026-03-17 23:31:44,FGT-03,AUTH_SUCCESS,jsmith,117.93.180.200,vpn-gw-01,password,23682,474272,success,
2026-03-17 07:11:38,FGT-01,AUTH_SUCCESS,mlopez,205.15.143.123,vpn-gw-01,password,19462,4632113,success,
2026-03-17 08:00:58,FGT-02,AUTH_SUCCESS,agarcia,25.49.231.114,vpn-gw-02,password,11110,2706498,success,
2026-03-17 02:36:57,FGT-02,SESSION_END,svc-account,9.237.195.104,vpn-gw-01,MFA,26750,4602641,success,
2026-03-17 12:08:12,FGT-01,AUTH_SUCCESS,mlopez,137.5.146.19,vpn-gw-02,password,13645,3661780,success,
