timestamp,device_id,action,src_ip,dst_ip,src_port,dst_port,protocol,bytes_sent,bytes_received,duration_sec,severity,policy_name,country_src,country_dst
2026-03-04 02:53:29,FGT-03,ALLOW,10.10.5.200,10.91.49.165,51251,8080,TCP,455165,619581,3334,low,internet-access,RU,PA
2026-03-04 05:24:12,FGT-01,ALLOW,10.0.2.30,10.80.135.37,51703,3389,UDP,488718,817206,941,low,vpn-split,DE,DE
2026-03-04 14:33:40,FGT-02,DENY,91.108.4.12,10.28.243.42,62425,443,ICMP,103470,877366,741,medium,internet-access,IN,PA
2026-03-04 15:42:39,FGT-01,ALLOW,192.168.1.75,10.98.3.253,4572,8080,TCP,32724,197152,1232,low,internet-access,US,US
2026-03-04 20:07:59,FGT-01,ALLOW,10.0.2.15,10.157.172.94,32419,8080,ICMP,487756,451216,653,low,internal-only,BR,RU
2026-03-04 00:27:59,FGT-03,DROP,10.10.5.100,10.126.192.95,59970,445,ICMP,466520,26107,2624,critical,dmz-policy,RU,PA
2026-03-04 01:14:35,FGT-03,DENY,77.88.55.60,10.195.4.123,1723,53,ICMP,341831,303835,1097,high,internet-access,BR,GB
2026-03-04 08:47:12,FGT-03,DENY,185.220.101.45,10.215.133.195,3181,3389,TCP,395597,749187,1378,low,vpn-split,RU,RU
2026-03-04 08:54:12,FGT-02,DENY,45.33.32.156,10.54.84.46,13279,445,ICMP,315324,234007,1930,low,vpn-split,KP,PA
2026-03-04 18:40:54,FGT-03,ALLOW,91.108.4.12,10.143.126.184,30820,8080,UDP,181076,667322,391,medium,internal-only,PA,US
2026-03-04 13:32:54,FGT-03,ALLOW,91.108.4.12,10.169.191.225,5033,80,TCP,237834,140824,2966,low,internal-only,DE,US
2026-03-04 09:56:44,FGT-01,DENY,194.165.16.11,10.55.223.145,4873,80,UDP,491506,93866,1218,medium,dmz-policy,MX,IN
2026-03-04 01:38:20,FGT-01,ALLOW,194.165.16.11,10.91.89.163,19065,8080,ICMP,492885,234319,3379,low,internal-only,US,RU
2026-03-04 08:51:12,FGT-03,DENY,10.0.2.15,10.234.213.50,1468,53,ICMP,19174,793902,2816,low,internet-access,BR,PA
2026-03-04 21:04:59,FGT-03,DENY,185.220.101.45,10.105.209.68,13281,80,TCP,303392,607962,1800,low,internet-access,GB,IN
2026-03-04 20:46:06,FGT-02,DROP,185.220.101.45,10.46.74.234,8128,22,ICMP,302612,360596,1584,high,internal-only,KP,KP
2026-03-04 08:31:40,FGT-02,DROP,77.88.55.60,10.56.41.91,44620,8080,UDP,326653,555596,157,low,internal-only,PA,GB
2026-03-04 08:17:14,FGT-02,DENY,91.108.4.12,10.37.23.9,42789,80,UDP,311483,639476,1694,medium,internet-access,BR,DE
2026-03-04 04:44:27,FGT-03,ALLOW,62.210.180.229,100.170.1.253,45550,445,UDP,150916,38557,1671,low,internet-access,DE,US
2026-03-04 03:43:04,FGT-01,DENY,198.51.100.23,10.162.102.225,9836,8080,UDP,484962,263350,622,medium,internal-only,BR,MX
2026-03-04 02:34:35,FGT-02,DENY,198.51.100.23,10.131.74.150,44607,445,ICMP,74130,611155,3248,low,internet-access,GB,IN
2026-03-04 19:37:35,FGT-01,RESET,81.24.72.156,10.68.215.146,44259,22,UDP,182835,964690,3269,medium,internet-access,IN,CN
