timestamp,device_id,action,src_ip,dst_ip,src_port,dst_port,protocol,bytes_sent,bytes_received,duration_sec,severity,policy_name,country_src,country_dst
2026-03-11 10:50:25,FGT-02,DENY,203.0.113.88,202.187.199.4,26436,443,ICMP,47969,521571,1739,high,internal-only,BR,US
2026-03-11 15:47:43,FGT-03,ALLOW,21.64.144.5,10.26.191.190,37135,80,ICMP,378231,655719,99,low,internal-only,GB,KP
2026-03-11 08:48:01,FGT-03,DENY,185.220.101.45,10.118.89.239,38602,8080,UDP,27973,104908,1178,low,internal-only,GB,IN
2026-03-11 02:09:32,FGT-03,RESET,194.165.16.11,10.108.36.103,14602,3389,UDP,65344,552311,194,high,internet-access,KP,RU
2026-03-11 22:52:21,FGT-03,ALLOW,10.10.5.100,27.93.57.249,6672,445,UDP,460306,110136,419,high,dmz-policy,RU,DE
2026-03-11 23:38:43,FGT-01,DENY,203.0.113.88,10.165.203.128,61646,80,ICMP,339334,687806,3539,high,internal-only,RU,KP
2026-03-11 05:21:33,FGT-03,ALLOW,31.184.238.128,10.167.251.35,5611,53,ICMP,256412,432553,3434,medium,vpn-split,RU,DE
2026-03-11 02:29:56,FGT-01,DENY,198.51.100.23,154.159.225.110,58821,3389,TCP,445226,567892,2438,medium,dmz-policy,US,US
2026-03-11 02:20:52,FGT-03,DENY,185.220.101.45,10.86.164.118,50716,53,UDP,386817,59057,3145,critical,dmz-policy,BR,IN
2026-03-11 22:29:01,FGT-03,ALLOW,109.201.133.195,157.23.28.55,41156,53,UDP,359361,917908,1,high,internal-only,PA,GB
2026-03-11 09:03:47,FGT-03,ALLOW,10.0.1.20,10.52.22.162,63322,3389,TCP,342409,813851,1320,high,internet-access,RU,KP
2026-03-11 04:30:30,FGT-02,ALLOW,192.168.1.75,31.233.111.35,46474,8080,ICMP,421802,430216,2996,low,dmz-policy,PA,CN
2026-03-11 18:30:06,FGT-01,DENY,198.51.100.23,81.237.206.178,34704,53,ICMP,276405,799018,1762,low,internet-access,US,GB
2026-03-11 10:09:20,FGT-01,DENY,31.184.238.128,10.29.7.6,61054,22,TCP,436815,738185,704,high,internal-only,PA,CN
2026-03-11 18:28:06,FGT-01,RESET,109.201.133.195,10.233.13.247,9676,22,ICMP,156027,872978,2843,low,vpn-split,CN,RU
2026-03-11 04:47:47,FGT-03,ALLOW,192.168.1.50,10.173.98.241,41400,3389,ICMP,67767,800681,1233,low,internet-access,DE,CN
2026-03-11 17:09:44,FGT-02,DENY,185.220.101.45,10.56.109.36,55207,53,TCP,266465,416347,1535,medium,internal-only,MX,KP
2026-03-11 21:45:33,FGT-02,DENY,185.220.101.45,10.129.87.101,31927,80,TCP,205147,518240,3129,medium,internet-access,IN,US
2026-03-11 01:31:11,FGT-03,ALLOW,21.64.144.5,10.39.158.191,27057,53,UDP,397776,128801,2429,medium,internal-only,BR,CN
2026-03-11 14:37:42,FGT-02,ALLOW,146.124.107.225,10.125.98.85,15209,22,TCP,103563,128423,825,medium,dmz-policy,IN,KP
2026-03-11 03:01:34,FGT-01,RESET,109.201.133.195,10.46.222.195,64984,3389,TCP,418089,289291,919,medium,internet-access,IN,BR
2026-03-11 19:58:21,FGT-01,DENY,198.51.100.23,10.254.207.75,52808,8080,TCP,462869,876345,2740,low,internal-only,US,CN
2026-03-11 04:04:11,FGT-01,ALLOW,31.184.238.128,10.106.189.139,2407,22,UDP,377363,695093,1359,medium,vpn-split,KP,GB
2026-03-11 17:46:05,FGT-01,ALLOW,192.168.1.50,180.219.123.181,64023,53,UDP,117358,263007,1116,critical,internal-only,DE,PA
2026-03-11 07:03:30,FGT-03,DENY,203.0.113.88,10.113.230.65,14892,8080,TCP,316579,255902,2570,low,vpn-split,RU,RU
2026-03-11 18:51:07,FGT-02,DROP,203.0.113.88,10.211.147.246,6802,22,TCP,3519,641681,1298,critical,vpn-split,GB,RU
2026-03-11 13:06:12,FGT-01,DENY,198.51.100.23,194.194.242.102,38562,443,TCP,361246,201661,1320,low,dmz-policy,RU,US
