timestamp,account_id,interface_id,src_ip,dst_ip,src_port,dst_port,protocol,packets,bytes,action,log_status
2026-02-25 16:28:02,123456789012,eni-ghi789,10.159.63.143,10.118.239.212,25363,80,1,6815,2707912,REJECT,OK
2026-02-25 21:26:55,123456789012,eni-def456,10.139.97.22,10.75.210.6,1890,22,1,5870,3660915,ACCEPT,OK
2026-02-25 08:33:22,123456789012,eni-abc123,184.32.92.89,10.147.18.110,60670,3306,6,1996,978629,ACCEPT,OK
2026-02-25 16:16:21,123456789012,eni-abc123,10.3.243.58,10.164.24.9,34173,22,1,744,2588046,ACCEPT,OK
2026-02-25 12:22:06,123456789012,eni-ghi789,67.15.209.252,100.218.126.181,55117,6379,6,1312,2203388,REJECT,OK
2026-02-25 15:49:41,123456789012,eni-abc123,10.42.76.208,10.214.148.70,12523,5432,1,5606,1822954,ACCEPT,OK
2026-02-25 01:42:57,123456789012,eni-abc123,92.102.114.142,10.144.214.42,61722,80,17,9471,4360160,REJECT,OK
2026-02-25 14:33:02,123456789012,eni-abc123,204.149.110.97,200.140.9.141,12724,443,1,7119,5697905,ACCEPT,OK
2026-02-25 18:50:08,123456789012,eni-def456,10.207.212.184,4.218.44.253,23352,6379,6,8556,1827039,REJECT,OK
2026-02-25 00:51:19,123456789012,eni-abc123,10.20.234.3,10.134.56.151,5462,80,1,5003,3659364,REJECT,OK
2026-02-25 16:44:41,123456789012,eni-ghi789,104.65.176.80,220.53.19.125,12643,6379,17,6497,3459187,ACCEPT,OK
2026-02-25 08:40:51,123456789012,eni-ghi789,166.242.214.115,52.18.67.3,1344,443,17,1981,8348426,ACCEPT,OK
2026-02-25 14:09:25,123456789012,eni-abc123,10.227.248.151,186.228.241.71,6072,3306,17,8067,375272,REJECT,OK
2026-02-25 02:48:31,123456789012,eni-abc123,177.252.94.151,10.215.173.216,50610,80,17,4316,5846455,ACCEPT,OK
2026-02-25 12:48:43,123456789012,eni-ghi789,10.212.101.57,10.228.120.19,2493,443,6,7672,8043725,ACCEPT,OK
2026-02-25 13:45:55,123456789012,eni-abc123,181.113.171.166,10.246.173.83,28449,5432,17,2190,4697728,REJECT,OK
2026-02-25 10:40:08,123456789012,eni-abc123,10.139.125.152,13.99.9.77,23449,22,6,9629,4343471,ACCEPT,OK
2026-02-25 00:45:15,123456789012,eni-def456,10.27.238.193,211.40.141.170,42191,80,17,8277,2684821,ACCEPT,OK
2026-02-25 15:45:17,123456789012,eni-abc123,121.19.82.165,1.212.15.34,20660,6379,6,531,9796284,REJECT,OK
2026-02-25 18:45:55,123456789012,eni-abc123,196.106.151.196,10.32.43.46,1259,5432,17,2802,2329854,ACCEPT,OK
2026-02-25 21:55:47,123456789012,eni-def456,10.124.69.3,10.99.185.151,31010,22,1,1009,8747325,REJECT,OK
2026-02-25 17:10:00,123456789012,eni-ghi789,10.135.177.112,26.80.213.185,15327,3306,6,459,160612,ACCEPT,OK
2026-02-25 18:15:24,123456789012,eni-abc123,138.198.218.8,10.47.112.76,27936,80,6,7530,5799221,ACCEPT,OK
2026-02-25 17:55:47,123456789012,eni-def456,10.175.157.194,10.93.133.215,1177,80,17,3682,2214799,ACCEPT,OK
2026-02-25 13:37:39,123456789012,eni-abc123,140.247.131.136,10.248.188.241,43452,80,1,9446,4352182,ACCEPT,OK
2026-02-25 00:18:14,123456789012,eni-abc123,71.97.39.86,10.252.118.59,6606,5432,17,7432,1667266,ACCEPT,OK
2026-02-25 19:17:03,123456789012,eni-abc123,10.214.194.88,10.108.145.33,19941,443,17,9437,8408250,ACCEPT,OK
2026-02-25 07:53:19,123456789012,eni-abc123,10.247.232.50,10.7.244.249,15415,5432,6,6754,6575919,REJECT,OK
2026-02-25 03:34:33,123456789012,eni-def456,10.41.159.138,57.48.171.56,63597,5432,1,4959,8805572,ACCEPT,OK
2026-02-25 14:10:08,123456789012,eni-ghi789,10.152.83.181,10.217.35.87,26781,5432,1,5415,105091,ACCEPT,OK
2026-02-25 10:31:52,123456789012,eni-def456,4.118.252.197,133.142.47.110,59181,5432,6,5585,7546619,ACCEPT,OK
2026-02-25 03:43:58,123456789012,eni-def456,13.156.49.21,10.235.99.142,7429,80,17,384,1843107,ACCEPT,OK
2026-02-25 21:04:32,123456789012,eni-ghi789,217.213.173.249,10.44.179.159,28098,3306,1,1164,4080111,ACCEPT,OK
2026-02-25 02:36:10,123456789012,eni-def456,125.158.38.105,10.187.85.235,46974,22,1,8401,4419009,ACCEPT,OK
2026-02-25 10:42:22,123456789012,eni-abc123,10.48.100.32,10.207.152.56,55539,443,6,2356,3047720,REJECT,OK
2026-02-25 16:59:17,123456789012,eni-ghi789,10.74.51.200,77.103.142.149,18360,6379,1,3271,5909872,ACCEPT,OK
2026-02-25 10:07:26,123456789012,eni-ghi789,10.223.20.253,160.123.98.70,14334,22,17,108,5975577,ACCEPT,OK
2026-02-25 07:02:11,123456789012,eni-abc123,130.147.164.223,10.224.224.81,10809,5432,6,1500,7788425,ACCEPT,OK
2026-02-25 02:44:57,123456789012,eni-def456,10.47.197.215,10.68.8.169,46407,80,17,6717,9434501,ACCEPT,OK
2026-02-25 03:57:42,123456789012,eni-abc123,107.126.36.246,79.134.68.69,9893,6379,17,9009,4585862,ACCEPT,OK
2026-02-25 16:59:09,123456789012,eni-ghi789,10.105.54.219,52.194.160.97,45755,22,1,1609,6811628,ACCEPT,OK
2026-02-25 22:57:18,123456789012,eni-def456,10.25.100.147,10.234.226.53,63558,6379,1,6849,4866547,REJECT,OK
2026-02-25 19:39:57,123456789012,eni-def456,10.114.56.228,10.81.108.177,44169,6379,6,7537,4911348,REJECT,OK
2026-02-25 12:50:44,123456789012,eni-def456,118.221.176.16,184.37.111.244,27355,443,6,5030,8414063,ACCEPT,OK
2026-02-25 20:01:42,123456789012,eni-ghi789,10.220.40.113,10.103.148.6,39960,3306,6,3933,4179821,ACCEPT,OK
2026-02-25 15:34:35,123456789012,eni-abc123,6.202.165.239,10.63.20.56,59981,3306,6,7410,6604208,ACCEPT,OK
2026-02-25 09:02:09,123456789012,eni-ghi789,10.117.187.222,10.121.112.167,43115,443,17,5781,2035393,ACCEPT,OK
2026-02-25 19:37:52,123456789012,eni-abc123,10.106.47.161,4.65.47.153,44718,22,17,5303,8318071,ACCEPT,OK
2026-02-25 19:30:22,123456789012,eni-abc123,10.38.43.106,111.158.200.216,45451,443,17,3824,1713038,ACCEPT,OK
2026-02-25 07:32:51,123456789012,eni-def456,10.58.164.11,154.156.29.27,62493,80,17,4354,8664235,ACCEPT,OK
2026-02-25 20:38:28,123456789012,eni-ghi789,10.33.78.165,10.36.94.88,58225,80,6,3270,9704178,ACCEPT,OK
2026-02-25 23:50:56,123456789012,eni-ghi789,168.202.114.219,10.133.170.53,25453,22,17,5747,3246064,ACCEPT,OK
2026-02-25 21:13:21,123456789012,eni-ghi789,156.168.32.3,10.74.193.233,48357,5432,17,3090,9098707,ACCEPT,OK
2026-02-25 07:33:27,123456789012,eni-abc123,10.210.105.61,10.141.155.2,10287,6379,1,585,1925098,REJECT,OK
2026-02-25 20:22:36,123456789012,eni-def456,10.192.197.232,166.255.15.253,56506,443,1,6751,9834461,ACCEPT,OK
2026-02-25 19:06:41,123456789012,eni-def456,75.21.152.220,25.17.131.249,32774,6379,1,786,7797526,ACCEPT,OK
2026-02-25 12:57:25,123456789012,eni-ghi789,10.78.119.28,10.127.221.149,34076,80,6,99,8780271,ACCEPT,OK
2026-02-25 18:32:08,123456789012,eni-ghi789,10.82.108.98,63.105.3.173,47523,443,1,7322,7071244,REJECT,OK
2026-02-25 14:39:16,123456789012,eni-abc123,10.216.11.50,123.78.141.179,45069,22,17,2488,5134494,REJECT,OK
2026-02-25 13:37:53,123456789012,eni-abc123,74.90.137.244,10.121.107.189,30104,6379,1,4829,2310985,ACCEPT,OK
2026-02-25 10:26:57,123456789012,eni-abc123,59.211.131.199,10.50.18.226,2662,6379,6,2572,3340678,ACCEPT,OK
2026-02-25 17:18:51,123456789012,eni-abc123,10.164.143.233,10.19.128.142,33570,6379,17,5878,9172927,REJECT,OK
2026-02-25 07:20:23,123456789012,eni-ghi789,10.174.206.203,10.56.29.103,49511,5432,6,8384,6175194,ACCEPT,OK
2026-02-25 03:03:04,123456789012,eni-def456,10.94.122.102,30.248.131.44,7006,3306,1,5977,8577234,ACCEPT,OK
2026-02-25 00:20:44,123456789012,eni-ghi789,10.16.137.146,66.100.225.74,34441,22,6,85,8339482,ACCEPT,OK
2026-02-25 07:26:39,123456789012,eni-def456,10.168.63.8,10.65.214.145,32515,80,1,287,1969243,ACCEPT,OK
2026-02-25 10:47:15,123456789012,eni-ghi789,146.27.88.149,117.16.110.53,57054,6379,1,5764,9041032,ACCEPT,OK
2026-02-25 11:06:40,123456789012,eni-ghi789,10.168.137.65,190.126.211.62,45582,80,6,6896,2490946,REJECT,OK
2026-02-25 03:54:37,123456789012,eni-def456,10.54.214.193,125.231.206.114,27691,443,17,2860,846135,REJECT,OK
2026-02-25 00:42:02,123456789012,eni-abc123,66.182.21.78,10.48.210.224,5557,6379,17,6988,4001015,REJECT,OK
2026-02-25 10:33:26,123456789012,eni-abc123,76.15.189.13,141.251.108.232,14691,80,6,4586,247221,REJECT,OK
2026-02-25 06:43:39,123456789012,eni-ghi789,10.221.45.179,10.165.252.80,16527,3306,1,7185,9256894,REJECT,OK
2026-02-25 05:13:03,123456789012,eni-ghi789,10.132.25.13,195.184.176.196,14606,443,17,2502,2586182,ACCEPT,OK
2026-02-25 06:18:08,123456789012,eni-abc123,10.254.62.157,60.252.85.120,13761,443,1,2025,9832778,REJECT,OK
2026-02-25 16:14:33,123456789012,eni-abc123,10.134.104.158,10.82.155.183,19191,6379,6,3550,33665,ACCEPT,OK
2026-02-25 18:11:29,123456789012,eni-ghi789,10.206.19.226,10.48.50.107,21434,3306,17,5094,9206217,ACCEPT,OK
2026-02-25 13:59:28,123456789012,eni-ghi789,10.125.70.20,60.178.174.224,50749,5432,1,7510,9522358,ACCEPT,OK
2026-02-25 15:43:28,123456789012,eni-abc123,155.91.201.208,10.230.102.159,13282,3306,17,8975,6322984,ACCEPT,OK
2026-02-25 03:47:16,123456789012,eni-ghi789,10.234.245.143,93.27.130.89,28161,22,17,5267,61306,ACCEPT,OK
2026-02-25 03:43:38,123456789012,eni-ghi789,10.227.250.253,136.90.237.2,45064,6379,1,7503,7410063,ACCEPT,OK
2026-02-25 03:48:04,123456789012,eni-abc123,220.39.87.59,10.111.165.159,13663,6379,1,2770,8160552,ACCEPT,OK
2026-02-25 09:49:06,123456789012,eni-ghi789,10.54.186.170,118.143.218.61,6639,443,1,6602,9933818,REJECT,OK
2026-02-25 13:59:14,123456789012,eni-ghi789,123.18.13.39,47.2.146.213,52062,443,1,7235,8256298,ACCEPT,OK
2026-02-25 07:31:46,123456789012,eni-def456,10.135.96.231,59.202.141.207,46168,22,1,2395,3921730,ACCEPT,OK
2026-02-25 17:08:39,123456789012,eni-abc123,10.17.62.142,128.213.49.46,58942,80,1,7771,4573290,ACCEPT,OK
2026-02-25 21:04:15,123456789012,eni-ghi789,10.203.238.191,10.176.102.130,16533,443,17,9757,6929059,REJECT,OK
2026-02-25 13:26:40,123456789012,eni-abc123,99.238.196.169,10.144.226.97,30080,443,6,9443,919870,REJECT,OK
2026-02-25 03:26:15,123456789012,eni-ghi789,10.81.74.23,10.39.143.177,37463,5432,1,4617,6547883,ACCEPT,OK
2026-02-25 17:15:46,123456789012,eni-abc123,10.129.165.219,36.156.193.82,19936,3306,17,8271,9432283,ACCEPT,OK
2026-02-25 14:33:08,123456789012,eni-def456,97.12.82.238,221.147.106.74,35057,3306,6,3849,6457175,ACCEPT,OK
2026-02-25 11:51:27,123456789012,eni-abc123,10.17.146.211,10.174.138.141,63810,6379,1,5435,8730283,REJECT,OK
2026-02-25 10:07:38,123456789012,eni-ghi789,10.7.187.120,93.188.75.14,58399,3306,1,1218,6355348,ACCEPT,OK
2026-02-25 10:07:04,123456789012,eni-def456,10.243.81.112,10.71.141.81,41576,5432,17,6580,4145874,ACCEPT,OK
2026-02-25 00:37:56,123456789012,eni-ghi789,10.141.193.127,10.77.46.158,62391,6379,17,7666,6133752,ACCEPT,OK
2026-02-25 07:14:13,123456789012,eni-ghi789,18.166.187.41,10.68.133.79,48222,3306,17,7721,9726667,REJECT,OK
2026-02-25 00:41:52,123456789012,eni-ghi789,10.253.179.223,10.244.32.21,42929,443,6,9283,174262,ACCEPT,OK
2026-02-25 03:39:29,123456789012,eni-ghi789,157.130.82.184,11.185.142.70,52646,5432,6,3602,1470239,REJECT,OK
2026-02-25 15:19:25,123456789012,eni-abc123,27.155.110.106,10.160.239.55,24319,443,6,1928,4207862,ACCEPT,OK
2026-02-25 21:20:16,123456789012,eni-abc123,52.174.67.195,170.173.154.98,61796,80,6,2692,7667299,ACCEPT,OK
2026-02-25 02:50:17,123456789012,eni-def456,155.100.92.22,10.132.40.58,61538,6379,17,9659,3920685,ACCEPT,OK
2026-02-25 03:28:27,123456789012,eni-abc123,52.134.74.240,167.249.112.178,27775,5432,1,8904,8044785,REJECT,OK
