timestamp,device_id,action,src_ip,dst_ip,src_port,dst_port,protocol,bytes_sent,bytes_received,duration_sec,severity,policy_name,country_src,country_dst
2026-03-16 19:39:44,FGT-03,DENY,91.108.4.12,10.211.13.238,31484,80,ICMP,23792,986697,1082,medium,internet-access,KP,US
2026-03-16 18:11:24,FGT-01,DROP,192.168.1.75,200.242.213.186,60539,8080,ICMP,338424,463284,676,low,dmz-policy,CN,KP
2026-03-16 05:33:10,FGT-01,ALLOW,194.165.16.11,10.43.255.234,46640,80,ICMP,176612,920589,2086,medium,internet-access,DE,MX
2026-03-16 07:23:55,FGT-01,ALLOW,31.184.238.128,143.209.5.154,48372,443,TCP,123863,531787,1172,medium,dmz-policy,PA,CN
2026-03-16 06:18:12,FGT-03,ALLOW,89.248.167.131,212.38.9.185,49599,443,UDP,292390,212411,1162,low,vpn-split,DE,RU
2026-03-16 16:33:14,FGT-03,ALLOW,89.248.167.131,186.235.140.83,60960,443,TCP,258240,211158,39,low,vpn-split,BR,PA
2026-03-16 00:34:52,FGT-01,DENY,45.33.32.156,47.98.93.184,4844,8080,UDP,314996,590465,2177,low,internal-only,KP,CN
2026-03-16 20:09:34,FGT-01,ALLOW,21.64.144.5,10.84.155.240,48140,443,ICMP,318080,203073,1424,critical,dmz-policy,GB,KP
2026-03-16 00:21:44,FGT-03,DROP,10.0.2.15,10.50.179.30,8951,22,ICMP,180544,745735,2185,low,dmz-policy,DE,RU
2026-03-16 21:37:09,FGT-03,DROP,45.33.32.156,10.168.118.20,1228,3389,UDP,143237,859273,2324,low,internet-access,MX,GB
2026-03-16 09:37:08,FGT-03,DENY,91.108.4.12,10.221.42.110,33658,3389,TCP,367784,741934,2387,low,internet-access,CN,US
2026-03-16 20:20:10,FGT-02,DENY,10.0.1.10,66.251.197.94,38971,443,TCP,115128,624746,1774,critical,dmz-policy,KP,RU
2026-03-16 01:43:40,FGT-01,DENY,146.124.107.225,10.120.240.189,34452,445,TCP,61471,130605,2777,low,internal-only,US,KP
2026-03-16 08:52:17,FGT-03,DROP,91.108.4.12,10.228.122.37,3244,445,ICMP,105391,236949,502,low,vpn-split,CN,GB
2026-03-16 22:59:20,FGT-03,ALLOW,192.168.1.75,10.186.189.194,8381,80,UDP,221522,75461,295,low,internal-only,DE,IN
2026-03-16 13:26:56,FGT-03,DENY,203.0.113.88,70.236.79.56,49615,53,TCP,435382,977213,2419,low,dmz-policy,IN,IN
2026-03-16 01:52:50,FGT-01,ALLOW,185.156.73.54,10.10.105.124,47923,3389,TCP,463026,742451,562,low,internet-access,MX,MX
2026-03-16 22:17:19,FGT-02,ALLOW,185.156.73.54,68.219.36.21,25615,445,TCP,206179,807518,265,low,dmz-policy,DE,BR
2026-03-16 12:06:57,FGT-01,DENY,203.0.113.88,10.143.14.87,34347,53,ICMP,314900,840192,2379,medium,vpn-split,PA,KP
2026-03-16 17:00:27,FGT-01,DENY,198.51.100.23,76.232.65.150,34345,8080,TCP,173732,10223,726,low,vpn-split,KP,CN
2026-03-16 19:39:36,FGT-03,DENY,45.33.32.156,10.234.46.112,29406,80,ICMP,65049,103776,324,high,internal-only,KP,BR
