timestamp,device_id,action,src_ip,dst_ip,src_port,dst_port,protocol,bytes_sent,bytes_received,duration_sec,severity,policy_name,country_src,country_dst
2026-03-08 05:18:31,FGT-02,DENY,203.0.113.88,1.152.222.99,11826,22,UDP,458743,711486,2176,high,vpn-split,CN,RU
2026-03-08 18:18:05,FGT-03,ALLOW,198.51.100.23,10.210.43.93,6960,445,ICMP,271321,658124,772,low,internal-only,RU,US
2026-03-08 00:20:48,FGT-01,ALLOW,10.10.5.100,10.60.186.115,35801,445,ICMP,422034,298138,2312,low,internet-access,KP,RU
2026-03-08 09:47:28,FGT-03,ALLOW,185.156.73.54,10.97.225.12,52238,8080,UDP,472722,464217,2493,low,internal-only,US,PA
2026-03-08 19:08:42,FGT-03,ALLOW,112.107.21.216,54.237.226.110,54447,22,UDP,319194,78575,976,low,dmz-policy,DE,KP
2026-03-08 15:42:09,FGT-03,RESET,89.248.167.131,213.35.134.101,15601,443,TCP,378939,848839,2359,low,internet-access,PA,BR
2026-03-08 02:20:35,FGT-01,ALLOW,194.165.16.11,10.109.151.223,29038,22,ICMP,270186,910212,2806,medium,internet-access,RU,CN
2026-03-08 09:13:03,FGT-03,DENY,91.108.4.12,10.228.137.247,16636,80,UDP,133353,268155,3495,medium,internal-only,MX,BR
2026-03-08 05:56:30,FGT-03,ALLOW,89.248.167.131,10.28.85.248,13282,443,UDP,186600,563455,273,critical,dmz-policy,RU,GB
2026-03-08 06:46:00,FGT-03,DROP,45.33.32.156,10.51.117.207,61697,445,TCP,423471,736531,3554,low,dmz-policy,US,US
2026-03-08 05:12:14,FGT-01,DENY,91.108.4.12,10.96.236.165,51581,8080,ICMP,165430,937116,1753,medium,internal-only,KP,DE
2026-03-08 16:30:46,FGT-01,DENY,45.33.32.156,10.13.247.81,23090,3389,UDP,259545,795274,2863,low,internal-only,PA,DE
2026-03-08 06:34:50,FGT-03,ALLOW,112.107.21.216,203.29.142.119,52933,3389,ICMP,265855,158788,2261,low,internal-only,US,GB
2026-03-08 17:21:55,FGT-02,ALLOW,185.156.73.54,10.24.191.31,9114,22,TCP,42588,406727,1780,low,dmz-policy,IN,DE
2026-03-08 19:56:52,FGT-01,ALLOW,192.168.1.50,10.141.135.139,31822,8080,ICMP,110181,235932,202,low,vpn-split,RU,MX
2026-03-08 02:03:25,FGT-01,DENY,21.64.144.5,10.111.171.129,8996,8080,UDP,457858,678433,2506,low,vpn-split,CN,IN
2026-03-08 16:15:30,FGT-02,DENY,81.24.72.156,10.62.117.89,27396,80,ICMP,104833,361065,2774,medium,vpn-split,KP,MX
2026-03-08 13:32:38,FGT-02,DENY,198.51.100.23,10.173.91.211,59411,22,ICMP,308603,321704,1732,low,internal-only,GB,KP
2026-03-08 03:36:42,FGT-01,ALLOW,192.168.1.75,10.188.217.195,44676,22,ICMP,387618,856541,2530,critical,dmz-policy,DE,CN
2026-03-08 16:14:28,FGT-03,DENY,45.33.32.156,10.252.104.123,48679,53,UDP,387993,806184,3576,low,internet-access,DE,US
2026-03-08 00:07:43,FGT-02,ALLOW,192.168.1.75,149.90.196.239,19389,8080,ICMP,216397,71589,3139,low,dmz-policy,PA,KP
2026-03-08 07:28:37,FGT-03,RESET,91.108.4.12,16.119.225.253,12569,443,ICMP,111731,276609,2898,medium,internet-access,CN,MX
2026-03-08 14:45:55,FGT-03,DENY,194.165.16.11,189.117.217.174,54087,445,UDP,284454,748031,398,medium,internet-access,GB,IN
2026-03-08 07:08:42,FGT-01,ALLOW,194.165.16.11,148.191.233.38,8950,445,UDP,296888,269908,583,medium,internet-access,DE,RU
2026-03-08 13:27:22,FGT-02,ALLOW,185.220.101.45,71.30.212.189,11622,22,ICMP,262463,823625,1722,low,internet-access,RU,BR
2026-03-08 04:56:52,FGT-03,ALLOW,10.10.5.100,58.70.137.253,57907,443,UDP,142856,375493,502,medium,internal-only,GB,RU
2026-03-08 06:09:24,FGT-02,DENY,203.0.113.88,10.141.216.209,40622,443,UDP,120418,586112,2797,low,dmz-policy,US,US
2026-03-08 18:48:29,FGT-02,ALLOW,10.0.2.30,10.222.62.12,54048,443,TCP,406166,488824,2107,critical,internet-access,GB,DE
2026-03-08 06:59:42,FGT-03,DROP,198.51.100.23,176.124.86.210,13022,80,UDP,181533,266484,2517,high,internal-only,CN,IN
2026-03-08 08:56:22,FGT-02,DENY,91.108.4.12,10.232.248.152,15013,22,UDP,75223,208841,3355,medium,internet-access,GB,MX
2026-03-08 23:32:13,FGT-03,DENY,198.51.100.23,170.212.100.33,53976,445,TCP,315807,880401,3429,low,internet-access,BR,RU
2026-03-08 05:10:45,FGT-01,ALLOW,21.64.144.5,10.186.245.220,13251,3389,UDP,339035,154760,2536,low,internet-access,US,DE
2026-03-08 15:12:55,FGT-03,DENY,45.33.32.156,10.253.106.230,59220,80,ICMP,450576,926965,1456,medium,vpn-split,RU,DE
2026-03-08 23:53:36,FGT-02,DROP,198.51.100.23,10.213.231.70,28216,3389,ICMP,111387,47181,1681,medium,dmz-policy,KP,DE
2026-03-08 02:00:54,FGT-03,ALLOW,31.184.238.128,52.213.101.94,34231,443,TCP,342080,800748,655,low,internal-only,DE,MX
2026-03-08 09:36:36,FGT-03,ALLOW,185.220.101.45,10.79.62.209,39192,53,UDP,368139,307366,296,medium,internal-only,BR,US
2026-03-08 22:38:13,FGT-03,ALLOW,62.210.180.229,10.252.236.49,21912,3389,ICMP,477342,505253,65,medium,dmz-policy,US,PA
2026-03-08 14:37:04,FGT-03,DENY,77.88.55.60,10.99.215.237,63646,22,UDP,53421,790620,3442,high,vpn-split,MX,PA
2026-03-08 09:26:17,FGT-01,ALLOW,10.10.5.200,66.43.158.94,37602,443,UDP,497002,924594,3517,medium,vpn-split,MX,DE
2026-03-08 14:31:46,FGT-03,ALLOW,10.0.1.20,10.87.50.212,6648,53,UDP,4891,708753,1308,low,internal-only,GB,IN
2026-03-08 21:07:42,FGT-02,DENY,203.0.113.88,10.207.159.230,37743,445,ICMP,132450,452534,3527,medium,vpn-split,BR,KP
2026-03-08 13:31:27,FGT-03,DROP,10.10.5.100,10.205.118.102,32756,443,ICMP,91907,371195,755,low,dmz-policy,BR,RU
2026-03-08 15:28:48,FGT-01,ALLOW,77.88.55.60,10.178.239.76,62500,445,UDP,127145,616029,2175,medium,internet-access,KP,KP
2026-03-08 20:46:37,FGT-03,DENY,185.220.101.45,56.222.125.114,46819,22,TCP,10120,361880,1675,medium,internal-only,BR,US
2026-03-08 15:03:26,FGT-03,ALLOW,10.10.5.200,150.26.134.218,42088,8080,TCP,317317,37289,472,high,dmz-policy,DE,US
2026-03-08 23:18:08,FGT-03,DENY,185.220.101.45,10.35.59.127,52473,80,ICMP,490702,750695,1728,medium,internal-only,PA,GB
2026-03-08 19:34:13,FGT-03,ALLOW,112.107.21.216,10.186.147.218,16804,3389,ICMP,488852,191260,2622,medium,dmz-policy,GB,RU
2026-03-08 19:15:36,FGT-02,DENY,198.51.100.23,10.62.187.112,40053,445,UDP,103233,574680,2177,high,internet-access,RU,BR
2026-03-08 12:16:40,FGT-03,ALLOW,146.124.107.225,151.166.74.111,35781,3389,ICMP,478954,409367,719,low,vpn-split,GB,GB
2026-03-08 02:10:15,FGT-01,DENY,198.51.100.23,88.181.91.23,53084,445,TCP,38534,3458,2164,high,dmz-policy,IN,PA
2026-03-08 12:23:37,FGT-01,ALLOW,146.124.107.225,10.1.108.185,26114,53,TCP,453881,752999,785,low,vpn-split,BR,CN
2026-03-08 11:52:00,FGT-03,DENY,91.108.4.12,10.193.219.3,53785,8080,ICMP,13541,753624,3172,low,vpn-split,GB,MX
2026-03-08 21:03:22,FGT-03,DENY,203.0.113.88,10.229.245.243,5637,445,UDP,269507,872906,1146,critical,vpn-split,MX,RU
2026-03-08 01:29:10,FGT-02,ALLOW,10.0.1.10,10.177.68.109,36143,8080,UDP,133379,11431,903,high,internet-access,US,KP
2026-03-08 01:19:18,FGT-02,ALLOW,31.184.238.128,10.173.237.29,26890,80,UDP,23966,876054,297,medium,vpn-split,MX,MX
2026-03-08 19:05:55,FGT-02,ALLOW,10.10.5.200,10.124.12.147,32457,445,UDP,41150,783077,1842,medium,dmz-policy,GB,BR
2026-03-08 17:23:22,FGT-01,DROP,45.33.32.156,10.145.110.218,40042,3389,ICMP,196894,361087,2463,medium,internet-access,BR,MX
2026-03-08 00:25:47,FGT-01,DENY,45.33.32.156,10.234.161.34,22823,3389,UDP,36780,636596,1051,high,vpn-split,RU,BR
2026-03-08 21:41:15,FGT-01,DROP,91.108.4.12,10.213.220.248,10979,3389,TCP,350388,303024,2279,medium,dmz-policy,US,RU
2026-03-08 14:03:20,FGT-02,ALLOW,89.248.167.131,10.160.33.145,9762,445,TCP,388201,162793,1834,high,internal-only,IN,MX
2026-03-08 01:13:02,FGT-02,ALLOW,192.168.1.50,172.213.246.99,21635,443,UDP,417366,543221,2923,critical,dmz-policy,IN,IN
2026-03-08 11:49:42,FGT-02,DENY,91.108.4.12,10.191.62.158,2918,445,TCP,249572,525709,2370,low,internal-only,KP,MX
2026-03-08 00:14:55,FGT-01,DENY,192.168.1.50,146.201.243.50,37422,3389,UDP,81268,277843,3358,low,dmz-policy,PA,DE
2026-03-08 04:13:20,FGT-02,ALLOW,185.220.101.45,107.6.120.16,49817,80,ICMP,292903,526075,3310,medium,internet-access,BR,MX
2026-03-08 04:35:00,FGT-03,ALLOW,112.107.21.216,10.58.32.169,43034,3389,TCP,43111,5887,1153,medium,vpn-split,BR,US
2026-03-08 22:03:10,FGT-02,DROP,203.0.113.88,98.142.55.211,63703,443,ICMP,439488,246907,2983,low,vpn-split,KP,IN
2026-03-08 23:09:28,FGT-03,DENY,77.88.55.60,10.162.115.98,21731,3389,ICMP,179505,202000,1995,medium,dmz-policy,MX,GB
2026-03-08 22:01:36,FGT-01,ALLOW,198.51.100.23,10.66.70.34,64108,80,ICMP,270182,404240,3379,high,dmz-policy,PA,BR
2026-03-08 10:38:12,FGT-01,ALLOW,109.201.133.195,10.44.144.16,36108,443,TCP,336809,621683,324,medium,dmz-policy,GB,KP
2026-03-08 06:25:44,FGT-02,DENY,185.220.101.45,10.205.227.126,21103,445,ICMP,220063,748097,911,low,vpn-split,MX,IN
2026-03-08 08:14:09,FGT-01,DENY,198.51.100.23,95.211.18.169,63810,443,TCP,446709,54515,3400,low,internet-access,US,IN
2026-03-08 02:47:05,FGT-02,ALLOW,77.88.55.60,10.236.161.175,42086,22,ICMP,341183,755491,1623,low,dmz-policy,DE,GB
2026-03-08 23:05:58,FGT-02,DENY,45.33.32.156,10.214.231.27,17845,80,ICMP,292184,843187,1727,medium,internal-only,KP,RU
2026-03-08 03:57:04,FGT-03,DENY,81.24.72.156,10.216.29.218,15470,22,UDP,49330,394442,1751,medium,dmz-policy,PA,IN
2026-03-08 12:23:41,FGT-02,RESET,203.0.113.88,189.173.63.246,43030,3389,ICMP,409509,920711,795,medium,internal-only,KP,GB
2026-03-08 03:05:37,FGT-02,DROP,198.51.100.23,10.45.182.203,62690,3389,TCP,413756,812136,1007,medium,vpn-split,CN,KP
2026-03-08 12:44:35,FGT-01,RESET,62.210.180.229,196.83.212.29,29181,8080,TCP,350351,622880,2982,high,vpn-split,MX,RU
2026-03-08 13:09:24,FGT-03,ALLOW,31.184.238.128,10.94.35.173,28405,445,ICMP,283817,375676,2011,high,internal-only,DE,GB
2026-03-08 00:39:00,FGT-03,ALLOW,10.0.2.15,143.40.104.195,53902,445,TCP,178675,63839,1681,low,vpn-split,CN,KP
2026-03-08 06:15:05,FGT-01,DENY,45.33.32.156,2.203.0.163,23481,3389,UDP,329475,191977,2138,medium,internal-only,DE,BR
2026-03-08 17:32:05,FGT-01,DROP,10.0.1.20,10.180.141.36,13716,22,ICMP,242774,936468,3292,medium,internet-access,BR,GB
