timestamp,device_id,event_type,user,src_ip,vpn_gateway,auth_method,session_duration_sec,bytes_transferred,status,failure_reason
2026-02-27 10:07:39,FGT-03,SESSION_END,admin,205.39.75.180,vpn-gw-01,password,26696,4010821,success,
2026-02-27 18:36:47,FGT-01,SESSION_START,admin,192.2.4.154,vpn-gw-02,password,3010,4756385,success,
2026-02-27 10:10:14,FGT-01,AUTH_FAIL,agarcia,188.182.247.253,vpn-gw-02,MFA,0,0,fail,expired_cert
2026-02-27 12:50:32,FGT-02,AUTH_SUCCESS,mlopez,202.95.214.220,vpn-gw-01,certificate,13003,2190147,success,
2026-02-27 14:37:23,FGT-03,AUTH_SUCCESS,svc-account,45.154.184.198,vpn-gw-02,password,6817,199131,success,
2026-02-27 19:01:54,FGT-02,SESSION_START,fmartinez,1.74.120.180,vpn-gw-01,MFA,16092,4752302,success,
2026-02-27 14:07:07,FGT-02,SESSION_END,agarcia,80.45.131.18,vpn-gw-01,MFA,4161,2712403,success,
2026-02-27 06:32:53,FGT-02,AUTH_FAIL,agarcia,201.56.188.85,vpn-gw-01,password,0,0,fail,wrong_password
2026-02-27 06:06:34,FGT-02,SESSION_START,fmartinez,166.23.53.48,vpn-gw-01,password,27624,4386874,success,
2026-02-27 22:59:09,FGT-03,AUTH_SUCCESS,mlopez,205.181.50.139,vpn-gw-01,certificate,16880,129857,success,
2026-02-27 01:48:39,FGT-01,SESSION_END,jsmith,85.64.109.205,vpn-gw-02,password,23993,3914877,success,
2026-02-27 22:36:12,FGT-02,AUTH_SUCCESS,admin,81.121.213.83,vpn-gw-02,password,24084,4630128,success,
2026-02-27 10:16:01,FGT-01,AUTH_SUCCESS,admin,136.37.88.9,vpn-gw-01,password,28114,4115672,success,
2026-02-27 22:04:17,FGT-02,SESSION_START,fmartinez,59.234.161.80,vpn-gw-02,password,26810,4244901,success,
2026-02-27 05:13:35,FGT-01,AUTH_SUCCESS,svc-account,138.185.181.231,vpn-gw-02,certificate,12553,14790,success,
