timestamp,account_id,interface_id,src_ip,dst_ip,src_port,dst_port,protocol,packets,bytes,action,log_status
2026-02-28 16:47:05,123456789012,eni-ghi789,27.53.171.205,137.127.91.219,8538,5432,1,7258,2770515,ACCEPT,OK
2026-02-28 18:01:28,123456789012,eni-abc123,85.64.57.2,10.209.212.25,1661,80,17,5702,7420126,REJECT,OK
2026-02-28 18:18:57,123456789012,eni-ghi789,120.61.210.196,214.67.213.251,18907,22,17,1002,3921345,ACCEPT,OK
2026-02-28 11:02:43,123456789012,eni-ghi789,120.83.142.194,10.200.159.176,19814,443,1,4951,9566649,ACCEPT,OK
2026-02-28 11:03:28,123456789012,eni-ghi789,149.213.72.154,10.240.174.241,38436,443,6,2588,7517110,ACCEPT,OK
2026-02-28 08:01:19,123456789012,eni-ghi789,45.250.251.76,130.104.100.72,37988,443,17,4369,1911565,REJECT,OK
2026-02-28 21:09:30,123456789012,eni-def456,139.26.157.236,10.210.168.124,33769,22,6,3619,1210664,REJECT,OK
2026-02-28 01:22:58,123456789012,eni-abc123,10.241.110.242,45.145.30.52,49253,443,17,2139,5763369,ACCEPT,OK
2026-02-28 04:15:18,123456789012,eni-abc123,108.70.226.112,175.18.58.203,58471,80,6,9536,3060673,ACCEPT,OK
2026-02-28 05:58:48,123456789012,eni-def456,10.46.213.12,10.229.172.230,61751,443,17,5886,1721918,REJECT,OK
2026-02-28 21:31:48,123456789012,eni-ghi789,10.32.44.128,10.185.109.244,23108,6379,17,399,6710695,ACCEPT,OK
2026-02-28 00:35:06,123456789012,eni-ghi789,10.206.116.19,116.36.67.97,22232,80,17,720,1759042,ACCEPT,OK
2026-02-28 00:57:55,123456789012,eni-def456,26.28.19.45,10.19.110.69,44922,22,6,1221,7252373,ACCEPT,OK
2026-02-28 04:08:36,123456789012,eni-abc123,10.33.80.3,10.241.153.91,51382,80,6,5863,6059511,ACCEPT,OK
2026-02-28 06:28:25,123456789012,eni-abc123,11.166.213.145,10.179.200.178,44213,443,17,4609,9599653,REJECT,OK
2026-02-28 18:17:24,123456789012,eni-ghi789,10.216.74.21,49.51.105.41,15512,22,1,5400,6490010,ACCEPT,OK
2026-02-28 06:28:20,123456789012,eni-ghi789,10.193.176.138,165.190.116.81,48972,3306,17,3071,1631240,ACCEPT,OK
2026-02-28 09:34:57,123456789012,eni-abc123,10.156.203.1,222.89.151.101,51237,3306,17,4890,3427521,ACCEPT,OK
2026-02-28 05:46:55,123456789012,eni-abc123,182.15.116.163,79.28.29.252,28278,3306,6,5504,531049,ACCEPT,OK
2026-02-28 04:09:41,123456789012,eni-def456,182.137.60.55,113.227.225.11,24271,6379,6,6808,9969051,REJECT,OK
2026-02-28 06:01:02,123456789012,eni-def456,10.186.125.58,10.144.178.42,4965,3306,17,1267,2358992,ACCEPT,OK
2026-02-28 02:06:57,123456789012,eni-abc123,10.176.60.45,10.180.93.118,11970,3306,17,7553,1603347,REJECT,OK
2026-02-28 02:59:10,123456789012,eni-ghi789,10.83.35.121,10.229.86.96,21626,6379,17,7242,4521623,REJECT,OK
