timestamp,device_id,action,src_ip,dst_ip,src_port,dst_port,protocol,bytes_sent,bytes_received,duration_sec,severity,policy_name,country_src,country_dst
2026-03-13 03:23:38,FGT-02,DENY,21.64.144.5,46.26.72.157,26987,53,ICMP,34280,925416,1121,medium,vpn-split,PA,BR
2026-03-13 21:42:09,FGT-03,DENY,91.108.4.12,10.251.198.251,26694,8080,ICMP,133804,152453,2943,low,internal-only,IN,KP
2026-03-13 02:59:47,FGT-03,ALLOW,194.165.16.11,10.231.178.12,31963,8080,TCP,495132,420497,303,low,internet-access,US,KP
2026-03-13 05:36:14,FGT-01,DROP,203.0.113.88,10.9.70.254,2957,445,UDP,151638,466925,1276,medium,internet-access,DE,KP
2026-03-13 23:04:29,FGT-03,DENY,91.108.4.12,10.163.174.12,5131,8080,ICMP,343126,656964,1523,medium,internal-only,KP,MX
2026-03-13 03:29:14,FGT-02,ALLOW,91.108.4.12,141.222.174.2,20350,80,UDP,131653,81078,2994,critical,internal-only,PA,PA
2026-03-13 23:41:15,FGT-01,ALLOW,146.124.107.225,10.132.57.200,52986,22,UDP,346913,689240,1800,high,internal-only,KP,PA
2026-03-13 10:08:58,FGT-01,ALLOW,109.201.133.195,165.190.69.43,55890,53,ICMP,237682,436796,1338,low,internet-access,US,CN
2026-03-13 23:11:06,FGT-03,ALLOW,185.220.101.45,74.210.63.35,30556,8080,TCP,476067,819816,2760,low,internet-access,BR,MX
2026-03-13 01:56:41,FGT-01,ALLOW,109.201.133.195,10.242.40.127,59969,8080,ICMP,96246,750270,968,low,internet-access,KP,RU
2026-03-13 07:46:34,FGT-02,ALLOW,45.33.32.156,10.67.175.121,11459,445,TCP,183197,274009,669,low,internal-only,MX,KP
2026-03-13 11:52:22,FGT-03,ALLOW,194.165.16.11,77.58.143.243,48518,80,UDP,91384,597076,1603,low,internet-access,US,DE
2026-03-13 15:37:19,FGT-03,DROP,203.0.113.88,10.212.222.170,54853,445,UDP,475399,648736,3285,low,internal-only,KP,US
2026-03-13 12:03:07,FGT-01,DENY,185.220.101.45,10.51.95.137,8039,443,UDP,252768,949002,549,low,internal-only,PA,GB
2026-03-13 16:30:51,FGT-01,RESET,31.184.238.128,10.41.33.119,59798,80,UDP,285324,55351,1592,medium,dmz-policy,CN,PA
2026-03-13 04:42:20,FGT-01,ALLOW,45.33.32.156,10.237.238.78,22690,80,UDP,75472,10524,2138,high,internal-only,MX,CN
2026-03-13 20:38:13,FGT-03,ALLOW,194.165.16.11,100.177.27.196,36985,8080,ICMP,455808,38306,160,medium,dmz-policy,CN,GB
2026-03-13 10:21:54,FGT-01,ALLOW,10.0.1.10,126.141.37.245,12891,445,ICMP,159953,792246,680,critical,vpn-split,KP,PA
2026-03-13 11:35:13,FGT-01,ALLOW,10.10.5.200,10.187.106.91,51989,445,TCP,130996,964477,1805,medium,internal-only,GB,CN
2026-03-13 14:10:18,FGT-03,ALLOW,21.64.144.5,161.163.7.208,14151,8080,UDP,145160,823062,3044,medium,internet-access,GB,BR
