timestamp,device_id,action,src_ip,dst_ip,src_port,dst_port,protocol,bytes_sent,bytes_received,duration_sec,severity,policy_name,country_src,country_dst
2026-03-09 02:43:47,FGT-03,ALLOW,146.124.107.225,10.178.115.21,44920,445,TCP,68117,55583,502,medium,internet-access,KP,DE
2026-03-09 19:38:33,FGT-03,DROP,31.184.238.128,10.106.146.225,42676,443,ICMP,191146,107393,1707,low,vpn-split,RU,GB
2026-03-09 09:59:46,FGT-03,DENY,91.108.4.12,10.34.120.154,6078,80,TCP,212487,406089,824,critical,dmz-policy,RU,IN
2026-03-09 16:35:52,FGT-01,ALLOW,10.0.1.10,10.130.240.61,48552,445,ICMP,375681,97492,63,medium,internal-only,MX,IN
2026-03-09 13:13:26,FGT-01,DENY,45.33.32.156,10.96.239.107,28416,3389,ICMP,482920,780341,2094,medium,internet-access,BR,DE
2026-03-09 15:02:41,FGT-02,ALLOW,185.156.73.54,158.167.6.228,10487,443,UDP,282158,125423,436,critical,dmz-policy,IN,PA
2026-03-09 02:53:22,FGT-03,DROP,185.156.73.54,10.27.160.57,14940,80,UDP,117659,869742,2874,medium,internal-only,IN,CN
2026-03-09 17:35:12,FGT-03,ALLOW,10.10.5.100,10.67.169.188,39162,3389,UDP,410957,6373,837,low,vpn-split,IN,DE
2026-03-09 11:48:40,FGT-03,ALLOW,45.33.32.156,159.24.14.185,64959,8080,ICMP,464064,855886,723,low,internet-access,KP,IN
2026-03-09 02:58:37,FGT-03,DENY,45.33.32.156,10.17.136.76,1827,3389,ICMP,455411,584312,1924,medium,internal-only,MX,DE
2026-03-09 08:18:49,FGT-01,ALLOW,10.0.2.15,65.78.146.232,5628,80,UDP,316686,77856,2197,medium,dmz-policy,DE,DE
2026-03-09 01:24:10,FGT-01,DENY,10.10.5.200,10.29.96.79,15173,53,ICMP,166752,487645,3297,medium,internet-access,CN,PA
2026-03-09 01:30:12,FGT-02,DENY,185.220.101.45,1.114.40.201,19051,22,ICMP,206288,354633,798,low,vpn-split,US,DE
2026-03-09 00:47:34,FGT-01,ALLOW,185.156.73.54,10.15.155.15,49427,22,TCP,461436,400396,3013,high,internal-only,IN,MX
2026-03-09 12:23:42,FGT-01,ALLOW,10.0.2.30,201.124.100.51,3283,443,UDP,195968,728519,2085,high,vpn-split,CN,IN
2026-03-09 14:46:24,FGT-02,DENY,91.108.4.12,10.72.48.64,18733,53,ICMP,100393,564870,1186,low,internal-only,US,DE
2026-03-09 18:50:37,FGT-02,DENY,91.108.4.12,10.6.48.74,37788,53,UDP,482288,503543,2360,low,internal-only,RU,MX
2026-03-09 20:29:21,FGT-03,DENY,45.33.32.156,10.187.202.161,18512,22,ICMP,141332,327573,1776,low,internet-access,MX,DE
