timestamp,device_id,action,src_ip,dst_ip,src_port,dst_port,protocol,bytes_sent,bytes_received,duration_sec,severity,policy_name,country_src,country_dst
2026-03-10 07:44:26,FGT-01,DENY,77.88.55.60,10.49.158.237,8139,443,TCP,417721,381094,421,medium,internet-access,PA,MX
2026-03-10 18:18:29,FGT-02,DROP,77.88.55.60,10.159.104.29,30659,3389,ICMP,159740,339059,2982,low,vpn-split,IN,RU
2026-03-10 10:21:34,FGT-03,ALLOW,21.64.144.5,10.180.29.211,16270,8080,ICMP,643,877454,3413,low,dmz-policy,KP,DE
2026-03-10 06:34:20,FGT-02,ALLOW,10.0.2.15,10.66.199.117,27350,53,ICMP,375864,28858,476,low,internal-only,KP,CN
2026-03-10 05:01:15,FGT-01,ALLOW,146.124.107.225,120.167.214.252,50906,80,TCP,161004,849816,3423,low,vpn-split,CN,CN
2026-03-10 03:19:13,FGT-02,DENY,45.33.32.156,10.63.251.27,9378,3389,ICMP,88646,906448,563,low,vpn-split,BR,PA
2026-03-10 02:32:35,FGT-02,DENY,185.156.73.54,10.141.171.162,59038,443,TCP,413828,65546,2050,low,vpn-split,BR,GB
2026-03-10 01:00:42,FGT-01,ALLOW,89.248.167.131,58.73.87.239,12713,80,UDP,282571,114676,2739,low,internal-only,RU,GB
2026-03-10 07:11:27,FGT-02,DENY,203.0.113.88,10.147.44.135,54605,8080,ICMP,134973,272171,1097,medium,internet-access,KP,BR
2026-03-10 23:00:58,FGT-01,ALLOW,203.0.113.88,107.248.19.35,50322,443,ICMP,469531,215089,872,low,internet-access,RU,BR
2026-03-10 06:49:27,FGT-01,DENY,185.220.101.45,157.45.103.232,50013,22,UDP,247500,621884,1395,low,internal-only,MX,CN
2026-03-10 05:49:05,FGT-01,ALLOW,112.107.21.216,10.101.162.247,53627,8080,ICMP,169040,956153,2922,medium,internal-only,CN,MX
2026-03-10 06:17:48,FGT-02,ALLOW,10.0.1.10,10.48.46.208,62352,443,TCP,210968,663760,3258,low,vpn-split,DE,KP
2026-03-10 13:06:40,FGT-03,DROP,81.24.72.156,10.29.126.2,61093,445,ICMP,473961,338563,3500,medium,internal-only,KP,GB
2026-03-10 07:05:50,FGT-03,ALLOW,77.88.55.60,10.38.180.113,59674,445,UDP,145987,486445,1776,low,vpn-split,DE,US
2026-03-10 01:07:57,FGT-01,ALLOW,185.156.73.54,10.63.165.137,32168,22,UDP,410601,54325,11,low,dmz-policy,MX,KP
