timestamp,account_id,interface_id,src_ip,dst_ip,src_port,dst_port,protocol,packets,bytes,action,log_status
2026-03-11 04:02:29,123456789012,eni-ghi789,10.26.245.88,10.101.217.29,28556,80,1,9257,9817858,ACCEPT,OK
2026-03-11 12:57:05,123456789012,eni-abc123,10.62.55.17,139.135.59.151,28640,443,6,8714,5405602,REJECT,OK
2026-03-11 08:46:46,123456789012,eni-def456,131.132.91.234,10.0.230.226,13158,443,6,920,5593079,REJECT,OK
2026-03-11 14:05:40,123456789012,eni-abc123,98.141.47.173,100.25.142.190,40882,80,17,7915,3702903,ACCEPT,OK
2026-03-11 09:24:57,123456789012,eni-ghi789,10.32.94.205,10.114.174.182,61215,5432,1,3332,3751208,REJECT,OK
2026-03-11 06:38:48,123456789012,eni-def456,53.62.164.11,123.96.19.157,2097,6379,1,4567,6061075,ACCEPT,OK
2026-03-11 19:36:34,123456789012,eni-ghi789,87.249.81.196,10.145.92.202,51258,3306,17,776,5259629,REJECT,OK
2026-03-11 23:34:38,123456789012,eni-abc123,147.222.32.160,10.133.211.240,52442,3306,6,4967,6646078,ACCEPT,OK
2026-03-11 17:44:04,123456789012,eni-def456,10.43.115.135,10.39.205.239,6741,3306,6,2859,2568556,REJECT,OK
2026-03-11 22:47:14,123456789012,eni-def456,10.125.59.192,10.18.224.239,57218,80,17,7474,3971744,ACCEPT,OK
2026-03-11 10:40:15,123456789012,eni-abc123,3.113.80.123,105.106.234.70,27647,22,6,6921,7404092,ACCEPT,OK
2026-03-11 02:15:09,123456789012,eni-abc123,10.117.222.154,116.217.134.210,55744,6379,6,5119,8060151,REJECT,OK
2026-03-11 15:23:48,123456789012,eni-abc123,56.214.100.72,10.57.95.122,11499,5432,6,7527,5591474,ACCEPT,OK
2026-03-11 13:17:13,123456789012,eni-ghi789,10.102.155.85,10.95.184.81,55329,6379,17,6296,2303572,REJECT,OK
2026-03-11 01:43:38,123456789012,eni-abc123,10.49.62.97,10.78.161.162,30244,5432,17,5543,9201311,ACCEPT,OK
2026-03-11 05:49:51,123456789012,eni-ghi789,10.183.29.105,10.53.28.193,28653,80,1,7994,6316276,ACCEPT,OK
