timestamp,device_id,action,src_ip,dst_ip,src_port,dst_port,protocol,bytes_sent,bytes_received,duration_sec,severity,policy_name,country_src,country_dst
2026-02-22 00:19:40,FGT-01,DENY,185.220.101.45,124.203.205.53,59313,8080,ICMP,352411,532291,1768,medium,internet-access,MX,CN
2026-02-22 08:33:09,FGT-03,DENY,62.210.180.229,10.255.230.189,45892,8080,TCP,190782,627582,516,low,internal-only,CN,BR
2026-02-22 13:42:40,FGT-03,DROP,198.51.100.23,10.21.76.20,20068,80,TCP,237051,228823,1728,low,dmz-policy,BR,DE
2026-02-22 04:22:52,FGT-01,ALLOW,45.33.32.156,134.235.5.181,2107,443,ICMP,251113,190996,590,low,internet-access,US,RU
2026-02-22 14:32:55,FGT-03,DROP,185.220.101.45,10.50.25.217,24714,443,ICMP,497415,981866,2446,low,dmz-policy,KP,MX
2026-02-22 13:05:30,FGT-02,DENY,198.51.100.23,174.214.62.148,4163,53,TCP,353035,666052,876,high,internet-access,BR,GB
2026-02-22 13:41:05,FGT-02,ALLOW,194.165.16.11,10.245.90.64,14786,80,ICMP,124637,705770,1615,low,internal-only,US,RU
2026-02-22 01:21:15,FGT-02,ALLOW,31.184.238.128,14.54.56.110,34261,445,ICMP,405179,861386,2416,medium,vpn-split,DE,MX
2026-02-22 23:55:49,FGT-01,DROP,203.0.113.88,10.247.185.118,21779,8080,UDP,487868,560014,3280,low,internal-only,GB,BR
2026-02-22 07:06:34,FGT-01,ALLOW,109.201.133.195,10.150.58.82,48310,22,UDP,171201,387770,2234,critical,vpn-split,US,GB
2026-02-22 16:00:44,FGT-01,DENY,10.0.1.10,10.86.207.218,38444,80,UDP,458944,226193,3101,low,internal-only,DE,KP
2026-02-22 21:45:19,FGT-01,ALLOW,194.165.16.11,156.215.163.140,57020,53,ICMP,112734,659246,2321,low,internal-only,RU,RU
2026-02-22 03:15:37,FGT-03,ALLOW,10.0.1.10,10.147.219.72,2712,8080,TCP,248553,702900,901,low,dmz-policy,MX,BR
2026-02-22 07:12:58,FGT-01,ALLOW,10.0.1.10,10.112.214.153,15276,443,UDP,419758,419697,2158,low,internet-access,MX,US
2026-02-22 23:42:28,FGT-01,DROP,10.10.5.200,10.76.118.56,61061,22,ICMP,297241,172594,1398,low,internet-access,KP,US
2026-02-22 05:35:39,FGT-02,DROP,91.108.4.12,10.2.222.19,41415,80,UDP,23834,548676,2353,low,vpn-split,US,PA
2026-02-22 08:52:45,FGT-02,ALLOW,112.107.21.216,10.52.195.136,43882,445,ICMP,281829,444380,992,medium,vpn-split,GB,IN
2026-02-22 03:03:25,FGT-02,DROP,203.0.113.88,10.77.199.147,28580,443,ICMP,193302,174816,1559,medium,dmz-policy,GB,RU
2026-02-22 04:10:09,FGT-01,ALLOW,31.184.238.128,10.228.65.145,22243,53,ICMP,83142,665924,955,critical,internal-only,CN,DE
2026-02-22 03:14:10,FGT-01,ALLOW,109.201.133.195,10.246.184.29,60418,445,UDP,211262,206947,2375,low,dmz-policy,PA,GB
2026-02-22 11:59:04,FGT-01,ALLOW,185.220.101.45,10.85.169.196,65091,22,UDP,292709,931335,1815,high,internal-only,RU,IN
2026-02-22 10:33:30,FGT-01,ALLOW,89.248.167.131,10.56.45.131,36934,8080,TCP,476481,966475,1108,medium,internal-only,PA,DE
2026-02-22 07:03:50,FGT-03,DENY,198.51.100.23,10.49.84.7,62347,22,UDP,139232,804264,459,low,internet-access,MX,RU
2026-02-22 20:29:53,FGT-02,DROP,194.165.16.11,10.173.111.38,40344,8080,ICMP,350383,723791,540,low,internal-only,US,RU
2026-02-22 05:09:28,FGT-02,DENY,91.108.4.12,10.11.200.149,38538,445,UDP,438653,186906,88,low,vpn-split,PA,US
2026-02-22 08:59:22,FGT-03,ALLOW,112.107.21.216,10.36.26.184,45857,8080,TCP,467637,913612,280,high,internet-access,BR,PA
2026-02-22 12:26:54,FGT-03,ALLOW,21.64.144.5,10.99.77.28,59705,8080,ICMP,386948,16231,1181,medium,internet-access,CN,CN
2026-02-22 18:04:36,FGT-02,ALLOW,10.0.1.20,219.91.168.211,48762,445,TCP,177512,320940,3265,low,dmz-policy,MX,KP
2026-02-22 19:04:29,FGT-01,ALLOW,31.184.238.128,10.147.102.211,15854,8080,UDP,224644,448320,215,low,dmz-policy,MX,BR
2026-02-22 06:24:33,FGT-02,DENY,198.51.100.23,56.78.52.173,23899,3389,TCP,194797,352443,448,low,internet-access,GB,US
2026-02-22 22:55:36,FGT-03,ALLOW,31.184.238.128,64.255.221.249,35020,443,TCP,441248,584886,8,high,internet-access,US,RU
2026-02-22 19:06:11,FGT-01,ALLOW,62.210.180.229,10.81.217.135,9222,53,UDP,52518,456035,2581,high,internal-only,MX,DE
2026-02-22 03:49:21,FGT-01,ALLOW,185.220.101.45,32.119.74.216,29733,445,TCP,14542,708191,1697,low,dmz-policy,DE,PA
2026-02-22 03:23:50,FGT-02,DROP,109.201.133.195,36.142.215.190,36173,53,ICMP,219850,135295,2331,medium,dmz-policy,GB,DE
2026-02-22 14:04:53,FGT-03,RESET,91.108.4.12,10.240.180.16,15147,53,UDP,212637,395018,794,low,internet-access,GB,KP
2026-02-22 06:27:15,FGT-01,DENY,198.51.100.23,67.128.160.237,17648,80,ICMP,461718,718333,1771,medium,dmz-policy,KP,CN
2026-02-22 04:02:09,FGT-01,ALLOW,194.165.16.11,10.17.210.1,43858,22,TCP,129203,558351,299,high,internet-access,BR,IN
2026-02-22 07:13:38,FGT-03,DROP,185.156.73.54,10.23.243.212,15980,80,TCP,405193,747206,2031,medium,dmz-policy,MX,CN
2026-02-22 22:37:08,FGT-01,DROP,81.24.72.156,10.19.97.207,46959,8080,UDP,120862,309533,207,low,internet-access,US,BR
2026-02-22 12:01:14,FGT-02,ALLOW,21.64.144.5,10.60.236.76,52933,443,TCP,333657,206956,1630,low,vpn-split,PA,MX
2026-02-22 11:08:37,FGT-02,ALLOW,185.220.101.45,10.184.88.230,12644,53,ICMP,250414,885674,279,medium,internal-only,MX,MX
2026-02-22 08:18:58,FGT-01,DROP,185.156.73.54,154.161.162.6,10688,443,ICMP,272517,432351,1915,low,vpn-split,MX,BR
2026-02-22 12:16:56,FGT-02,DROP,198.51.100.23,10.161.16.51,34565,443,UDP,265524,942561,1082,low,internal-only,MX,IN
2026-02-22 02:11:31,FGT-02,ALLOW,89.248.167.131,10.228.225.53,30982,3389,ICMP,324622,954711,195,low,dmz-policy,KP,GB
2026-02-22 20:20:05,FGT-02,ALLOW,10.0.2.15,10.244.13.230,47286,8080,TCP,248726,318627,2515,low,internal-only,KP,PA
2026-02-22 13:15:11,FGT-02,ALLOW,112.107.21.216,112.67.160.8,38558,80,TCP,283357,840557,1845,low,dmz-policy,DE,CN
2026-02-22 07:54:07,FGT-03,ALLOW,10.10.5.200,36.61.68.109,20509,445,TCP,198343,815043,1434,high,vpn-split,IN,KP
2026-02-22 21:48:35,FGT-01,DENY,91.108.4.12,3.107.9.153,64003,445,TCP,367911,529118,2699,medium,internal-only,KP,GB
2026-02-22 05:54:53,FGT-01,ALLOW,45.33.32.156,198.209.119.78,39857,80,TCP,193742,226296,1603,low,vpn-split,GB,CN
2026-02-22 20:28:53,FGT-01,DROP,91.108.4.12,71.139.131.49,65062,53,ICMP,170575,630067,370,high,dmz-policy,DE,BR
2026-02-22 14:14:07,FGT-01,DROP,192.168.1.50,10.2.153.107,17075,443,TCP,238559,285278,1588,high,dmz-policy,CN,IN
2026-02-22 12:20:07,FGT-03,ALLOW,194.165.16.11,109.163.186.6,31904,53,TCP,355205,846812,2153,medium,internal-only,CN,PA
2026-02-22 14:18:42,FGT-01,DENY,203.0.113.88,159.46.28.29,15148,443,UDP,43289,479368,3351,low,internet-access,KP,US
2026-02-22 13:31:51,FGT-02,ALLOW,10.10.5.100,10.69.146.234,39723,3389,ICMP,135873,929306,2047,medium,internet-access,US,GB
2026-02-22 06:44:07,FGT-01,DENY,62.210.180.229,10.242.48.54,21071,22,UDP,207599,807366,471,medium,dmz-policy,KP,KP
2026-02-22 17:00:47,FGT-03,ALLOW,10.0.1.20,10.152.137.11,15911,8080,UDP,460182,743405,2626,high,internal-only,IN,MX
2026-02-22 17:01:53,FGT-03,DENY,203.0.113.88,10.174.101.66,5837,80,ICMP,361318,624403,2322,high,vpn-split,DE,GB
2026-02-22 23:06:11,FGT-03,DROP,10.10.5.200,175.125.179.5,56075,53,UDP,200853,374152,2516,low,vpn-split,CN,CN
2026-02-22 06:16:34,FGT-02,DROP,91.108.4.12,10.174.246.237,24981,53,UDP,338816,717257,2760,high,internal-only,DE,CN
2026-02-22 06:56:34,FGT-01,DENY,185.220.101.45,10.42.226.153,41181,445,TCP,355633,500400,2613,low,vpn-split,KP,GB
2026-02-22 05:56:39,FGT-02,ALLOW,192.168.1.75,44.225.237.96,62226,80,ICMP,462803,298882,705,low,internet-access,CN,KP
2026-02-22 12:44:34,FGT-02,DENY,198.51.100.23,160.168.68.182,39078,445,UDP,39527,28464,2177,low,vpn-split,US,MX
2026-02-22 20:32:19,FGT-02,DENY,91.108.4.12,10.127.22.183,57089,53,ICMP,477906,513256,1838,high,dmz-policy,US,PA
2026-02-22 19:40:13,FGT-02,DENY,45.33.32.156,10.56.161.111,32563,80,ICMP,240943,320993,707,low,dmz-policy,PA,RU
2026-02-22 13:51:13,FGT-01,DENY,45.33.32.156,10.153.158.226,61189,443,TCP,141765,754622,1576,medium,internal-only,BR,US
2026-02-22 12:17:44,FGT-01,DENY,112.107.21.216,10.173.34.42,27475,8080,ICMP,491131,764530,353,low,internet-access,BR,DE
2026-02-22 20:13:05,FGT-02,ALLOW,77.88.55.60,10.39.2.93,4317,8080,TCP,54174,345461,3150,high,internet-access,BR,US
2026-02-22 16:02:50,FGT-02,RESET,185.220.101.45,10.63.184.252,29692,53,ICMP,52493,242330,411,low,vpn-split,PA,MX
2026-02-22 06:21:50,FGT-01,ALLOW,192.168.1.75,10.98.181.7,23667,443,UDP,464835,73631,416,medium,vpn-split,GB,KP
2026-02-22 00:53:34,FGT-03,ALLOW,10.10.5.100,10.156.236.25,63155,443,TCP,262083,932156,940,medium,vpn-split,DE,BR
2026-02-22 08:04:46,FGT-01,ALLOW,21.64.144.5,194.35.103.210,32800,80,TCP,287709,966761,55,medium,internal-only,GB,IN
2026-02-22 14:26:50,FGT-03,ALLOW,77.88.55.60,10.7.115.86,3905,8080,UDP,364297,247067,1786,high,internet-access,IN,DE
2026-02-22 17:03:31,FGT-01,ALLOW,185.156.73.54,10.116.124.185,55360,80,ICMP,72579,462550,322,low,internet-access,KP,PA
2026-02-22 19:37:29,FGT-01,DENY,203.0.113.88,10.217.180.172,33781,80,UDP,452849,201402,3353,medium,dmz-policy,BR,KP
2026-02-22 15:06:20,FGT-03,ALLOW,62.210.180.229,155.245.48.213,51212,8080,UDP,477216,580145,2307,low,dmz-policy,KP,DE
2026-02-22 14:08:10,FGT-02,ALLOW,112.107.21.216,129.92.248.62,55510,445,UDP,27273,93486,2591,medium,internet-access,KP,KP
2026-02-22 12:39:56,FGT-03,DROP,198.51.100.23,70.191.220.193,28646,8080,ICMP,348495,358960,755,high,vpn-split,GB,DE
2026-02-22 06:36:35,FGT-01,ALLOW,112.107.21.216,10.96.100.108,16791,80,ICMP,58897,399254,2811,low,vpn-split,KP,US
2026-02-22 10:59:52,FGT-02,ALLOW,198.51.100.23,10.224.227.7,30908,53,TCP,156324,816467,1855,low,internet-access,MX,MX
2026-02-22 05:34:01,FGT-03,DENY,198.51.100.23,10.103.33.26,43511,80,ICMP,368860,309047,2329,low,internal-only,RU,BR
2026-02-22 13:21:21,FGT-01,DROP,45.33.32.156,10.2.228.191,44673,3389,TCP,428505,952783,998,critical,internet-access,MX,DE
2026-02-22 06:30:38,FGT-03,DENY,91.108.4.12,135.4.221.15,5291,53,UDP,213450,185237,1827,low,dmz-policy,MX,RU
2026-02-22 20:02:04,FGT-01,DENY,203.0.113.88,10.149.97.199,27437,3389,ICMP,465860,725237,1508,low,internet-access,PA,CN
2026-02-22 08:06:10,FGT-02,ALLOW,10.0.2.15,10.152.106.236,53534,8080,ICMP,432991,257546,2077,low,internal-only,KP,US
2026-02-22 18:12:32,FGT-03,DENY,91.108.4.12,10.241.145.215,2131,53,TCP,12953,969857,2651,medium,internal-only,US,BR
2026-02-22 21:08:22,FGT-02,ALLOW,192.168.1.50,10.139.20.202,49668,3389,UDP,472955,307236,462,medium,dmz-policy,IN,DE
2026-02-22 12:08:52,FGT-02,DENY,198.51.100.23,10.232.164.192,13065,53,ICMP,24330,474945,2869,low,vpn-split,GB,BR
2026-02-22 10:44:03,FGT-01,ALLOW,21.64.144.5,10.107.118.151,41464,22,ICMP,131308,119548,2676,high,internet-access,CN,US
2026-02-22 21:44:40,FGT-02,ALLOW,77.88.55.60,10.235.3.74,24337,80,ICMP,118977,839102,939,medium,internal-only,KP,US
2026-02-22 01:01:07,FGT-01,DENY,185.220.101.45,10.110.2.101,5805,53,ICMP,32574,787458,2431,low,dmz-policy,RU,US
2026-02-22 01:23:40,FGT-01,ALLOW,185.156.73.54,121.182.25.180,14630,8080,ICMP,66360,948630,3321,critical,internal-only,IN,PA
2026-02-22 22:58:01,FGT-01,ALLOW,192.168.1.50,10.94.101.32,49719,22,TCP,234243,138293,1404,medium,dmz-policy,PA,PA
2026-02-22 22:22:34,FGT-01,ALLOW,21.64.144.5,10.124.139.44,60509,443,ICMP,475797,437175,1746,low,vpn-split,US,BR
2026-02-22 07:59:05,FGT-03,DROP,112.107.21.216,10.238.149.47,41888,445,ICMP,400743,549461,3004,medium,vpn-split,RU,PA
2026-02-22 04:01:35,FGT-01,ALLOW,91.108.4.12,10.41.21.52,13034,445,UDP,193343,141025,2185,low,vpn-split,KP,RU
2026-02-22 20:18:50,FGT-03,ALLOW,31.184.238.128,10.9.91.146,65308,80,ICMP,149135,348302,1738,high,dmz-policy,RU,KP
2026-02-22 20:07:11,FGT-01,DENY,203.0.113.88,94.231.229.199,46732,445,TCP,388802,718026,3367,high,internet-access,KP,DE
2026-02-22 08:25:59,FGT-01,DENY,109.201.133.195,11.151.149.27,51361,53,UDP,39939,649134,2794,critical,dmz-policy,CN,GB
2026-02-22 07:37:31,FGT-03,DENY,185.156.73.54,10.199.109.62,62031,443,UDP,475455,811804,211,low,dmz-policy,KP,DE
2026-02-22 03:33:48,FGT-01,RESET,62.210.180.229,212.57.208.196,17130,445,ICMP,443870,217280,2717,low,internet-access,RU,MX
2026-02-22 18:49:25,FGT-03,ALLOW,91.108.4.12,84.65.8.233,43524,3389,UDP,378761,258342,1302,critical,dmz-policy,PA,GB
2026-02-22 11:24:44,FGT-01,ALLOW,91.108.4.12,10.19.16.132,36108,53,TCP,241143,185562,738,medium,internet-access,US,GB
2026-02-22 14:05:03,FGT-02,ALLOW,192.168.1.50,10.57.108.126,34655,22,ICMP,196322,858283,1064,medium,internal-only,CN,IN
2026-02-22 08:10:36,FGT-02,ALLOW,203.0.113.88,10.63.162.70,32036,445,UDP,326894,771454,917,medium,dmz-policy,RU,RU
2026-02-22 14:59:49,FGT-02,DROP,203.0.113.88,10.108.9.209,47122,22,UDP,96278,539666,2909,high,internal-only,MX,MX
2026-02-22 02:39:54,FGT-03,ALLOW,81.24.72.156,10.230.255.48,57168,80,TCP,475905,979602,3577,low,internet-access,CN,US
2026-02-22 03:03:26,FGT-02,DENY,45.33.32.156,10.60.246.183,3716,443,ICMP,119223,577202,1590,low,vpn-split,KP,DE
2026-02-22 06:51:30,FGT-03,ALLOW,10.0.1.10,53.83.127.85,17566,3389,UDP,173388,727334,2492,low,internet-access,IN,US
2026-02-22 21:49:56,FGT-01,ALLOW,192.168.1.50,10.87.240.205,60883,443,ICMP,186004,313962,960,medium,internal-only,BR,RU
2026-02-22 01:58:13,FGT-02,ALLOW,31.184.238.128,10.191.12.123,37591,443,UDP,65762,664088,2941,medium,dmz-policy,KP,US
2026-02-22 03:50:33,FGT-01,DENY,185.220.101.45,197.66.63.253,4367,443,ICMP,127998,332649,2154,medium,internet-access,BR,DE
2026-02-22 20:06:14,FGT-01,DENY,91.108.4.12,10.80.158.109,47356,443,TCP,407936,14192,725,low,dmz-policy,RU,KP
2026-02-22 05:18:28,FGT-02,DROP,198.51.100.23,28.98.63.55,43857,8080,ICMP,302743,338758,2319,medium,internal-only,GB,GB
2026-02-22 19:08:52,FGT-03,DENY,81.24.72.156,10.199.94.224,58463,80,ICMP,30130,234816,2819,low,internal-only,CN,IN
2026-02-22 12:23:38,FGT-03,ALLOW,198.51.100.23,79.59.140.189,43660,8080,TCP,379256,684727,1996,low,internet-access,KP,DE
2026-02-22 15:36:17,FGT-02,DENY,203.0.113.88,10.121.140.251,64232,53,UDP,121524,856880,737,low,internet-access,DE,MX
2026-02-22 14:24:04,FGT-01,ALLOW,112.107.21.216,10.25.190.112,5800,80,ICMP,413695,520043,2981,low,dmz-policy,DE,KP
2026-02-22 09:00:31,FGT-02,DROP,109.201.133.195,10.138.247.206,51920,53,TCP,490832,381638,1025,low,vpn-split,KP,GB
2026-02-22 16:10:50,FGT-02,ALLOW,89.248.167.131,10.240.55.92,8913,443,ICMP,195126,150168,2280,low,dmz-policy,RU,US
2026-02-22 22:56:55,FGT-01,ALLOW,81.24.72.156,10.16.90.137,23984,22,TCP,3608,840094,1660,high,internet-access,GB,GB
2026-02-22 02:28:10,FGT-02,ALLOW,77.88.55.60,10.87.246.55,11342,443,UDP,187025,590010,2816,critical,dmz-policy,US,US
2026-02-22 01:27:27,FGT-03,DROP,45.33.32.156,45.9.112.103,65310,445,UDP,408756,567623,1157,low,internet-access,BR,RU
2026-02-22 06:41:43,FGT-01,DENY,91.108.4.12,10.67.221.224,56091,3389,ICMP,324100,851329,1892,critical,dmz-policy,BR,PA
2026-02-22 08:59:18,FGT-03,DENY,91.108.4.12,10.204.175.248,12333,8080,ICMP,493641,283091,950,medium,internet-access,MX,GB
2026-02-22 15:45:04,FGT-02,RESET,91.108.4.12,3.2.205.149,2470,443,ICMP,304378,884436,3110,low,internet-access,IN,MX
2026-02-22 05:31:41,FGT-02,RESET,109.201.133.195,207.196.0.115,57113,22,ICMP,76442,773081,1192,low,internal-only,KP,DE
2026-02-22 15:54:02,FGT-02,DENY,91.108.4.12,10.158.240.245,48707,22,ICMP,251708,673964,797,low,internal-only,IN,RU
2026-02-22 18:04:43,FGT-01,ALLOW,109.201.133.195,10.60.115.11,25673,80,UDP,185398,151385,252,low,internal-only,BR,DE
2026-02-22 08:05:56,FGT-01,DROP,45.33.32.156,10.231.8.87,33495,3389,TCP,436690,48772,2831,medium,internal-only,IN,GB
2026-02-22 21:53:14,FGT-02,ALLOW,81.24.72.156,10.46.174.71,65125,445,ICMP,139368,835086,864,low,internal-only,KP,CN
2026-02-22 14:51:29,FGT-02,ALLOW,21.64.144.5,10.169.164.127,3507,8080,UDP,355670,393599,3123,low,vpn-split,CN,GB
2026-02-22 05:57:46,FGT-03,ALLOW,77.88.55.60,10.202.103.89,54885,443,TCP,414909,779679,2607,critical,internal-only,PA,DE
2026-02-22 16:42:38,FGT-03,ALLOW,10.10.5.100,217.109.62.125,5541,80,ICMP,438069,45833,241,high,vpn-split,MX,BR
2026-02-22 11:49:08,FGT-03,DENY,185.220.101.45,10.72.31.200,31997,3389,ICMP,8780,542379,3328,low,dmz-policy,DE,GB
2026-02-22 14:52:21,FGT-03,DROP,77.88.55.60,10.54.197.38,40503,443,UDP,233810,826089,2146,medium,vpn-split,CN,MX
2026-02-22 06:29:46,FGT-01,ALLOW,91.108.4.12,10.28.239.242,60532,22,UDP,441318,253112,1412,medium,internet-access,IN,KP
2026-02-22 14:39:10,FGT-02,ALLOW,31.184.238.128,10.136.233.25,15310,8080,TCP,494540,56414,2250,low,internet-access,RU,DE
2026-02-22 01:20:58,FGT-02,DROP,198.51.100.23,10.213.73.99,7322,445,ICMP,330074,977150,1326,medium,vpn-split,MX,DE
2026-02-22 05:56:12,FGT-01,ALLOW,198.51.100.23,10.192.0.104,7444,22,ICMP,440577,849943,2301,low,vpn-split,US,DE
2026-02-22 17:16:48,FGT-03,DENY,198.51.100.23,10.216.236.233,21173,445,ICMP,463187,818508,1252,low,dmz-policy,BR,MX
2026-02-22 00:10:00,FGT-02,ALLOW,203.0.113.88,223.141.63.210,1292,53,UDP,205472,683780,1454,medium,internal-only,CN,BR
2026-02-22 10:21:18,FGT-01,DENY,198.51.100.23,10.183.169.120,13754,3389,ICMP,87764,238104,198,low,vpn-split,PA,IN
2026-02-22 00:16:01,FGT-03,ALLOW,146.124.107.225,181.140.146.40,20747,53,ICMP,133304,238907,3484,low,internal-only,GB,GB
2026-02-22 04:12:46,FGT-01,DENY,198.51.100.23,10.253.62.187,12254,80,UDP,263247,809743,749,high,internal-only,CN,KP
2026-02-22 00:20:09,FGT-03,DENY,185.220.101.45,218.241.78.165,28918,53,UDP,363337,73935,3364,low,vpn-split,GB,US
2026-02-22 11:06:08,FGT-02,ALLOW,21.64.144.5,113.189.197.2,49640,80,UDP,195128,180716,552,high,internet-access,RU,US
2026-02-22 14:00:23,FGT-02,ALLOW,21.64.144.5,10.198.250.60,22815,53,TCP,381463,745495,160,low,internet-access,CN,US
2026-02-22 19:41:54,FGT-03,ALLOW,81.24.72.156,10.188.34.28,61494,22,ICMP,381999,345562,1415,low,vpn-split,PA,IN
2026-02-22 22:23:50,FGT-02,RESET,203.0.113.88,10.253.6.122,2707,443,UDP,364616,313062,348,low,internet-access,DE,IN
2026-02-22 23:47:29,FGT-03,ALLOW,194.165.16.11,10.129.1.217,27453,80,ICMP,391487,298618,1324,high,internet-access,BR,US
2026-02-22 01:44:54,FGT-03,RESET,21.64.144.5,10.153.71.4,22202,3389,UDP,140626,859563,2774,low,vpn-split,RU,US
2026-02-22 12:39:24,FGT-02,DENY,198.51.100.23,127.167.248.220,26889,8080,UDP,131570,640299,3232,high,internal-only,KP,KP
