timestamp,device_id,event_type,user,src_ip,vpn_gateway,auth_method,session_duration_sec,bytes_transferred,status,failure_reason
2026-03-07 18:13:04,FGT-01,SESSION_START,mlopez,126.113.51.193,vpn-gw-02,password,10049,2116889,success,
2026-03-07 03:40:46,FGT-03,SESSION_END,svc-account,65.219.7.190,vpn-gw-01,password,21792,1527882,success,
2026-03-07 06:39:45,FGT-02,AUTH_SUCCESS,jsmith,74.127.3.207,vpn-gw-01,password,27221,329032,success,
2026-03-07 01:29:25,FGT-03,AUTH_SUCCESS,mlopez,47.34.227.36,vpn-gw-01,MFA,296,1815894,success,
2026-03-07 22:53:10,FGT-02,AUTH_FAIL,svc-account,145.33.15.93,vpn-gw-02,MFA,0,0,fail,wrong_password
2026-03-07 10:30:23,FGT-03,SESSION_END,admin,24.41.239.61,vpn-gw-02,MFA,26950,1116479,success,
2026-03-07 08:25:32,FGT-01,SESSION_START,jsmith,213.61.109.94,vpn-gw-01,password,8890,1620433,success,
2026-03-07 01:20:45,FGT-02,AUTH_SUCCESS,admin,26.123.57.159,vpn-gw-01,MFA,18308,2929171,success,
2026-03-07 20:07:52,FGT-01,AUTH_SUCCESS,jsmith,110.59.59.129,vpn-gw-02,MFA,27779,2409897,success,
2026-03-07 00:36:14,FGT-03,AUTH_SUCCESS,jsmith,67.176.249.190,vpn-gw-01,password,21994,4723516,success,
2026-03-07 03:56:22,FGT-03,SESSION_END,mlopez,14.149.239.159,vpn-gw-02,password,10992,3519916,success,
2026-03-07 22:27:46,FGT-01,AUTH_SUCCESS,fmartinez,31.180.79.85,vpn-gw-01,certificate,10523,97043,success,
2026-03-07 18:57:51,FGT-03,AUTH_SUCCESS,mlopez,61.28.36.106,vpn-gw-02,certificate,6218,2580862,success,
2026-03-07 04:43:48,FGT-02,AUTH_FAIL,svc-account,192.236.96.168,vpn-gw-02,certificate,0,0,fail,expired_cert
2026-03-07 23:31:13,FGT-03,AUTH_SUCCESS,jsmith,137.22.156.32,vpn-gw-01,MFA,2033,1024007,success,
2026-03-07 00:05:39,FGT-01,AUTH_SUCCESS,fmartinez,205.122.206.187,vpn-gw-02,certificate,17873,1283779,success,
2026-03-07 03:14:03,FGT-03,AUTH_FAIL,fmartinez,30.107.94.192,vpn-gw-02,password,0,0,fail,timeout
2026-03-07 06:19:02,FGT-01,AUTH_SUCCESS,admin,186.136.53.62,vpn-gw-02,password,17715,1830088,success,
2026-03-07 14:34:22,FGT-02,SESSION_END,svc-account,143.186.15.72,vpn-gw-01,password,28432,90133,success,
2026-03-07 11:49:48,FGT-02,AUTH_FAIL,admin,71.65.109.213,vpn-gw-02,MFA,0,0,fail,wrong_password
2026-03-07 11:12:03,FGT-01,SESSION_END,agarcia,140.144.8.68,vpn-gw-02,MFA,21948,486938,success,
2026-03-07 10:35:06,FGT-02,AUTH_SUCCESS,svc-account,47.106.214.119,vpn-gw-01,password,21709,796262,success,
2026-03-07 23:48:43,FGT-02,AUTH_SUCCESS,fmartinez,91.29.69.19,vpn-gw-01,certificate,10075,2572680,success,
2026-03-07 06:53:29,FGT-02,SESSION_END,jsmith,73.94.101.34,vpn-gw-02,password,5573,3026132,success,
2026-03-07 00:07:17,FGT-02,SESSION_START,admin,16.156.95.107,vpn-gw-01,password,28026,4521195,success,
2026-03-07 04:05:04,FGT-03,SESSION_START,admin,68.51.146.201,vpn-gw-02,password,26195,3375319,success,
2026-03-07 09:42:32,FGT-01,AUTH_SUCCESS,agarcia,110.97.221.67,vpn-gw-01,certificate,27207,4650129,success,
2026-03-07 19:31:17,FGT-02,AUTH_SUCCESS,mlopez,189.144.138.212,vpn-gw-01,password,7491,1418895,success,
2026-03-07 08:24:24,FGT-02,AUTH_SUCCESS,admin,211.27.176.129,vpn-gw-01,password,23954,3079744,success,
2026-03-07 02:46:13,FGT-01,SESSION_START,jsmith,55.77.222.196,vpn-gw-01,MFA,28325,1434316,success,
2026-03-07 07:23:28,FGT-01,SESSION_START,fmartinez,158.212.237.41,vpn-gw-01,certificate,20409,4398252,success,
2026-03-07 04:19:48,FGT-01,AUTH_SUCCESS,jsmith,145.236.222.62,vpn-gw-02,certificate,24792,310575,success,
2026-03-07 01:06:02,FGT-01,AUTH_FAIL,agarcia,222.105.172.186,vpn-gw-01,MFA,0,0,fail,expired_cert
2026-03-07 06:26:36,FGT-02,AUTH_SUCCESS,agarcia,128.150.115.124,vpn-gw-01,MFA,11508,253463,success,
2026-03-07 21:37:07,FGT-01,AUTH_SUCCESS,mlopez,96.64.164.113,vpn-gw-02,password,8971,1108033,success,
2026-03-07 13:43:29,FGT-02,SESSION_START,admin,31.197.142.234,vpn-gw-02,certificate,26661,4504098,success,
2026-03-07 18:38:32,FGT-03,AUTH_SUCCESS,svc-account,97.246.116.114,vpn-gw-02,password,27395,4088067,success,
2026-03-07 09:49:57,FGT-02,AUTH_SUCCESS,agarcia,175.110.20.185,vpn-gw-01,MFA,3904,630601,success,
2026-03-07 08:21:47,FGT-01,AUTH_SUCCESS,jsmith,202.88.105.123,vpn-gw-02,certificate,5543,3898642,success,
2026-03-07 07:34:36,FGT-01,AUTH_SUCCESS,svc-account,94.65.40.187,vpn-gw-01,password,14655,3147978,success,
2026-03-07 08:46:00,FGT-02,SESSION_END,fmartinez,36.234.124.97,vpn-gw-02,MFA,24733,3204023,success,
2026-03-07 21:53:44,FGT-01,AUTH_SUCCESS,fmartinez,193.187.104.36,vpn-gw-01,certificate,9252,3311818,success,
2026-03-07 11:29:59,FGT-03,SESSION_START,jsmith,204.130.59.104,vpn-gw-01,password,7965,3530657,success,
2026-03-07 19:24:07,FGT-01,SESSION_START,admin,151.148.102.45,vpn-gw-01,password,106,3521699,success,
2026-03-07 10:57:40,FGT-03,SESSION_START,mlopez,44.97.207.33,vpn-gw-01,certificate,16021,4768806,success,
2026-03-07 04:33:35,FGT-02,SESSION_END,fmartinez,13.135.122.222,vpn-gw-02,password,15010,4378963,success,
2026-03-07 22:15:53,FGT-03,AUTH_FAIL,jsmith,199.247.161.102,vpn-gw-02,certificate,0,0,fail,expired_cert
2026-03-07 19:57:32,FGT-03,AUTH_FAIL,jsmith,70.30.137.96,vpn-gw-02,MFA,0,0,fail,expired_cert
2026-03-07 09:42:10,FGT-02,AUTH_SUCCESS,mlopez,73.228.248.160,vpn-gw-02,password,27151,3408216,success,
2026-03-07 05:20:19,FGT-02,AUTH_SUCCESS,admin,76.219.7.10,vpn-gw-01,certificate,22883,4638675,success,
2026-03-07 12:01:36,FGT-01,AUTH_FAIL,fmartinez,188.190.155.43,vpn-gw-02,password,0,0,fail,blocked_ip
2026-03-07 17:41:24,FGT-03,SESSION_START,admin,197.202.213.31,vpn-gw-01,certificate,21016,1522303,success,
2026-03-07 18:06:48,FGT-01,AUTH_SUCCESS,agarcia,208.224.119.67,vpn-gw-01,MFA,12025,626075,success,
2026-03-07 08:54:36,FGT-03,AUTH_FAIL,mlopez,189.42.120.5,vpn-gw-01,password,0,0,fail,timeout
2026-03-07 11:03:11,FGT-03,AUTH_FAIL,admin,86.31.46.75,vpn-gw-02,password,0,0,fail,timeout
2026-03-07 05:34:20,FGT-01,SESSION_START,admin,6.201.168.75,vpn-gw-01,password,19607,3303211,success,
2026-03-07 09:19:51,FGT-01,AUTH_SUCCESS,svc-account,1.135.176.88,vpn-gw-01,certificate,6182,1549156,success,
2026-03-07 14:46:17,FGT-01,SESSION_START,svc-account,137.49.120.17,vpn-gw-02,MFA,10451,4832174,success,
2026-03-07 12:19:17,FGT-01,SESSION_START,jsmith,66.39.79.222,vpn-gw-02,MFA,18568,2093820,success,
2026-03-07 23:00:04,FGT-02,SESSION_START,svc-account,45.197.143.210,vpn-gw-01,password,20964,4942345,success,
2026-03-07 09:01:49,FGT-01,AUTH_SUCCESS,jsmith,166.96.212.240,vpn-gw-01,certificate,20547,2690786,success,
2026-03-07 17:38:13,FGT-02,AUTH_SUCCESS,agarcia,43.188.116.249,vpn-gw-01,certificate,23678,43343,success,
2026-03-07 15:51:43,FGT-01,AUTH_SUCCESS,jsmith,172.204.214.244,vpn-gw-01,certificate,14675,4991882,success,
2026-03-07 23:03:05,FGT-02,SESSION_END,agarcia,178.148.41.182,vpn-gw-02,MFA,13299,3905607,success,
2026-03-07 23:46:41,FGT-01,SESSION_START,mlopez,6.121.178.14,vpn-gw-02,MFA,6617,1264682,success,
2026-03-07 05:56:40,FGT-01,AUTH_SUCCESS,jsmith,78.201.199.165,vpn-gw-02,certificate,5061,2965137,success,
2026-03-07 01:03:25,FGT-02,SESSION_END,jsmith,185.191.123.229,vpn-gw-01,certificate,2344,2945217,success,
2026-03-07 11:29:27,FGT-01,AUTH_SUCCESS,fmartinez,137.107.38.167,vpn-gw-02,MFA,93,4303201,success,
2026-03-07 02:15:43,FGT-02,AUTH_FAIL,agarcia,1.195.198.12,vpn-gw-02,certificate,0,0,fail,expired_cert
2026-03-07 18:26:49,FGT-01,SESSION_START,admin,44.96.147.33,vpn-gw-02,MFA,18461,2603138,success,
2026-03-07 20:35:05,FGT-01,AUTH_SUCCESS,mlopez,127.233.30.201,vpn-gw-02,certificate,14590,729194,success,
2026-03-07 18:57:07,FGT-02,AUTH_SUCCESS,agarcia,44.147.171.153,vpn-gw-02,password,5748,257360,success,
2026-03-07 19:16:02,FGT-03,AUTH_FAIL,jsmith,96.110.3.79,vpn-gw-02,certificate,0,0,fail,blocked_ip
2026-03-07 02:50:20,FGT-02,AUTH_FAIL,admin,146.18.2.134,vpn-gw-02,certificate,0,0,fail,expired_cert
2026-03-07 03:53:29,FGT-01,SESSION_END,jsmith,65.78.206.13,vpn-gw-01,password,10182,2537783,success,
2026-03-07 20:25:48,FGT-02,AUTH_SUCCESS,agarcia,213.189.15.232,vpn-gw-01,MFA,22344,2956787,success,
2026-03-07 14:36:07,FGT-03,AUTH_SUCCESS,agarcia,130.142.182.98,vpn-gw-02,MFA,20254,4286249,success,
2026-03-07 18:53:17,FGT-02,AUTH_SUCCESS,admin,114.124.186.244,vpn-gw-01,MFA,9476,4344247,success,
2026-03-07 05:39:58,FGT-02,AUTH_SUCCESS,jsmith,63.238.117.35,vpn-gw-01,certificate,23627,4057522,success,
2026-03-07 20:47:55,FGT-02,AUTH_SUCCESS,jsmith,210.211.49.123,vpn-gw-02,password,13171,815704,success,
2026-03-07 20:10:50,FGT-01,SESSION_START,jsmith,113.232.96.165,vpn-gw-02,certificate,26338,4057135,success,
2026-03-07 17:23:30,FGT-02,AUTH_SUCCESS,svc-account,43.81.35.115,vpn-gw-01,MFA,3388,1929061,success,
2026-03-07 15:56:01,FGT-03,AUTH_SUCCESS,mlopez,183.47.230.232,vpn-gw-01,certificate,25541,4239936,success,
2026-03-07 02:49:54,FGT-03,SESSION_START,jsmith,166.118.255.63,vpn-gw-02,certificate,18180,4949078,success,
2026-03-07 05:12:44,FGT-02,AUTH_SUCCESS,mlopez,82.165.187.195,vpn-gw-02,password,16309,3059342,success,
2026-03-07 08:00:04,FGT-02,AUTH_FAIL,agarcia,151.162.187.232,vpn-gw-01,MFA,0,0,fail,expired_cert
2026-03-07 19:20:38,FGT-03,AUTH_SUCCESS,svc-account,65.139.41.217,vpn-gw-01,password,4446,187016,success,
2026-03-07 01:14:27,FGT-02,AUTH_SUCCESS,agarcia,220.66.242.121,vpn-gw-02,certificate,13969,2170539,success,
2026-03-07 16:39:33,FGT-03,AUTH_SUCCESS,fmartinez,94.231.19.247,vpn-gw-02,certificate,2938,583930,success,
2026-03-07 16:24:58,FGT-02,AUTH_FAIL,svc-account,142.158.18.13,vpn-gw-02,password,0,0,fail,timeout
2026-03-07 14:16:32,FGT-03,SESSION_END,svc-account,52.31.104.89,vpn-gw-02,MFA,15553,1018744,success,
2026-03-07 00:57:13,FGT-02,AUTH_SUCCESS,svc-account,184.46.89.100,vpn-gw-01,password,5902,4924910,success,
2026-03-07 10:27:05,FGT-03,AUTH_SUCCESS,jsmith,135.44.191.133,vpn-gw-01,MFA,26889,3508304,success,
2026-03-07 13:44:12,FGT-02,SESSION_START,jsmith,56.11.128.47,vpn-gw-01,MFA,3512,4364796,success,
2026-03-07 08:06:24,FGT-03,SESSION_START,fmartinez,122.177.240.9,vpn-gw-02,MFA,15749,2373505,success,
2026-03-07 11:29:21,FGT-03,AUTH_SUCCESS,fmartinez,166.200.13.79,vpn-gw-01,certificate,18951,679193,success,
2026-03-07 15:55:32,FGT-03,AUTH_SUCCESS,svc-account,13.132.45.198,vpn-gw-01,certificate,17233,90086,success,
2026-03-07 01:23:17,FGT-03,SESSION_START,jsmith,210.144.186.163,vpn-gw-01,MFA,791,1419939,success,
2026-03-07 21:26:27,FGT-03,AUTH_SUCCESS,agarcia,7.22.84.179,vpn-gw-02,password,23261,1763890,success,
2026-03-07 03:29:26,FGT-01,AUTH_SUCCESS,admin,180.103.126.141,vpn-gw-02,MFA,5198,181030,success,
2026-03-07 05:46:29,FGT-02,SESSION_START,jsmith,164.111.53.14,vpn-gw-01,password,6698,1587460,success,
2026-03-07 17:47:22,FGT-03,SESSION_START,agarcia,22.157.152.253,vpn-gw-01,certificate,11021,4775163,success,
2026-03-07 09:28:48,FGT-03,SESSION_END,svc-account,163.10.174.132,vpn-gw-01,certificate,9111,762213,success,
2026-03-07 00:26:28,FGT-03,SESSION_START,jsmith,29.195.251.88,vpn-gw-01,certificate,2308,856967,success,
2026-03-07 04:48:17,FGT-02,SESSION_END,svc-account,134.165.200.133,vpn-gw-02,MFA,23235,574491,success,
2026-03-07 11:45:21,FGT-02,AUTH_SUCCESS,svc-account,25.178.80.236,vpn-gw-02,MFA,5990,4929740,success,
2026-03-07 17:05:53,FGT-02,SESSION_START,agarcia,78.118.161.77,vpn-gw-02,password,12270,528368,success,
2026-03-07 14:53:00,FGT-03,AUTH_SUCCESS,fmartinez,137.141.186.28,vpn-gw-02,MFA,8139,3914722,success,
2026-03-07 20:39:30,FGT-01,SESSION_START,jsmith,85.111.73.173,vpn-gw-02,MFA,1245,849561,success,
2026-03-07 16:24:24,FGT-01,SESSION_START,svc-account,34.169.242.229,vpn-gw-02,MFA,14018,6583,success,
2026-03-07 21:40:52,FGT-02,AUTH_SUCCESS,svc-account,108.94.215.41,vpn-gw-01,MFA,23856,3038019,success,
2026-03-07 09:12:32,FGT-01,AUTH_FAIL,mlopez,111.246.18.115,vpn-gw-01,password,0,0,fail,blocked_ip
2026-03-07 10:00:35,FGT-01,AUTH_SUCCESS,fmartinez,73.176.214.137,vpn-gw-01,password,17221,2490208,success,
2026-03-07 05:10:53,FGT-03,SESSION_END,agarcia,204.150.199.51,vpn-gw-01,MFA,934,1051009,success,
2026-03-07 21:09:53,FGT-03,SESSION_START,admin,161.76.86.55,vpn-gw-02,password,26797,3369771,success,
2026-03-07 19:25:42,FGT-02,AUTH_SUCCESS,svc-account,33.97.43.221,vpn-gw-02,certificate,6826,790926,success,
2026-03-07 06:14:12,FGT-02,SESSION_START,svc-account,194.11.121.8,vpn-gw-01,certificate,19204,3038381,success,
2026-03-07 23:15:32,FGT-03,AUTH_FAIL,fmartinez,175.24.226.154,vpn-gw-01,MFA,0,0,fail,expired_cert
2026-03-07 20:23:10,FGT-03,SESSION_END,svc-account,215.151.65.2,vpn-gw-02,certificate,22458,3582905,success,
