timestamp,account_id,interface_id,src_ip,dst_ip,src_port,dst_port,protocol,packets,bytes,action,log_status
2026-03-03 23:17:08,123456789012,eni-ghi789,10.241.35.115,10.195.96.86,20767,5432,6,8179,4000629,REJECT,OK
2026-03-03 13:45:48,123456789012,eni-def456,10.184.35.56,193.80.22.227,14627,5432,1,3755,4780903,ACCEPT,OK
2026-03-03 09:46:20,123456789012,eni-abc123,99.95.237.43,120.62.151.216,10701,6379,17,1889,9698466,ACCEPT,OK
2026-03-03 23:38:42,123456789012,eni-def456,9.161.218.207,10.113.176.49,4470,5432,1,4437,3543430,ACCEPT,OK
2026-03-03 23:03:58,123456789012,eni-ghi789,10.90.130.164,10.217.155.213,43477,80,1,5454,4541794,ACCEPT,OK
2026-03-03 00:01:47,123456789012,eni-def456,10.72.157.33,10.111.100.50,61302,5432,6,10000,2251490,ACCEPT,OK
2026-03-03 23:49:28,123456789012,eni-ghi789,10.191.44.184,96.52.143.4,7059,443,6,9733,3692724,ACCEPT,OK
2026-03-03 18:59:39,123456789012,eni-abc123,67.27.58.22,10.64.38.169,11060,80,17,8963,1698696,ACCEPT,OK
2026-03-03 06:12:49,123456789012,eni-abc123,10.142.19.114,10.189.198.22,38140,80,1,9452,158059,REJECT,OK
2026-03-03 11:46:50,123456789012,eni-ghi789,169.217.52.47,10.225.55.56,58110,80,1,1495,9348056,ACCEPT,OK
2026-03-03 06:05:57,123456789012,eni-abc123,81.254.184.204,10.1.36.163,1448,5432,6,4765,5404766,ACCEPT,OK
2026-03-03 16:44:05,123456789012,eni-def456,10.55.188.16,81.216.223.11,32758,443,17,9536,7765480,REJECT,OK
2026-03-03 09:45:31,123456789012,eni-def456,10.195.76.65,10.185.100.17,31081,443,1,7031,6031874,ACCEPT,OK
2026-03-03 19:13:00,123456789012,eni-ghi789,10.85.61.80,10.212.34.244,35739,6379,6,4571,7653937,ACCEPT,OK
2026-03-03 11:48:12,123456789012,eni-def456,211.45.20.139,200.182.157.58,50914,443,1,4408,9456591,REJECT,OK
2026-03-03 11:04:52,123456789012,eni-def456,156.147.241.31,93.151.217.19,54667,443,6,6913,33481,REJECT,OK
2026-03-03 12:07:54,123456789012,eni-ghi789,186.227.3.36,10.228.24.207,51128,22,6,1999,194402,ACCEPT,OK
2026-03-03 08:13:10,123456789012,eni-ghi789,10.99.139.72,20.11.45.192,17806,5432,1,3112,5132261,ACCEPT,OK
2026-03-03 21:28:33,123456789012,eni-ghi789,10.179.211.200,46.102.69.81,37111,443,6,611,1291053,REJECT,OK
