timestamp,account_id,interface_id,src_ip,dst_ip,src_port,dst_port,protocol,packets,bytes,action,log_status
2026-03-08 01:25:41,123456789012,eni-ghi789,10.255.247.203,10.53.69.81,49065,5432,6,4023,2059812,ACCEPT,OK
2026-03-08 05:33:38,123456789012,eni-abc123,61.39.16.3,10.240.48.233,5349,80,17,9713,346758,REJECT,OK
2026-03-08 07:34:59,123456789012,eni-def456,56.58.146.151,10.23.156.5,2141,5432,17,2240,6878365,ACCEPT,OK
2026-03-08 09:00:22,123456789012,eni-ghi789,201.189.239.153,10.120.98.217,19152,22,6,7833,7902666,ACCEPT,OK
2026-03-08 00:34:37,123456789012,eni-ghi789,38.215.165.253,198.151.154.191,51532,6379,1,222,9401027,ACCEPT,OK
2026-03-08 13:24:33,123456789012,eni-def456,10.173.250.232,29.122.40.49,57941,3306,17,6175,2655949,ACCEPT,OK
2026-03-08 15:47:48,123456789012,eni-abc123,219.65.20.236,143.39.57.140,22313,6379,1,9575,407856,REJECT,OK
2026-03-08 01:00:54,123456789012,eni-abc123,219.122.19.107,10.144.121.18,25207,80,1,9796,547945,ACCEPT,OK
2026-03-08 04:28:01,123456789012,eni-def456,216.145.115.197,10.102.168.190,10752,6379,1,3048,1078271,REJECT,OK
2026-03-08 08:39:42,123456789012,eni-def456,10.104.196.242,10.77.55.208,56222,3306,1,984,5809479,ACCEPT,OK
2026-03-08 17:24:05,123456789012,eni-def456,171.140.253.70,44.221.191.153,62345,5432,17,1459,6917842,ACCEPT,OK
2026-03-08 21:48:59,123456789012,eni-abc123,10.67.215.233,10.52.217.191,13197,443,17,3010,332514,ACCEPT,OK
2026-03-08 16:17:02,123456789012,eni-ghi789,18.155.158.213,207.250.51.109,23219,6379,6,6661,8227042,ACCEPT,OK
2026-03-08 23:13:56,123456789012,eni-abc123,16.222.222.19,60.24.195.78,22014,5432,17,3180,2352210,REJECT,OK
2026-03-08 13:38:34,123456789012,eni-abc123,158.105.24.137,10.46.248.240,46314,5432,1,3133,7707718,ACCEPT,OK
2026-03-08 07:08:50,123456789012,eni-def456,10.75.94.226,10.48.13.62,62738,5432,17,4386,6318342,ACCEPT,OK
2026-03-08 06:31:38,123456789012,eni-abc123,10.125.62.82,10.162.97.74,9382,80,6,6795,8888773,ACCEPT,OK
2026-03-08 16:44:01,123456789012,eni-abc123,184.168.167.211,10.105.165.7,21205,80,6,8569,431602,REJECT,OK
2026-03-08 22:39:02,123456789012,eni-abc123,10.253.10.102,38.231.102.23,58826,22,1,4020,7920799,ACCEPT,OK
2026-03-08 11:33:16,123456789012,eni-ghi789,134.142.63.53,10.211.148.132,59596,443,6,6947,1258766,REJECT,OK
2026-03-08 01:14:23,123456789012,eni-ghi789,10.254.176.52,114.105.114.33,44177,6379,6,2437,9015695,ACCEPT,OK
2026-03-08 05:39:57,123456789012,eni-abc123,194.239.58.248,10.197.208.200,21710,3306,6,6537,2645056,REJECT,OK
2026-03-08 05:31:03,123456789012,eni-ghi789,10.41.123.188,10.92.90.57,51656,3306,6,1299,8498797,REJECT,OK
2026-03-08 14:31:06,123456789012,eni-ghi789,10.85.89.19,10.189.181.165,64147,3306,6,3387,492020,ACCEPT,OK
2026-03-08 10:59:49,123456789012,eni-abc123,10.151.19.69,10.222.218.10,54572,80,17,328,4372801,REJECT,OK
2026-03-08 12:07:51,123456789012,eni-def456,10.176.24.213,10.31.100.215,1255,80,1,1749,3051087,ACCEPT,OK
2026-03-08 21:24:43,123456789012,eni-def456,48.100.245.29,10.85.134.166,32322,80,6,97,236269,ACCEPT,OK
2026-03-08 15:49:41,123456789012,eni-def456,10.111.31.112,111.233.230.60,15349,3306,17,7542,5101338,ACCEPT,OK
2026-03-08 06:49:09,123456789012,eni-ghi789,10.250.153.179,10.251.173.151,5961,22,6,157,205953,REJECT,OK
2026-03-08 06:52:31,123456789012,eni-abc123,49.102.173.116,152.188.8.152,42119,443,17,5995,2129452,ACCEPT,OK
2026-03-08 02:30:41,123456789012,eni-abc123,10.44.166.149,10.216.43.216,38773,3306,1,3646,4300137,REJECT,OK
2026-03-08 05:23:05,123456789012,eni-abc123,10.240.174.208,10.171.69.88,20345,443,17,6417,4469964,ACCEPT,OK
2026-03-08 06:37:51,123456789012,eni-abc123,158.232.200.134,214.77.179.145,54576,5432,6,5827,1844171,ACCEPT,OK
2026-03-08 03:39:59,123456789012,eni-def456,10.167.71.11,10.195.5.96,20847,5432,17,5416,4713730,ACCEPT,OK
