timestamp,device_id,action,src_ip,dst_ip,src_port,dst_port,protocol,bytes_sent,bytes_received,duration_sec,severity,policy_name,country_src,country_dst
2026-03-03 07:53:29,FGT-02,ALLOW,146.124.107.225,10.244.88.236,40919,53,UDP,43825,382348,835,medium,internet-access,DE,KP
2026-03-03 08:22:27,FGT-01,DROP,185.220.101.45,10.219.135.49,23551,80,TCP,246349,794978,1494,low,internet-access,GB,RU
2026-03-03 17:21:09,FGT-03,RESET,21.64.144.5,10.228.35.44,8492,53,UDP,191308,404819,2596,low,internet-access,RU,MX
2026-03-03 23:36:09,FGT-01,ALLOW,89.248.167.131,54.139.32.125,56947,8080,TCP,52038,870382,1762,low,dmz-policy,GB,GB
2026-03-03 12:15:44,FGT-03,ALLOW,10.10.5.100,211.255.136.151,26664,8080,UDP,456900,94061,3207,medium,vpn-split,MX,US
2026-03-03 22:32:49,FGT-01,ALLOW,194.165.16.11,10.103.39.239,29526,80,ICMP,476085,17546,1479,low,vpn-split,RU,CN
2026-03-03 16:08:36,FGT-01,DENY,91.108.4.12,10.121.170.167,25706,443,TCP,332425,924320,680,high,dmz-policy,RU,CN
2026-03-03 13:18:40,FGT-03,ALLOW,10.0.1.20,10.174.153.193,27289,3389,ICMP,434775,656091,2611,low,internet-access,GB,US
2026-03-03 18:00:15,FGT-03,ALLOW,185.220.101.45,10.160.7.83,42751,8080,UDP,230289,79814,460,high,internet-access,KP,BR
2026-03-03 22:12:41,FGT-02,ALLOW,112.107.21.216,10.22.90.141,20788,443,ICMP,194902,212012,1801,low,vpn-split,GB,CN
2026-03-03 11:25:49,FGT-02,ALLOW,109.201.133.195,10.196.236.179,24241,80,ICMP,147857,169826,1294,low,internal-only,PA,PA
2026-03-03 08:42:55,FGT-03,DENY,203.0.113.88,10.185.110.222,31881,22,TCP,232955,993848,2893,medium,vpn-split,PA,BR
2026-03-03 14:32:14,FGT-02,ALLOW,81.24.72.156,10.227.241.128,18778,22,ICMP,259132,346787,1392,low,internal-only,US,KP
2026-03-03 10:22:16,FGT-03,ALLOW,203.0.113.88,186.157.211.105,35994,22,ICMP,311443,628258,392,medium,internet-access,GB,DE
2026-03-03 23:48:58,FGT-01,DENY,45.33.32.156,10.217.33.45,44636,8080,ICMP,478693,882469,2235,low,internal-only,CN,RU
2026-03-03 09:51:16,FGT-01,ALLOW,81.24.72.156,10.62.175.109,37475,445,ICMP,416950,879954,1556,low,vpn-split,CN,US
2026-03-03 02:39:23,FGT-02,ALLOW,109.201.133.195,10.74.69.103,30831,443,TCP,85999,853120,1150,high,vpn-split,PA,PA
2026-03-03 12:38:08,FGT-01,ALLOW,21.64.144.5,10.22.14.88,35382,8080,UDP,108128,45649,773,low,internet-access,IN,KP
2026-03-03 03:10:40,FGT-01,DENY,185.220.101.45,10.44.197.251,19930,22,ICMP,354803,637906,1749,low,dmz-policy,MX,US
2026-03-03 20:50:51,FGT-03,ALLOW,10.0.2.30,10.204.241.4,61139,445,ICMP,465526,838119,1443,high,dmz-policy,MX,GB
2026-03-03 11:48:22,FGT-03,ALLOW,185.156.73.54,75.209.230.93,24617,22,UDP,51015,336262,1430,low,internal-only,KP,CN
2026-03-03 08:15:39,FGT-02,ALLOW,10.0.1.10,139.38.75.129,54075,22,UDP,255008,38848,826,high,vpn-split,DE,BR
2026-03-03 22:18:43,FGT-02,DENY,185.220.101.45,10.127.134.166,46783,3389,ICMP,110596,777698,442,medium,internal-only,PA,GB
2026-03-03 15:38:05,FGT-03,ALLOW,81.24.72.156,33.137.177.77,29717,443,ICMP,113153,473606,162,low,internal-only,US,IN
