timestamp,device_id,action,src_ip,dst_ip,src_port,dst_port,protocol,bytes_sent,bytes_received,duration_sec,severity,policy_name,country_src,country_dst
2026-03-20 23:30:26,FGT-02,DENY,45.33.32.156,10.29.19.5,6154,445,ICMP,33077,76151,52,high,vpn-split,DE,DE
2026-03-20 22:24:47,FGT-03,ALLOW,62.210.180.229,88.254.91.68,36175,445,TCP,445322,465115,750,low,internet-access,RU,IN
2026-03-20 13:41:27,FGT-03,DROP,203.0.113.88,37.234.137.171,28514,445,ICMP,336811,566387,2246,low,internet-access,KP,DE
2026-03-20 09:00:19,FGT-01,DENY,198.51.100.23,10.90.245.3,37507,53,UDP,244515,755554,658,low,internet-access,RU,PA
2026-03-20 03:54:26,FGT-01,DROP,185.220.101.45,10.39.107.232,7781,53,UDP,17755,890329,2068,low,vpn-split,RU,RU
2026-03-20 11:55:35,FGT-01,ALLOW,89.248.167.131,55.77.252.56,16954,53,ICMP,333386,709922,3092,low,internal-only,RU,US
2026-03-20 04:56:53,FGT-01,DENY,198.51.100.23,10.49.212.76,41480,80,ICMP,74113,756507,2793,high,vpn-split,CN,US
2026-03-20 04:35:29,FGT-03,DENY,203.0.113.88,10.134.243.8,7641,53,ICMP,224100,736656,1680,medium,vpn-split,GB,IN
2026-03-20 00:04:28,FGT-02,DENY,45.33.32.156,10.7.239.247,15036,8080,UDP,462484,726846,3428,high,dmz-policy,RU,PA
2026-03-20 22:08:16,FGT-03,DROP,10.10.5.100,10.51.81.5,56775,80,ICMP,40192,534031,3275,low,dmz-policy,KP,KP
2026-03-20 08:12:09,FGT-02,ALLOW,45.33.32.156,10.114.242.2,28090,80,ICMP,433901,538239,3231,medium,internet-access,KP,CN
2026-03-20 02:26:38,FGT-03,DROP,91.108.4.12,10.17.79.249,58390,22,ICMP,218734,444718,951,critical,dmz-policy,BR,BR
2026-03-20 02:53:42,FGT-02,ALLOW,185.156.73.54,10.152.34.6,56655,80,UDP,241109,846594,2827,low,vpn-split,US,GB
2026-03-20 05:42:11,FGT-01,ALLOW,10.0.2.15,10.4.199.107,51101,445,UDP,294628,669814,2995,critical,vpn-split,KP,DE
2026-03-20 10:14:18,FGT-03,DENY,45.33.32.156,189.97.219.245,51072,3389,TCP,446140,93857,49,critical,internal-only,CN,RU
2026-03-20 02:02:26,FGT-01,DROP,62.210.180.229,10.3.100.253,35186,53,UDP,121382,531256,613,medium,vpn-split,RU,PA
2026-03-20 07:49:51,FGT-02,DENY,109.201.133.195,129.160.156.193,16543,22,UDP,483305,364984,232,low,internal-only,BR,PA
2026-03-20 14:15:14,FGT-01,ALLOW,146.124.107.225,10.216.48.34,21467,445,TCP,187880,46299,1208,high,internet-access,BR,CN
2026-03-20 08:36:22,FGT-01,ALLOW,194.165.16.11,10.166.118.66,42921,445,UDP,344090,835166,3180,low,vpn-split,MX,RU
2026-03-20 06:57:15,FGT-02,DENY,198.51.100.23,10.150.1.166,28653,22,UDP,230946,526152,1417,critical,dmz-policy,RU,CN
2026-03-20 05:39:03,FGT-03,ALLOW,192.168.1.50,10.223.233.194,51985,22,TCP,99192,876978,1387,low,internal-only,CN,CN
2026-03-20 00:35:23,FGT-03,ALLOW,91.108.4.12,1.134.89.32,12537,8080,TCP,136167,467161,1413,high,dmz-policy,US,GB
2026-03-20 05:42:15,FGT-01,ALLOW,77.88.55.60,80.122.172.234,8170,80,UDP,387889,941772,87,medium,internet-access,RU,MX
2026-03-20 02:07:29,FGT-01,ALLOW,10.10.5.200,10.126.164.139,6150,443,UDP,28871,725394,3385,medium,internet-access,CN,MX
2026-03-20 21:58:17,FGT-01,DENY,45.33.32.156,10.195.74.114,49751,443,TCP,127352,968210,3009,high,internet-access,CN,US
2026-03-20 12:31:34,FGT-03,DENY,192.168.1.75,10.200.245.177,31552,22,TCP,90790,489430,1107,medium,dmz-policy,US,PA
2026-03-20 17:11:14,FGT-02,ALLOW,89.248.167.131,62.68.148.53,55764,80,TCP,356980,297252,380,low,vpn-split,US,PA
2026-03-20 03:39:15,FGT-01,ALLOW,10.10.5.100,10.18.107.163,22698,22,ICMP,63465,141413,2803,low,vpn-split,CN,MX
2026-03-20 03:38:57,FGT-03,RESET,192.168.1.75,149.80.141.139,43860,8080,ICMP,282390,859706,2180,high,dmz-policy,CN,MX
2026-03-20 04:27:41,FGT-02,DROP,10.0.1.10,149.176.165.84,13016,53,ICMP,186093,705629,1940,low,dmz-policy,US,IN
2026-03-20 00:19:04,FGT-02,DENY,31.184.238.128,7.53.105.209,29532,443,ICMP,140634,436537,3074,low,vpn-split,PA,US
2026-03-20 05:30:44,FGT-03,DENY,10.0.1.20,112.10.176.114,37327,53,ICMP,319381,278358,1932,low,vpn-split,CN,BR
2026-03-20 04:57:57,FGT-01,DROP,185.156.73.54,10.42.178.35,9364,80,TCP,387397,551293,2726,low,dmz-policy,GB,RU
2026-03-20 19:02:42,FGT-03,DENY,10.10.5.200,10.181.84.239,30685,80,TCP,383098,515528,2352,low,dmz-policy,KP,DE
2026-03-20 19:56:47,FGT-01,DENY,45.33.32.156,10.145.42.62,44882,80,TCP,412920,479790,2640,medium,internet-access,PA,BR
2026-03-20 12:08:35,FGT-02,DENY,45.33.32.156,123.135.101.33,45193,53,UDP,421052,230736,1865,low,dmz-policy,IN,IN
2026-03-20 13:56:49,FGT-03,ALLOW,203.0.113.88,10.227.135.155,4069,3389,TCP,244240,811028,385,high,internal-only,PA,GB
